,鄉鎮名稱,村里名稱,用電量_2011,用電量_2012,用電量_2013,用電量_2014,population_2011,population_2012,population_2013,population_2014,population_2015,人均用電量_2011,人均用電量_2012,人均用電量_2013,人均用電量_2014
53,信義區,大仁里,,,,,4273.0,4288.0,4260.0,4214.0,4214.0,,,,
54,信義區,黎忠里,,13520.0,,,4911.0,4952.0,4987.0,5073.0,5073.0,,2.730210016155089,,
55,信義區,嘉興里,,,25880.0,,3311.0,3317.0,3339.0,3353.0,3353.0,,,7.750823599880204,
56,信義區,黎順里,,84.0,12920.0,,4047.0,4116.0,4172.0,4260.0,4260.0,,0.02040816326530612,3.096836049856184,
57,信義區,富台里,725.0,753.0,765.0,806.0,4536.0,4597.0,4557.0,4664.0,4664.0,0.15983245149911818,0.16380247987818142,0.16787360105332455,0.17281303602058318
58,信義區,六藝里,612.0,623.0,746.0,5227.0,3959.0,3991.0,3976.0,4018.0,4018.0,0.15458449103308916,0.15610122776246554,0.18762575452716299,1.300895968143355
59,信義區,黎安里,2987.0,2668.0,2595.0,1964.0,2267.0,2245.0,2253.0,2251.0,2251.0,1.317600352889281,1.1884187082405344,1.151797603195739,0.8725011106175034
60,信義區,松友里,643.0,5446.0,879.0,1702.0,7113.0,7217.0,7251.0,7267.0,7267.0,0.09039786306762267,0.7546071774975752,0.12122465866776996,0.234209439933948
61,信義區,景聯里,290323.0,288575.0,282799.0,281453.0,4872.0,4879.0,4814.0,4831.0,4831.0,59.59010673234811,59.146341463414636,58.7451184046531,58.25978058373008
62,信義區,興隆里,293825.0,281455.0,297201.0,283641.0,3077.0,3035.0,3041.0,3021.0,3021.0,95.4907377315567,92.73640856672158,97.73133837553436,93.88977159880834
63,信義區,永吉里,1446207.0,286399.0,1318113.0,1184575.0,4456.0,4393.0,4369.0,4343.0,4343.0,324.55273788150805,65.1944001821079,301.69672693980317,272.7550080589454
64,信義區,雙和里,598353.0,581871.0,612191.0,566008.0,7382.0,7440.0,7458.0,7532.0,7532.0,81.0556759685722,78.20846774193548,82.08514347009923,75.14710568242167
65,信義區,中興里,808425.0,868027.0,926716.0,905351.0,3596.0,3554.0,3537.0,3546.0,3546.0,224.8122914349277,244.23944850872257,262.00621996041843,255.31613085166384
66,信義區,西村里,1062034.0,972086.0,1014641.0,919806.0,6172.0,6192.0,6124.0,6127.0,6127.0,172.07290991574854,156.9906330749354,165.68272370999347,150.12338828137752
67,信義區,惠安里,1780694.0,1696590.0,1729040.0,1628385.0,6791.0,6777.0,6867.0,6902.0,6902.0,262.2138123987631,250.3452855245684,251.78971894568224,235.92944074181398
68,信義區,正和里,1356037.0,1271757.0,1308958.0,1252916.0,4916.0,4892.0,4897.0,4954.0,4954.0,275.84153783563875,259.9666802943581,267.2979375127629,252.90997174000807
69,信義區,泰和里,1980362.0,1934466.0,1997063.0,1951113.0,8301.0,8382.0,8393.0,8457.0,8457.0,238.5690880616793,230.78811739441662,237.94388180626711,230.70982617949628
70,信義區,六合里,2104080.0,1942036.0,2149963.0,2001752.0,7087.0,7064.0,7095.0,7189.0,7189.0,296.8929024975307,274.92015855039637,303.02508809020435,278.44651550980666
71,信義區,三犁里,2029784.0,1864355.0,1981124.0,1951223.0,5381.0,5409.0,5415.0,5438.0,5438.0,377.2131574056867,344.6764651506748,365.858541089566,358.8126149319603
72,信義區,景新里,2210095.0,2075989.0,2099953.0,2014556.0,5318.0,5369.0,5365.0,5452.0,5452.0,415.5876269274163,386.6621344756938,391.4171481826654,369.507703595011
73,信義區,三張里,3002282.0,2734722.0,2846082.0,2709653.0,9339.0,9401.0,9418.0,9408.0,9408.0,321.4778884248849,290.8969258589512,302.1960076449352,288.01583758503403
74,大安區,仁愛里,40.0,2965585.0,3005364.0,3002286.0,5711.0,5653.0,5595.0,5603.0,5603.0,0.007004027315706532,524.6037502211216,537.1517426273458,535.8354452971622
75,大安區,德安里,4530.0,1967519.0,1986082.0,1977832.0,6109.0,6073.0,6028.0,6041.0,6041.0,0.7415288917989851,323.97809978593773,329.47611147976113,327.40142360536333
76,大安區,仁慈里,8841.0,1688200.0,1738752.0,1728753.0,5876.0,5825.0,5845.0,5839.0,5839.0,1.5045949625595643,289.81974248927037,297.47681779298546,296.0700462407947
77,大安區,群英里,,1496497.0,1561529.0,1543281.0,7573.0,7455.0,7533.0,7429.0,7429.0,,200.73735747820254,207.29178282224876,207.7373805357383
78,大安區,群賢里,,1533249.0,1547736.0,1600536.0,6317.0,6224.0,6180.0,6191.0,6191.0,,246.34463367609254,250.44271844660193,258.52624777903407
79,大安區,龍雲里,,1238959.0,1264352.0,1246876.0,5209.0,5238.0,5164.0,5132.0,5132.0,,236.532836960672,244.83965917893107,242.9610288386594
