,鄉鎮名稱,村里名稱,用電量_2011,用電量_2012,用電量_2013,用電量_2014,population_2011,population_2012,population_2013,population_2014,population_2015,人均用電量_2011,人均用電量_2012,人均用電量_2013,人均用電量_2014
166,中山區,聚葉里,2344824.0,2275185.0,2323409.0,2425445.0,3835.0,3914.0,3927.0,3980.0,3980.0,611.4273794002607,581.2940725600408,591.6498599439776,609.4082914572864
167,中山區,中山里,1050632.0,1111954.0,1104526.0,1015048.0,5918.0,6142.0,6264.0,6424.0,6424.0,177.53159851301115,181.041028980788,176.32918263090676,158.00871731008718
168,中山區,龍洲里,1918137.0,,1887205.0,1787352.0,5195.0,5229.0,5215.0,5212.0,5212.0,369.22752646775746,,361.88015340364336,342.93016116653877
169,中正區,網溪里,626406.0,934674.0,1029032.0,1014667.0,5808.0,5868.0,5933.0,5993.0,5993.0,107.85227272727273,159.28323108384458,173.44210348896004,169.30869347572167
170,中正區,螢圃里,105759.0,408508.0,461687.0,441726.0,5543.0,5602.0,5692.0,5709.0,5709.0,19.079740212881113,72.92181363798643,81.11156008432889,77.37362059905412
171,中正區,幸福里,2796400.0,2839180.0,3029154.0,2996565.0,4893.0,4937.0,4965.0,4976.0,4976.0,571.510320866544,575.082033623658,610.1015105740181,602.203577170418
172,中正區,文北里,2473907.0,2402713.0,2576033.0,2595459.0,5689.0,5749.0,5751.0,5764.0,5764.0,434.8579715239937,417.9358149243347,447.92783863675885,450.28782095766826
173,中正區,光復里,2950784.0,2773039.0,2951580.0,3071730.0,4173.0,4162.0,4165.0,4234.0,4234.0,707.1133477114786,666.2755886592984,708.6626650660264,725.4912612187057
174,中正區,水源里,1581762.0,1533782.0,1659837.0,1678489.0,3131.0,3154.0,3097.0,3079.0,3079.0,505.19386777387416,486.2974001268231,535.9499515660317,545.1409548554725
175,中正區,林興里,1771368.0,1656187.0,1808374.0,1859254.0,4818.0,4707.0,4963.0,4965.0,4965.0,367.6562889165629,351.85617165923094,364.3711464839815,374.4721047331319
176,中正區,板溪里,1370833.0,1344163.0,1461472.0,1515724.0,3418.0,3459.0,3460.0,3492.0,3492.0,401.0629022820363,388.5987279560567,422.3907514450867,434.05612829324167
177,中正區,梅花里,316576.0,410599.0,456084.0,431149.0,3300.0,3289.0,3321.0,3367.0,3367.0,95.93212121212122,124.84007297050775,137.33333333333334,128.05138105138104
178,中正區,幸市里,2749144.0,2734923.0,2992408.0,3051129.0,4533.0,4586.0,4612.0,4689.0,4689.0,606.4734171630267,596.3634976013956,648.8308759757156,650.699296225208
179,中正區,文盛里,1246879.0,1201531.0,1372532.0,1384269.0,2725.0,2735.0,2741.0,2754.0,2754.0,457.5702752293578,439.3166361974406,500.7413352790952,502.63943355119824
180,中正區,富水里,930470.0,834773.0,883017.0,853678.0,2984.0,2856.0,2927.0,2715.0,2715.0,311.81970509383376,292.2874649859944,301.6798770071746,314.4302025782689
181,中正區,東門里,1511839.0,1460093.0,1609650.0,1544303.0,4607.0,4573.0,4595.0,4505.0,4505.0,328.16127631864555,319.28558932866827,350.30467899891187,342.7975582685905
182,中正區,黎明里,756264.0,585981.0,779685.0,775669.0,3634.0,3644.0,3609.0,3622.0,3622.0,208.1078701155751,160.80708013172338,216.0390689941812,214.15488680287135
183,中正區,文祥里,22526.0,20370.0,25551.0,13874.0,8574.0,8493.0,8496.0,8523.0,8523.0,2.6272451597853976,2.398445778876722,3.007415254237288,1.627830576088232
184,中正區,龍光里,1049189.0,1026421.0,1047580.0,1044790.0,3952.0,3912.0,3965.0,3981.0,3981.0,265.4830465587045,262.3775562372188,264.2068095838588,262.44410952022105
185,中正區,龍興里,921366.0,912151.0,937030.0,905119.0,4566.0,4596.0,4613.0,4545.0,4545.0,201.78843626806832,198.46627502175804,203.12811619336657,199.14609460946096
186,中正區,三愛里,8882.0,9210.0,30620.0,10066.0,8650.0,8694.0,8725.0,8861.0,8861.0,1.026820809248555,1.059351276742581,3.50945558739255,1.1359891660083512
187,中正區,頂東里,,4634.0,,290.0,6008.0,6117.0,6220.0,6262.0,6262.0,,0.7575608958639856,,0.046311082721175345
188,中正區,新營里,41181.0,38084.0,60490.0,23248.0,10178.0,10280.0,10323.0,10326.0,10326.0,4.046079779917469,3.7046692607003893,5.859730698440376,2.251404222351346
189,中正區,螢雪里,,,1229.0,,4583.0,4574.0,4607.0,4589.0,4589.0,,,0.26676796179726503,
190,中正區,愛國里,,,,,3728.0,3775.0,3739.0,3668.0,3668.0,,,,
191,中正區,河堤里,9319.0,11996.0,11321.0,10002.0,4478.0,4507.0,4645.0,4731.0,4731.0,2.0810629745422062,2.6616374528511204,2.4372443487621096,2.114140773620799
192,中正區,忠勤里,14641.0,12858.0,14223.0,20254.0,6948.0,6984.0,7025.0,6983.0,6983.0,2.107225100748417,1.8410652920962198,2.024626334519573,2.900472576256623
193,中正區,廈安里,1807.0,1601.0,2700.0,722.0,4643.0,4740.0,4833.0,4920.0,4920.0,0.38918802498384664,0.3377637130801688,0.5586592178770949,0.1467479674796748
194,中正區,南門里,3623.0,170.0,576.0,1416.0,3118.0,3126.0,3072.0,3036.0,3036.0,1.1619627966645285,0.05438259756877799,0.1875,0.466403162055336
195,中正區,建國里,377467.0,383835.0,363262.0,336450.0,1638.0,1629.0,1708.0,1732.0,1732.0,230.44383394383394,235.62615101289134,212.68266978922716,194.25519630484987
196,中正區,永昌里,1828283.0,1769066.0,1846971.0,1773637.0,5159.0,5182.0,5244.0,5242.0,5242.0,354.3870905214189,341.38672327286764,352.20652173913044,338.35120183136206
197,中正區,永功里,2163042.0,2054825.0,2157205.0,2008221.0,6653.0,6750.0,6771.0,6776.0,6776.0,325.1228017435743,304.4185185185185,318.5947422832669,296.37263872491144
198,中正區,龍福里,2023049.0,1909997.0,1940697.0,1905662.0,8489.0,8520.0,8259.0,8196.0,8196.0,238.31417128048062,224.17805164319248,234.9796585543044,232.51122498779893
199,中正區,南福里,3747096.0,3708204.0,3938776.0,3762159.0,10828.0,10954.0,11064.0,11153.0,11153.0,346.05615072035465,338.52510498448055,355.999276934201,337.3226037837353
200,大同區,永樂里,28173.0,26060.0,26251.0,46354.0,5758.0,5750.0,5734.0,5717.0,5717.0,4.892844737756166,4.532173913043478,4.578130449947681,8.10809865313976
201,大同區,朝陽里,40.0,,23102.0,804.0,4388.0,4422.0,4446.0,4603.0,4603.0,0.009115770282588878,,5.1961313540260905,0.17466869432978493
202,大同區,民權里,22099.0,17043.0,15712.0,71655.0,6540.0,6787.0,6912.0,7041.0,7041.0,3.379051987767584,2.5111242080447913,2.2731481481481484,10.176821474222411
203,大同區,重慶里,8335.0,10505.0,10211.0,22073.0,7029.0,7168.0,7273.0,7336.0,7336.0,1.1858016787594252,1.4655412946428572,1.4039598515055685,3.0088604143947655
204,大同區,光能里,1465.0,5505.0,13398.0,1464.0,5321.0,5417.0,5521.0,5569.0,5569.0,0.2753241871828604,1.0162451541443605,2.4267342872667994,0.2628838211528102
205,大同區,保安里,2.0,,1336.0,47.0,4279.0,4257.0,4300.0,4342.0,4342.0,0.00046739892498247256,,0.31069767441860463,0.010824504836480885
206,大同區,老師里,9183.0,12054.0,13539.0,16139.0,6024.0,6139.0,6209.0,6302.0,6302.0,1.524402390438247,1.9635119726339796,2.180544371074247,2.5609330371310697
207,大同區,鄰江里,124099.0,134238.0,128638.0,136183.0,6456.0,6529.0,6585.0,6675.0,6675.0,19.22227385377943,20.56026956654924,19.535003796507212,20.40194756554307
208,大同區,星明里,704689.0,686381.0,758291.0,750462.0,5869.0,6086.0,6210.0,6318.0,6318.0,120.06968819219628,112.78031547814656,122.10805152979066,118.78157644824311
209,大同區,雙連里,607501.0,579627.0,611857.0,597915.0,10330.0,10401.0,10434.0,10427.0,10427.0,58.809390125847045,55.7280069224113,58.64069388537474,57.34295578785844
210,大同區,建功里,1267587.0,1248378.0,1258245.0,1194574.0,4832.0,4882.0,4900.0,4833.0,4833.0,262.3317466887417,255.71036460467022,256.78469387755104,247.1702876060418
211,大同區,國慶里,632342.0,633997.0,653987.0,622915.0,4353.0,4478.0,4456.0,4533.0,4533.0,145.26579370549047,141.58039303260384,146.76548473967685,137.41782484006177
212,大同區,隆和里,1300140.0,1268590.0,1301877.0,1226413.0,3243.0,3225.0,3208.0,3274.0,3274.0,400.90656799259943,393.3612403100775,405.82200748129674,374.5916310323763
213,大同區,建明里,2234973.0,2328786.0,2499091.0,2515204.0,3529.0,3573.0,3605.0,3608.0,3608.0,633.3162368943043,651.7732997481108,693.2291262135923,697.1186252771619
214,大同區,斯文里,2109406.0,2049670.0,2123660.0,2150584.0,5427.0,5489.0,5525.0,5564.0,5564.0,388.68730421964256,373.414100929131,384.372850678733,386.5176132278936
215,大同區,玉泉里,511231.0,510384.0,553551.0,563959.0,3216.0,3264.0,3214.0,3264.0,3264.0,158.9648631840796,156.36764705882354,172.2311761045426,172.78155637254903
216,大同區,國順里,877239.0,870128.0,925026.0,874453.0,3134.0,3123.0,3129.0,3120.0,3120.0,279.91033822590936,278.6192763368556,295.62991371045064,280.27339743589744
217,大同區,建泰里,2058089.0,1979608.0,2139446.0,2098122.0,3884.0,3933.0,3984.0,4042.0,4042.0,529.8890319258496,503.3328248156623,537.0095381526104,519.0801583374567
218,大同區,南芳里,1573131.0,1551103.0,1641439.0,1609166.0,4020.0,4120.0,4215.0,4262.0,4262.0,391.32611940298506,376.4813106796116,389.42799525504154,377.56123885499767
219,大同區,至聖里,1598191.0,1534375.0,1605962.0,1527278.0,7604.0,8043.0,8194.0,8292.0,8292.0,210.17766964755393,190.7714783041154,195.992433487918,184.1869271587072
220,大同區,大有里,2109000.0,1992114.0,2137413.0,2112155.0,5146.0,5211.0,5165.0,5172.0,5172.0,409.8328799067237,382.2901554404145,413.8263310745402,408.3826372776489
221,大同區,景星里,922906.0,889006.0,944109.0,901713.0,2851.0,2882.0,2941.0,2917.0,2917.0,323.71308312872674,308.4684247050659,321.01632097925875,309.12341446691806
222,大同區,延平里,2005249.0,1857590.0,1963528.0,1781330.0,4198.0,4205.0,4242.0,4290.0,4290.0,477.6676989042401,441.75743162901307,462.8778877887789,415.2284382284382
223,大同區,揚雅里,1331330.0,1314799.0,1355373.0,1305938.0,4273.0,4365.0,4348.0,4367.0,4367.0,311.5679850222326,301.2139747995418,311.7233210671573,299.0469429814518
224,大同區,蓬萊里,1998119.0,2006325.0,2103026.0,2006863.0,4936.0,5060.0,5070.0,5105.0,5105.0,404.80530794165315,396.50691699604744,414.7980276134122,393.1171400587659
225,萬華區,忠貞里,779.0,1626.0,2189.0,3681.0,5157.0,5188.0,5216.0,5165.0,5165.0,0.15105681597828194,0.31341557440246726,0.419670245398773,0.7126815101645693
226,萬華區,新起里,3222797.0,3207949.0,3430856.0,3423084.0,6764.0,6787.0,6808.0,6814.0,6814.0,476.4631874630396,472.6608221600118,503.9447708578143,502.3604343997652
227,萬華區,興德里,1742489.0,1742364.0,2021750.0,1738916.0,5086.0,5094.0,5151.0,5220.0,5220.0,342.60499410145496,342.0424028268551,392.4966026014366,333.1256704980843
228,萬華區,全德里,1526815.0,1480506.0,1566234.0,1475562.0,4459.0,4443.0,4446.0,4440.0,4440.0,342.41197577932274,333.2221471978393,352.2793522267207,332.33378378378376
229,萬華區,保德里,1064310.0,1147340.0,1253461.0,1253925.0,3215.0,3394.0,3482.0,3518.0,3518.0,331.04510108864696,338.0494991160872,359.9830557151063,356.43121091529275
230,萬華區,日善里,1353945.0,1346443.0,1369013.0,1330965.0,4004.0,3977.0,3945.0,3963.0,3963.0,338.1481018981019,338.5574553683681,347.0248415716096,335.84784254352763
231,萬華區,壽德里,1802340.0,1801053.0,1825881.0,1748384.0,5630.0,5650.0,5643.0,5623.0,5623.0,320.13143872113676,318.7704424778761,323.5656565656566,310.93437666725947
232,萬華區,新和里,,,,16600.0,8194.0,8148.0,8217.0,8877.0,8877.0,,,,1.8700011265067027
233,萬華區,榮德里,1301736.0,1355559.0,1388138.0,1321051.0,3884.0,3872.0,3821.0,3827.0,3827.0,335.1534500514933,350.09271694214874,363.2918084271133,345.1923177423569
234,萬華區,富民里,1984404.0,1918728.0,2044215.0,2145696.0,5455.0,5453.0,5470.0,5397.0,5397.0,363.7770852428964,351.86649550706034,373.7138939670932,397.5719844357977
235,萬華區,銘德里,1710138.0,1665295.0,1741630.0,1661387.0,4833.0,4911.0,4909.0,4923.0,4923.0,353.84605834885167,339.0948890246386,354.78305153799147,337.47450741417833
236,萬華區,富福里,78334.0,82868.0,80200.0,49602.0,6114.0,6290.0,6304.0,6374.0,6374.0,12.812234216552175,13.174562798092209,12.722081218274111,7.781926576717916
237,萬華區,日祥里,1884628.0,1819615.0,1890858.0,1774352.0,5805.0,5876.0,5843.0,5783.0,5783.0,324.6559862187769,309.66899251191285,323.61081636145815,306.82206467231543
238,萬華區,頂碩里,8507.0,16075.0,19124.0,7054.0,7773.0,7874.0,7868.0,7726.0,7726.0,1.094429435224495,2.0415290830581663,2.4306049822064058,0.9130209681594615
239,萬華區,華江里,969.0,944.0,941.0,1063.0,8749.0,8726.0,8776.0,8857.0,8857.0,0.1107555149159904,0.10818244327297731,0.10722424794895169,0.1200180648074969
240,萬華區,忠德里,1657.0,2760.0,2561.0,3128.0,4716.0,4714.0,4656.0,4693.0,4693.0,0.3513570822731128,0.5854900296987696,0.5500429553264605,0.666524611122949
241,萬華區,綠堤里,161.0,,2554.0,,4752.0,4743.0,4703.0,4617.0,4617.0,0.03388047138047138,,0.5430576227939613,
242,萬華區,錦德里,,4562.0,4616.0,1946.0,5603.0,5710.0,5775.0,5786.0,5786.0,,0.7989492119089316,0.7993073593073593,0.33632907016937436
243,萬華區,騰雲里,18.0,,,,3143.0,3124.0,3116.0,3127.0,3127.0,0.005727012408526885,,,
244,萬華區,糖廍里,,659.0,6738.0,65519.0,,,,,,,,,
245,萬華區,新忠里,,,,,3111.0,3338.0,3552.0,3683.0,3683.0,,,,
246,萬華區,萬壽里,272.0,45099.0,67480.0,154942.0,3434.0,3519.0,3574.0,3641.0,3641.0,0.07920792079207921,12.815856777493606,18.880805819809737,42.554792639384786
247,萬華區,凌霄里,3640.0,10378.0,8121.0,5696.0,3960.0,4019.0,4031.0,4003.0,4003.0,0.9191919191919192,2.582234386663349,2.014636566608782,1.4229328003997002
248,萬華區,雙園里,4624.0,4265.0,3868.0,37817.0,4890.0,5002.0,5060.0,5112.0,5112.0,0.9456032719836401,0.8526589364254298,0.7644268774703558,7.397691705790297
249,萬華區,華中里,2352090.0,2352679.0,2447270.0,2338339.0,6330.0,6351.0,6356.0,6492.0,6492.0,371.5781990521327,370.44229255235393,385.0330396475771,360.1877695625385
250,萬華區,菜園里,1321961.0,1284822.0,1361111.0,1295373.0,6141.0,6151.0,6137.0,6311.0,6311.0,215.26803452206482,208.88018208421394,221.78768127749714,205.25637775312947
251,萬華區,西門里,754680.0,788703.0,820015.0,789266.0,4013.0,3975.0,3992.0,4064.0,4064.0,188.0588088711687,198.41584905660378,205.41457915831663,194.20915354330708
252,萬華區,福音里,963201.0,969207.0,1017767.0,989163.0,3660.0,3718.0,3717.0,3708.0,3708.0,263.16967213114754,260.6796664873588,273.8140973903686,266.7645631067961
253,萬華區,仁德里,1381881.0,1471792.0,1578618.0,1574608.0,4592.0,4780.0,4830.0,4814.0,4814.0,300.93227351916374,307.9062761506276,326.8360248447205,327.0893228084753
254,萬華區,柳鄉里,755572.0,726469.0,773418.0,773099.0,5498.0,5566.0,5620.0,5689.0,5689.0,137.4267006184067,130.51904419690982,137.61886120996442,135.89365442081208
255,萬華區,孝德里,875221.0,861365.0,883005.0,849800.0,3376.0,3447.0,3492.0,3539.0,3539.0,259.24792654028437,249.88830867420947,252.8651202749141,240.12432890647077
256,萬華區,和平里,2620108.0,2482938.0,2626805.0,2498724.0,7254.0,7272.0,7257.0,7200.0,7200.0,361.19492693686243,341.43811881188117,361.9684442607138,347.045
257,萬華區,福星里,2710500.0,2561386.0,2868829.0,2664717.0,5558.0,5579.0,5729.0,5760.0,5760.0,487.67542281396186,459.112027245026,500.7556292546692,462.6244791666667
258,萬華區,和德里,2641063.0,2503830.0,2706258.0,2549039.0,7457.0,7619.0,7681.0,7674.0,7674.0,354.17232130883735,328.629741435884,352.3314672568676,332.1656241855616
259,萬華區,青山里,2311615.0,2253261.0,2395625.0,2420831.0,5973.0,5970.0,6018.0,5974.0,5974.0,387.01071488364306,377.43065326633166,398.076603522765,405.2278205557416
260,萬華區,新安里,535398.0,534845.0,548407.0,528956.0,6522.0,6584.0,6526.0,6538.0,6538.0,82.09107635694572,81.23405224787363,84.0341710082746,80.90486387274396
261,文山區,興豐里,1719227.0,1716559.0,1848353.0,1875785.0,4940.0,4936.0,4941.0,5088.0,5088.0,348.02165991902837,347.76316855753646,374.08480064764217,368.6684355345912
262,文山區,興旺里,1056235.0,2669036.0,2858493.0,2747097.0,8065.0,8251.0,8435.0,8517.0,8517.0,130.965282083075,323.48030541752513,338.8847658565501,322.54279675942234
263,文山區,興昌里,2272289.0,2266744.0,2406035.0,2374133.0,6978.0,7001.0,6997.0,7047.0,7047.0,325.63614216107766,323.7743179545779,343.86665713877375,336.8998155243366
264,文山區,萬盛里,1910795.0,1896966.0,1998167.0,2007162.0,4757.0,4795.0,4875.0,4969.0,4969.0,401.68068110153456,395.6133472367049,409.88041025641024,403.9368082109076
265,文山區,興得里,1823830.0,1754425.0,1974079.0,1907605.0,6330.0,6355.0,6324.0,6319.0,6319.0,288.1248025276461,276.07002360346183,312.15670461733083,301.88400063301157
266,文山區,興福里,1739587.0,1666997.0,1828117.0,1809955.0,6457.0,6408.0,6356.0,6342.0,6342.0,269.41102679262815,260.14310237203495,287.62067337948395,285.3918322295806
267,文山區,萬祥里,1641293.0,1659014.0,1732120.0,1687118.0,4875.0,4967.0,4904.0,4972.0,4972.0,336.67548717948716,334.0072478357157,353.20554649265904,339.3238133547868
268,文山區,景東里,1978917.0,1977215.0,2026894.0,1979821.0,7723.0,7744.0,7694.0,7721.0,7721.0,256.23682506797877,255.32218491735537,263.438263582012,256.42028234684625
269,文山區,興光里,973333.0,933883.0,1055549.0,978785.0,3620.0,3614.0,3679.0,3697.0,3697.0,268.8765193370166,258.40702822357497,286.91193259037783,264.7511495807411
270,文山區,興安里,2466906.0,2338105.0,2507530.0,2423211.0,6762.0,6803.0,6864.0,6820.0,6820.0,364.8189884649512,343.6873438189034,365.3161421911422,355.30953079178886
271,文山區,忠順里,2607.0,29946.0,,,3885.0,3910.0,3993.0,4025.0,4025.0,0.6710424710424711,7.658823529411765,,
272,文山區,老泉里,,565.0,618.0,561.0,955.0,977.0,1002.0,983.0,983.0,,0.5783009211873081,0.6167664670658682,0.5707019328585962
273,文山區,順興里,61.0,4863.0,71.0,83.0,7579.0,7774.0,7880.0,8118.0,8118.0,0.008048555218366539,0.625546694108567,0.00901015228426396,0.01022419315102242
274,文山區,樟林里,,,,1940.0,8758.0,8855.0,8913.0,8902.0,8902.0,,,,0.2179285553808133
275,文山區,樟新里,,,,,5928.0,6046.0,6048.0,5996.0,5996.0,,,,
276,文山區,樟腳里,,24160.0,16480.0,,5794.0,5886.0,5917.0,5988.0,5988.0,,4.104655113829426,2.7851952002704072,
277,文山區,萬芳里,,8440.0,12000.0,11813.0,8226.0,8236.0,8247.0,8337.0,8337.0,,1.024769305488101,1.4550745725718444,1.4169365479189158
278,文山區,博嘉里,,6178.0,2394.0,,5495.0,5578.0,5718.0,5822.0,5822.0,,1.1075654356400144,0.41867785939139557,
279,文山區,萬興里,,17080.0,34120.0,,8620.0,8606.0,8784.0,8873.0,8873.0,,1.9846618638159423,3.884335154826958,
280,文山區,指南里,92.0,,,,3427.0,3560.0,3694.0,3862.0,3862.0,0.026845637583892617,,,
281,文山區,試院里,,,5854.0,,7038.0,7152.0,7220.0,7266.0,7266.0,,,0.810803324099723,
282,文山區,明興里,,2478.0,4177.0,,7110.0,7153.0,7211.0,7244.0,7244.0,,0.34642807213756466,0.5792539176258494,
283,文山區,木柵里,,,,6640.0,8954.0,8957.0,8850.0,9063.0,9063.0,,,,0.7326492331457575
284,文山區,木新里,,5600.0,4720.0,975.0,10049.0,10221.0,10347.0,10443.0,10443.0,,0.5478915957342726,0.4561708707838021,0.09336397586900316
285,文山區,萬美里,44.0,,,,7284.0,7342.0,7359.0,7548.0,7548.0,0.0060406370126304225,,,
286,文山區,政大里,,,4921.0,,6929.0,7225.0,7515.0,7733.0,7733.0,,,0.6548236859614105,
287,文山區,樟文里,,2400.0,8262.0,17320.0,6531.0,6596.0,6613.0,6663.0,6663.0,,0.3638568829593693,1.249357326478149,2.59942968632748
288,文山區,興邦里,498947.0,1685825.0,1773234.0,1765958.0,4542.0,4672.0,4735.0,4865.0,4865.0,109.8518273888155,360.83583047945206,374.4950369588173,362.992394655704
289,文山區,樟樹里,,,3055.0,2501.0,5066.0,5091.0,5107.0,5178.0,5178.0,,,0.5981985510084198,0.48300502124372346
290,文山區,興家里,633.0,2732.0,772.0,1697.0,7750.0,7862.0,7977.0,7937.0,7937.0,0.08167741935483872,0.34749427626558127,0.09677823743261878,0.21380874385788082
291,文山區,明義里,93.0,98.0,94.0,,4886.0,4882.0,4736.0,4643.0,4643.0,0.01903397462136717,0.02007374027038099,0.01984797297297297,
292,文山區,華興里,141.0,86.0,92.0,40.0,9005.0,9033.0,9101.0,9187.0,9187.0,0.015657967795669074,0.00952064651832171,0.01010877925502692,0.004353978447806684
293,文山區,興泰里,1589388.0,1598439.0,1691131.0,1639252.0,4000.0,3966.0,4042.0,4066.0,4066.0,397.347,403.03555219364597,418.389658584859,403.1608460403345
294,文山區,萬有里,1719089.0,1702188.0,1838780.0,1787580.0,5606.0,5686.0,5749.0,5871.0,5871.0,306.651623260792,299.3647555399226,319.8434510349626,304.4762391415432
295,文山區,景仁里,1626284.0,1552114.0,1299100.0,1475394.0,4906.0,4983.0,5010.0,5104.0,5104.0,331.4887892376682,311.48183825005015,259.30139720558884,289.06622257053294
296,文山區,興業里,2146503.0,2033210.0,2193647.0,2092983.0,5515.0,5574.0,5614.0,5607.0,5607.0,389.21178603807795,364.76677430929317,390.7458140363377,373.28036383092564
297,文山區,萬年里,2039450.0,7795.0,1631997.0,1605374.0,5415.0,5569.0,5627.0,5679.0,5679.0,376.6297322253001,1.3997126952774286,290.0296783365914,282.6860362739919
298,文山區,景華里,1823464.0,1788127.0,1962216.0,1904803.0,6263.0,6268.0,6324.0,6246.0,6246.0,291.14865080632285,285.27871729419275,310.280834914611,304.9636567403138
299,文山區,萬隆里,2132976.0,472101.0,1824729.0,2087316.0,7804.0,7798.0,7743.0,7713.0,7713.0,273.3182983085597,60.54129263913824,235.66175900813639,270.62310385064177
300,文山區,景行里,2619116.0,2426537.0,2658005.0,2603632.0,7054.0,7140.0,7233.0,7500.0,7500.0,371.2951516869861,339.85112044817924,367.483063735656,347.15093333333334
301,文山區,萬和里,675907.0,856.0,1187319.0,1190809.0,2991.0,3263.0,3312.0,3367.0,3367.0,225.98027415580074,0.2623352742874655,358.49003623188406,353.6706266706267
302,文山區,景慶里,2084448.0,1960723.0,1435528.0,1383269.0,7152.0,7160.0,7180.0,7046.0,7046.0,291.4496644295302,273.8439944134078,199.9342618384401,196.3197558898666
303,文山區,景美里,1891222.0,1764200.0,1306497.0,1260365.0,5418.0,5415.0,5471.0,5554.0,5554.0,349.062753783684,325.7987072945522,238.8040577590934,226.92924018725242
304,南港區,玉成里,394.0,,7601.0,9200.0,5112.0,5167.0,5187.0,5207.0,5207.0,0.0770735524256651,,1.465394254867939,1.7668523141924333
305,南港區,合成里,758.0,14680.0,13680.0,,7100.0,7240.0,7176.0,7217.0,7217.0,0.10676056338028168,2.027624309392265,1.9063545150501673,
306,南港區,東明里,,,,438.0,5679.0,5694.0,5753.0,4962.0,4962.0,,,,0.08827085852478839
307,南港區,西新里,,,,,4994.0,4978.0,5041.0,5070.0,5070.0,,,,
308,南港區,南港里,229.0,3600.0,106791.0,983671.0,6610.0,6711.0,6758.0,6713.0,6713.0,0.03464447806354009,0.5364327223960662,15.802160402485942,146.532250856547
309,南港區,三重里,,,4063.0,,4662.0,5423.0,6015.0,6529.0,6529.0,,,0.6754779717373234,
310,南港區,東新里,,,1120.0,,7205.0,7395.0,7494.0,7668.0,7668.0,,,0.14945289564985323,
311,南港區,萬福里,,5120.0,,,4269.0,4289.0,4292.0,4359.0,4359.0,,1.1937514572161343,,
312,南港區,鴻福里,,,,,4751.0,4772.0,4778.0,4859.0,4859.0,,,,
313,南港區,百福里,,,,,5322.0,5437.0,5520.0,5607.0,5607.0,,,,
314,南港區,聯成里,,,21360.0,,5348.0,5411.0,5407.0,5429.0,5429.0,,,3.950434621786573,
315,南港區,仁福里,,,,356.0,5849.0,5847.0,5910.0,5997.0,5997.0,,,,0.05936301484075371
316,南港區,重陽里,,,,,4636.0,4354.0,4411.0,5352.0,5352.0,,,,
317,南港區,成福里,301810.0,168.0,175621.0,182611.0,6722.0,7560.0,7811.0,7872.0,7872.0,44.89883963106218,0.022222222222222223,22.483804890538984,23.197535569105693
318,南港區,九如里,1985977.0,1780927.0,1890095.0,1910655.0,6486.0,6682.0,6730.0,6733.0,6733.0,306.1944187480728,266.5260401077522,280.8462109955423,283.7746918164266
319,南港區,新光里,1507680.0,75340.0,1367864.0,1385646.0,3926.0,3944.0,3947.0,3998.0,3998.0,384.02445236882323,19.102434077079106,346.55789206992654,346.5847923961981
320,南港區,中南里,1105978.0,1003039.0,995931.0,863205.0,4178.0,4129.0,4061.0,4027.0,4027.0,264.7146960268071,242.9254056672318,245.2427973405565,214.35435808294017
321,南港區,新富里,1228197.0,1169729.0,1093127.0,1098284.0,4215.0,4254.0,4221.0,4257.0,4257.0,291.38718861209964,274.9715561824166,258.97346600331673,257.99483204134367
322,南港區,中研里,2874836.0,2213381.0,2269245.0,2216401.0,9396.0,9475.0,9448.0,9564.0,9564.0,305.96381438910174,233.60221635883906,240.1825783234547,231.74414470932663
323,南港區,舊莊里,2261311.0,2189318.0,2383650.0,2311505.0,9671.0,9728.0,9792.0,9837.0,9837.0,233.82390652466137,225.05324835526315,243.42830882352942,234.98068516824236
324,內湖區,湖興里,40.0,42.0,575576.0,529410.0,8386.0,8704.0,8660.0,8820.0,8820.0,0.004769854519437157,0.004825367647058824,66.46374133949192,60.023809523809526
325,內湖區,金湖里,2315729.0,5099062.0,5462690.0,5278361.0,10008.0,10119.0,10346.0,10402.0,10402.0,231.38778976818546,503.9096748690582,528.0001933114247,507.4371274754855
326,內湖區,葫洲里,2607098.0,2594036.0,3011454.0,2684454.0,7694.0,7758.0,7720.0,7799.0,7799.0,338.8481933974526,334.3691673111627,390.08471502590675,344.20489806385433
327,內湖區,蘆洲里,335528.0,368231.0,388622.0,420120.0,1278.0,1313.0,1316.0,1338.0,1338.0,262.5414710485133,280.4501142421934,295.30547112462006,313.99103139013454
328,內湖區,湖元里,,,31733.0,29984.0,5617.0,5756.0,5812.0,5807.0,5807.0,,,5.4599105299380595,5.163423454451524
329,內湖區,週美里,,,,20320.0,6584.0,6920.0,7325.0,7667.0,7667.0,,,,2.6503195513238555
330,內湖區,行善里,,,,,6653.0,6798.0,6808.0,6871.0,6871.0,,,,
331,內湖區,麗山里,92.0,13200.0,6522.0,14917.0,5906.0,6079.0,6167.0,6288.0,6288.0,0.015577378936674569,2.171409771343971,1.0575644559753528,2.372296437659033
332,內湖區,寶湖里,4365996.0,4257502.0,5043898.0,5033920.0,7072.0,7995.0,8195.0,8511.0,8511.0,617.3636877828054,532.5205753595998,615.4848078096401,591.4604629303254
333,內湖區,南湖里,1974394.0,1946496.0,1965763.0,1726640.0,5624.0,5834.0,5866.0,6003.0,6003.0,351.0657894736842,333.6468974974289,335.1113194681214,287.6295185740463
