月份,縣市代碼,縣市名稱,鄉鎮代碼,鄉鎮名稱,村里名稱,用電量
8,63000,臺北市,6300500,中正區,忠勤里,14223
8,63000,臺北市,6300500,中正區,文祥里,25551
8,63000,臺北市,6300500,中正區,龍光里,1047580
8,63000,臺北市,6300500,中正區,三愛里,30620
8,63000,臺北市,6300500,中正區,新營里,60490
8,63000,臺北市,6300500,中正區,龍興里,937030
8,63000,臺北市,6300500,中正區,龍福里,1940697
8,63000,臺北市,6300500,中正區,梅花里,456084
8,63000,臺北市,6300500,中正區,富水里,883017
8,63000,臺北市,6300500,中正區,螢圃里,461687
8,63000,臺北市,6300500,中正區,永昌里,1846971
8,63000,臺北市,6300500,中正區,網溪里,1029032
8,63000,臺北市,6300500,中正區,永功里,2157205
8,63000,臺北市,6300500,中正區,板溪里,1461472
8,63000,臺北市,6300500,中正區,水源里,1659837
8,63000,臺北市,6300500,中正區,東門里,1609650
8,63000,臺北市,6300500,中正區,林興里,1808374
8,63000,臺北市,6300500,中正區,文盛里,1372532
8,63000,臺北市,6300500,中正區,文北里,2576033
8,63000,臺北市,6300500,中正區,光復里,2951580
8,63000,臺北市,6300500,中正區,幸福里,3029154
8,63000,臺北市,6300500,中正區,黎明里,779685
8,63000,臺北市,6300500,中正區,南福里,3938776
8,63000,臺北市,6300500,中正區,幸市里,2992408
8,66000,臺中市,6602200,大安區,中庄里,--
8,66000,臺中市,6602200,大安區,福興里,3752
8,66000,臺中市,6602200,大安區,東安里,--
8,66000,臺中市,6602200,大安區,龜売里,1295
8,66000,臺中市,6602200,大安區,南埔里,--
8,66000,臺中市,6602200,大安區,南庄里,--
8,66000,臺中市,6602200,大安區,福住里,316035
8,66000,臺中市,6602200,大安區,松雅里,383563
8,66000,臺中市,6602200,大安區,頂安里,321989
8,66000,臺中市,6602200,大安區,海墘里,537518
8,66000,臺中市,6602200,大安區,西安里,641592
8,66000,臺中市,6602200,大安區,永安里,657777
8,10017,基隆市,1001701,中正區,德義里,35501
8,10017,基隆市,1001701,中正區,正濱里,5570
