south_north,west_east,Time,xlat,xlon,Times,Ta2,RH2,VP2,WS_1,SW_down,time_hour,dayofyear,T_mrt,PET_v,mPET_v,WBGT
0,0,0,24.963715,121.4306,2014-01-15 00:00:00,11.826416,80.20458,11.115103,1.5965008,0.0,0,15,3.083491106327415,5.405416015625007,6.0454160156250145,15.0138132686615
0,0,1,24.963715,121.4306,2014-01-15 01:00:00,11.335754,81.89785,10.987611,1.5796218,0.0,1,15,2.5792815020582225,4.8847543945312575,5.564754394531264,14.685503792762756
0,0,2,24.963715,121.4306,2014-01-15 02:00:00,10.969238,82.69385,10.827972,1.5266745,0.0,2,15,2.177011665530415,4.538238281250007,5.258238281250013,14.414951263427733
0,0,3,24.963715,121.4306,2014-01-15 03:00:00,10.551147,84.13079,10.713913,1.453539,0.0,3,15,1.7291339818199276,4.150147460937506,4.920147460937511,14.133068405151366
0,0,4,24.963715,121.4306,2014-01-15 04:00:00,10.217651,85.04687,10.592184,1.479621,0.0,4,15,1.386222796919526,3.7766513671875077,4.536651367187512,13.89613666343689
0,0,5,24.963715,121.4306,2014-01-15 05:00:00,9.770905,87.057816,10.523139,1.3533021,0.0,5,15,0.9054501457417814,3.379904541015631,4.249904541015634,13.615696501731872
0,0,6,24.963715,121.4306,2014-01-15 06:00:00,9.484558,88.29401,10.469306,1.3335286,0.0,6,15,0.6113534592546443,3.103558105468756,3.983558105468759,13.432181700706481
0,0,7,24.963715,121.4306,2014-01-15 07:00:00,9.172241,89.80087,10.4264555,1.224611,1.8991592,7,15,0.5472562510253169,2.931241210937503,3.911241210937504,13.23825777721405
0,0,8,24.963715,121.4306,2014-01-15 08:00:00,12.69754,76.64851,11.24824,1.081208,115.36052,8,15,16.287687891543044,10.266540283203133,11.96654028320314,15.56006384563446
0,0,9,24.963715,121.4306,2014-01-15 09:00:00,15.227905,66.63221,11.521613,1.5059398,247.04402,9,15,28.61115721056393,15.143905273437497,17.07890527343762,17.10221624660492
0,0,10,24.963715,121.4306,2014-01-15 10:00:00,16.444275,60.548573,11.315462,1.9558792,368.454,10,15,36.30368449943802,17.545274902343753,19.53527490234375,17.710880479812623
0,0,11,24.963715,121.4306,2014-01-15 11:00:00,17.368286,56.907314,11.275845,2.0947754,464.6517,11,15,40.75965597664532,19.391286132812418,21.619286132812526,18.21922515487671
