south_north,west_east,Time,xlat,xlon,Times,Ta2,RH2,VP2,WS_1,SW_down,time_hour,dayofyear,T_mrt,PET_v,mPET_v,WBGT
0,0,0,24.963715,121.4306,2011-01-15 00:00:00,11.415802,88.41295,11.924718,2.0555778,0.0,0,15,2.949103076905544,4.804802001953136,5.024802001953131,15.099173871040344
0,0,1,24.963715,121.4306,2011-01-15 01:00:00,11.427399,88.717384,11.974965,2.0470514,0.0,1,15,2.9677173274799316,4.816398681640636,5.036398681640631,15.1254963350296
0,0,2,24.963715,121.4306,2011-01-15 02:00:00,11.33197,89.33287,11.982107,2.0461555,0.0,2,15,2.8769002014639113,4.710970214843761,4.940970214843756,15.07419522666931
0,0,3,24.963715,121.4306,2011-01-15 03:00:00,11.3107605,89.49633,11.987182,1.9897504,0.0,3,15,2.8465726033146552,4.7197604980468855,4.97976049804688,15.064163596153259
0,0,4,24.963715,121.4306,2011-01-15 04:00:00,11.210358,90.01248,11.97637,1.9578291,0.0,4,15,2.741681329531616,4.629357666015635,4.909357666015629,15.002986150741576
0,0,5,24.963715,121.4306,2011-01-15 05:00:00,11.191223,89.80982,11.934258,1.7969948,0.0,5,15,2.6824944365584997,4.700223144531258,5.08022314453125,14.975587098121641
0,0,6,24.963715,121.4306,2011-01-15 06:00:00,11.220734,90.0241,11.986157,1.7523714,0.0,6,15,2.7105622950380166,4.749733642578133,5.159733642578135,15.012715840339661
0,0,7,24.963715,121.4306,2011-01-15 07:00:00,11.038544,90.95711,11.964904,1.7451923,0.37507132,7,15,2.5874199192517153,4.5875437011718825,4.990543701171889,14.901061484336852
0,0,8,24.963715,121.4306,2011-01-15 08:00:00,11.489471,88.192024,11.953037,1.8758727,22.7664,8,15,6.292748725779177,5.7084714355468895,6.288471435546877,15.152073947906493
0,0,9,24.963715,121.4306,2011-01-15 09:00:00,12.158386,84.63956,11.989044,2.1018016,69.05822,9,15,12.991174797903852,7.627386230468759,8.567386230468761,15.54549935913086
0,0,10,24.963715,121.4306,2011-01-15 10:00:00,12.594696,82.350746,12.003883,2.3329897,115.76424,10,15,18.714559510611707,9.123696044921884,10.403696044921878,15.798718818664549
0,0,11,24.963715,121.4306,2011-01-15 11:00:00,12.87561,80.99725,12.0257635,2.5313034,136.02429,11,15,21.18892110457631,9.744610351562502,11.134610351562515,15.966596129417418
