,lon,lat,T_11_0,T_11_1,T_11_2,T_11_3,T_11_4,T_11_5,T_11_6,T_11_7,T_11_8,T_11_9,T_11_10,T_11_11,T_11_12,T_11_13,T_11_14,T_11_15,T_11_16,T_11_17,T_11_18,T_11_19,T_11_20,T_11_21,T_11_22,T_11_23,T_12_0,T_12_1,T_12_2,T_12_3,T_12_4,T_12_5,T_12_6,T_12_7,T_12_8,T_12_9,T_12_10,T_12_11,T_12_12,T_12_13,T_12_14,T_12_15,T_12_16,T_12_17,T_12_18,T_12_19,T_12_20,T_12_21,T_12_22,T_12_23,T_13_0,T_13_1,T_13_2,T_13_3,T_13_4,T_13_5,T_13_6,T_13_7,T_13_8,T_13_9,T_13_10,T_13_11,T_13_12,T_13_13,T_13_14,T_13_15,T_13_16,T_13_17,T_13_18,T_13_19,T_13_20,T_13_21,T_13_22,T_13_23,T_14_0,T_14_1,T_14_2,T_14_3,T_14_4,T_14_5,T_14_6,T_14_7,T_14_8,T_14_9,T_14_10,T_14_11,T_14_12,T_14_13,T_14_14,T_14_15,T_14_16,T_14_17,T_14_18,T_14_19,T_14_20,T_14_21,T_14_22,T_14_23
25.019821_121.492004,121.492004,25.019821,24.86397314453116,24.56227514648428,24.446823486328054,24.11597753906241,23.91864233398429,23.77681005859368,24.129548095703115,29.63444848632821,35.888286376953005,41.3319118652342,44.04999658203114,43.29272485351546,41.92101953124984,41.65545190429678,41.882132812499975,40.55779809570307,37.97900903320309,33.13196801757811,28.298643554687363,26.217453369140557,25.826275390624915,25.592491210937418,25.316629394531155,25.075682128906152,24.196149658203044,23.879992431640524,23.720879882812383,23.70839331054678,23.45477880859364,23.208428710937383,23.708576416015607,28.766761718750004,34.706009765624856,40.0320046386717,41.64457788085928,41.9595107421875,41.888884521484265,42.291460205077975,41.62175195312485,39.91630517578116,36.029129882812455,31.34399926757816,27.016928466796827,25.342317871093663,25.072961181640547,24.93395605468743,24.665817626953054,24.37239843749992,24.636398681640514,24.420815185546772,24.221972412109277,24.144559082031183,23.87555273437492,23.61091162109366,24.210998291015493,29.41038720703133,38.08847192382795,43.3263125000002,45.89159082031244,45.00622338867177,44.23677880859367,43.74160058593747,43.51151147460933,41.18976708984364,38.73105615234365,33.008219238281185,27.85675268554687,26.00182836914056,25.543793701171783,25.42816137695303,25.108395751953022,24.841579345703018,25.1883041992187,24.974649414062444,24.688880371093685,24.48400610351556,24.194626220703054,23.96077001953118,24.520540527343627,29.85307763671888,37.23579736328124,42.4787722167967,44.114101806640576,44.56743798828112,43.95361718749992,43.59887841796858,44.26657983398432,40.66050439453112,37.62117578124998,32.79684106445298,28.233663085937486,26.468406738281207,26.047151855468705,25.822115234374955,25.655072998046837,25.434227050781207
25.019875_121.51254,121.51254,25.019875,24.830606445312405,24.563230957031152,24.486802734374933,24.098683837890533,23.893729003906163,23.69830541992179,24.11852026367186,29.530837646484446,35.88049462890613,41.26040673828109,43.61450341796873,43.03827905273426,42.152605224609374,41.859269042968606,41.69082177734382,40.805510498046765,37.783586669921874,33.02802954101571,28.179558105468796,26.17510473632805,25.773724121093665,25.554242919921798,25.25799536132803,25.029539550781152,24.263025878906177,23.95251440429678,23.84906713867177,23.718016113281152,23.46101171874988,23.26589331054676,23.713030761718727,29.049579101562543,34.518889404296765,39.71844506835926,41.43340966796869,41.868870605468814,41.697684570312425,41.807059570312425,41.70715478515608,39.42359155273437,35.788995849609385,31.218830810546887,26.96228979492182,25.31150488281241,25.079441894531172,24.906093505859307,24.652491210937427,24.39032324218742,24.670457519531144,24.410640624999893,24.246061767578027,24.117458251953057,23.924229492187425,23.63972021484366,24.227406982421744,29.377905517578203,38.28358789062499,43.35226464843758,45.84309716796869,45.12073022460925,44.30966821289053,43.52401879882814,43.11865625000016,40.87302880859372,37.885173583984255,32.76018334960936,27.816254638671865,25.96956030273431,25.49263525390616,25.31360693359365,25.036006835937396,24.82022680664052,25.216767333984325,24.97259497070307,24.681626953124933,24.48739355468744,24.261460937499933,24.08398291015619,24.625300048828013,30.06806494140625,37.43009912109371,42.17258691406239,44.21176171874993,44.71977685546859,44.176140380859245,44.280804687499874,43.252568603515535,40.31472070312492,36.580582519531205,32.25101586914058,28.154205078124985,26.44391210937496,26.06507666015621,25.838849853515583,25.64430029296871,25.429607910156204
25.019943_121.53311,121.53311,25.019943,24.697906249999907,24.47254248046865,24.40204443359368,24.087748779296785,23.828227294921785,23.64265112304679,24.12536840820312,29.581683593750085,36.0805983886717,41.263409667968574,43.586489501953096,43.082696777343614,42.20857812499998,41.6620510253905,41.38933862304673,40.51553369140618,37.41876611328112,32.67752587890612,28.071563964843776,26.021884521484296,25.634867919921785,25.427696289062418,25.09370825195303,24.918628906249904,24.27590795898432,23.92743017578116,23.81409521484365,23.58009374999989,23.298388427734235,23.11787817382799,23.621230224609334,29.07995507812505,34.60819970703111,39.81525292968736,41.336953369140566,41.51844628906237,40.858294921874894,41.376749511718735,41.45012475585926,38.55070947265619,35.582439208984205,31.053515136718747,26.813930419921807,25.230145019531165,24.968926757812422,24.72137792968742,24.50372534179679,24.3374069824218,24.655007080078025,24.41499487304677,24.229550537109272,24.044792236328043,23.945397705078047,23.80104101562493,24.285778564453,29.32127343750007,37.836987548828,43.31655786132828,45.85279443359368,45.05654199218737,44.14693261718743,43.40075830078108,42.47033715820306,40.67430346679701,37.61336206054681,32.641872802734376,27.736774658203107,25.8426657714843,25.3570126953124,25.12128271484364,24.882552246093635,24.70544897460926,25.154084228515572,24.9322006835937,24.631923583984307,24.40565527343743,24.209162353515552,24.111907714843696,24.59309301757801,30.03438037109368,37.29812524414061,41.73300439453122,43.88853784179687,44.431548095703015,43.80009912109369,44.2793764648436,41.23569970703112,39.857448974609376,36.44417871093746,32.3489028320312,27.9666623535156,26.31695898437496,25.99383886718746,25.784997314453086,25.569562744140583,25.349091552734325
25.02002_121.55365,121.55365,25.02002,24.10438330078113,23.9060275878905,23.84646459960928,23.67971655273428,23.471587890624907,23.269378417968657,23.616246093749965,29.521325927734484,35.97801953125002,40.992350097656086,43.34223535156248,42.7860842285155,41.4254885253905,41.02357324218742,41.27145654296857,40.25683984374992,37.24593041992171,32.34169946289061,27.672142089843742,25.53766821289053,25.104854492187396,24.94942114257803,24.578658203124885,24.337507080078005,23.79976904296868,23.39100683593739,23.38272680664052,23.03797216796861,22.671191162109352,22.433437255859342,23.051365722656172,28.83677880859379,35.06934716796868,40.09562890624995,41.23537744140616,41.202799316406136,40.34485009765618,40.99170800781249,41.00553002929678,38.563835693359245,35.05860742187487,30.717026123046868,26.52489965820306,24.83343481445303,24.48472021484365,24.178462890624893,24.0337607421874,23.88031225585929,24.040832275390493,23.94623999023425,23.80380468749988,23.63880224609365,23.46327368164052,23.38202124023429,24.01125341796863,29.33347802734385,36.80941796874984,43.245327392578126,45.8230263671874,44.57585107421866,43.354704833984215,43.68446191406242,42.10758081054683,40.51240747070312,37.11667993164061,32.42410424804689,27.373520263671843,25.332182373046777,24.86372045898425,24.584715332031116,24.31618115234385,24.14400976562486,24.629023193359306,24.565754150390568,24.38941259765619,24.06865820312492,23.980883544921813,23.84916235351557,24.3831259765624,30.055694824218765,37.6144374999999,41.98549218749989,44.02426171874993,44.49046655273422,43.26979394531249,43.71172998046864,41.11635278320296,39.66933984375,36.94719702148456,32.17973779296877,27.55895483398434,25.830463623046818,25.52826879882807,25.32897802734369,25.05920019531243,24.850927490234305
25.02008_121.57422,121.57422,25.02008,21.69719091796872,21.5976535644531,21.57072241210937,21.482990722656336,21.63605322265614,21.25338720703112,21.701154541015544,29.022499023437504,35.59525048828116,41.00564233398423,43.84362451171865,43.22089379882812,41.70183642578133,41.38007470703109,41.30402368164062,40.08991723632805,36.578727050781175,31.24366479492201,26.343971923827983,23.306141113281114,22.892096923828237,22.74977636718737,22.41091552734375,22.01387548828124,21.77128637695301,21.494816894531358,21.637496093749885,21.418013427734483,20.831208251953075,20.591650146484305,21.465330566406152,28.39677026367197,35.53668359374988,40.69585717773423,41.72424462890608,41.53550195312484,40.44037622070302,41.06420434570308,41.182573486327975,38.26354882812489,34.74570458984365,30.06437158203134,25.330948242187468,23.08412573242178,22.59283911132801,22.25935888671862,22.153304199218635,21.99771826171865,21.835058349609344,21.830091308593747,21.76731518554691,21.87866674804676,21.58857275390612,21.409057373046743,22.438210205077983,29.041891113281267,36.30031274414061,42.75944848632807,45.30160668945295,44.5563063964843,43.22489648437488,43.98974145507798,42.68683862304671,40.95360009765615,36.64848779296859,31.62365747070318,26.07170629882811,23.34102270507799,22.799654296874994,22.340437988281213,22.123822998046837,21.972731689453088,22.17992236328136,22.18011816406238,22.28919653320304,21.990260986328018,22.038293212890547,21.899449218749925,22.33861425781249,29.96342553710949,37.43548486328124,41.93012475585931,44.29581323242178,44.82699365234375,43.31739160156249,42.972027832031074,41.4731118164062,39.77724755859371,36.70745385742173,31.360690673828056,26.1156174316406,23.73074194335928,23.265601562499896,22.945295166015505,22.638793701171743,22.42540380859361
25.020142_121.59476,121.59476,25.020142,20.869303955078077,20.81203588867184,20.718306640624963,20.51881323242184,20.726474609375067,20.156956542968715,20.850761474609254,28.737702880859395,35.14680200195305,41.08270654296872,44.55122949218738,43.78302758789062,41.6257448730468,41.404836669921806,40.98189721679684,39.43917749023432,36.147098632812416,30.99287988281252,26.00190649414051,22.657087158203005,22.19759130859362,21.999371093749875,21.585977539062483,21.15502416992184,20.97839648437501,20.777873291015613,20.867612060546733,20.678913330078142,20.09979833984368,19.916800292968663,20.94788305664052,28.276579833984503,35.4489968261717,40.758864990234336,41.726408935546814,41.40598779296872,40.28011254882795,41.19979809570331,41.16967309570308,38.19165942382817,34.5610219726561,29.905394531250128,24.95245336914061,22.63233251953119,21.91213354492176,21.49991870117196,21.44978002929675,21.407312988281134,21.003449462890572,20.99396459960935,20.77600317382808,20.992737304687594,20.763644775390624,20.4427658691406,21.4806625976562,28.61835888671872,35.56251245117175,42.13169091796875,44.43069726562492,44.192571044921785,43.36076562499995,43.78186914062499,42.96135888671866,41.01137792968754,35.25838745117208,30.993392578125032,25.54375097656248,22.797762207031127,22.106458007812503,21.63156347656245,21.3945932617187,21.255027832031207,21.277809814453104,21.10218115234373,21.241253906250087,21.00574072265625,20.77989721679686,20.65915136718749,21.24942114257804,29.33563623046882,36.53273095703116,41.6012282714843,44.28977587890645,45.13363549804672,43.33929467773426,42.7043422851562,41.67321899414077,40.00510278320315,36.25857080078111,31.02594140625002,25.76470190429687,23.031177734374904,22.390717529296747,22.059780517578197,21.74162939453124,21.548553222656235
25.020187_121.615326,121.615326,25.020187,20.40378515624993,20.35312841796869,20.30935644531245,20.070726074218683,20.04363256835933,19.655502685546804,20.419282470703187,28.550526367187512,35.658708740234374,41.1216042480468,43.86480859374998,43.08541772460927,41.11593041992184,41.70441577148442,40.94242822265616,39.31375634765616,36.01141137695302,30.956499267578167,25.964155029296798,22.336034912109263,21.723509277343613,21.532387451171736,21.038903564453086,20.6890366210937,20.46650732421872,20.32622778320309,20.30681127929685,20.15062109374997,19.78076513671867,19.702132324218677,20.716122802734272,28.26462841796868,35.6957778320312,40.86021508789053,41.492605224609306,41.3322780761718,40.69595605468737,41.580639892578,41.41720239257798,38.52476831054677,34.7843654785156,29.873384521484358,24.931740478515486,22.358675292968705,21.467989257812377,21.03741674804687,21.02515600585924,20.999178222656127,20.61182470703119,20.617210449218707,20.30500708007805,20.341750244140588,20.302935546874977,20.08001928710933,20.96394873046866,28.81787744140629,35.91177514648435,42.254201904296806,44.79266503906251,45.42025415039063,42.92342553710934,43.75779809570308,42.987856689453,40.744839111328126,35.908757568359235,30.68562158203128,25.48598095703135,22.442010253906133,21.677929443359368,21.183389648437444,20.97761816406244,20.819202636718693,20.68494604492182,20.48745336914056,20.603904785156207,20.45757421874996,20.195595458984315,20.03204077148431,20.72635839843737,29.21385156250007,36.48811791992176,41.862274414062334,43.9895339355467,44.30395288085932,42.52067285156247,42.09067553710949,41.68334497070308,40.32644921874987,35.77215356445302,31.019146972656312,25.69892431640612,22.628102783203037,21.86848486328131,21.545979980468736,21.25483740234372,21.106521972656218
25.020248_121.635864,121.635864,25.020248,19.959880126953035,19.884563964843665,19.77295996093741,19.648541015624915,19.54013281249992,19.287392333984275,19.97796362304685,27.996339355468887,35.80895654296865,41.86289208984365,43.60316918945306,43.24766503906246,40.92111962890615,41.251915771484455,40.79154199218735,39.30202270507832,35.67635400390612,30.488783203125028,25.35809667968738,21.82736181640612,21.120451416015605,20.8673264160156,20.48134008789056,20.218357910156172,20.07171606445307,19.984946044921827,19.813456787109324,19.72479467773433,19.32878393554677,19.319205078124916,20.258941406249868,27.703506103515736,35.524967285156166,41.42940698242179,41.67442724609385,41.50633691406249,41.14279199218738,41.81023095703119,41.72039575195302,38.64484399414062,34.58630517578118,29.53063745117188,24.768793701171763,21.757481445312425,20.963742431640483,20.60851904296873,20.515453857421868,20.407321533203124,20.201012939453047,20.217078613281185,19.99505834960929,19.84238012695305,20.00337011718746,19.83256079101557,20.648035644531134,28.527572265625032,35.68497216796871,41.34352685546858,43.49516015624997,44.59788354492174,42.76629785156238,43.602201171874896,42.484038330078015,40.67813012695306,36.27016503906242,30.27117089843752,25.479583496093657,21.929362548828,21.158829101562468,20.7165671386718,20.51947119140616,20.389936279296798,20.324151367187422,20.07112646484366,20.19361059570306,20.11085058593745,19.84046972656243,19.63763769531242,20.37197631835941,28.590252929687523,35.854092041015576,40.55649414062516,42.13491235351554,42.304654785156096,41.86470361328124,41.28253198242176,41.69752099609363,41.49388940429685,35.18163598632803,30.80883569335946,25.428755859374885,22.141167968749883,21.316453613281222,21.08161718749996,20.90955786132808,20.68222998046869
25.038216_121.43024,121.43024,25.038216,24.92505834960932,24.78005346679684,24.48986303710934,24.247909912109343,24.07238256835934,23.80280859374996,24.453390869140534,29.54606958007821,35.29653222656247,41.093585449218594,43.354406250000125,43.12218164062484,41.53360742187485,41.21370874023429,40.54585595703124,39.59607080078113,37.07773095703112,32.903215576171874,28.23079565429675,26.126677001953063,25.79647558593744,25.647082275390563,25.42108862304681,25.12378515624993,24.3939377441406,24.167944091796844,23.974318603515588,23.79552587890621,23.46125952148431,23.5179611816406,24.118401855468672,29.656538085937488,34.67592431640608,40.52783959960927,42.261794677734336,42.28774682617178,42.023344970702965,42.87123071289054,42.306560302734304,40.240409179687326,34.87316918945306,30.692840820312632,26.84103613281245,25.28250708007805,25.044545654296822,24.94128637695308,24.81555639648434,24.58221899414059,24.811604980468697,24.567911132812444,24.299213623046818,24.216415771484343,23.62780859374991,23.50665747070305,24.027555908202988,30.15650415039068,38.02388012695327,41.58013574218745,45.368132568359215,45.2119362792967,42.821084228515566,42.4781520996092,43.039891113281314,41.424039550781096,39.22982080078122,32.72213159179684,27.75784399414061,25.839831298828063,25.52997534179681,25.35139379882805,25.10773291015618,24.97805761718745,25.029224609374943,24.724036621093685,24.3931003417968,24.11072973632804,23.89307714843741,23.73567968749992,24.19395922851569,29.85672924804677,36.55459863281242,41.989276367187394,43.8715529785156,44.15443017578113,43.25703393554684,42.2452033691408,42.604839111328005,41.03529931640608,37.66816308593743,32.95348901367187,28.365232910156116,26.39068945312496,26.07787573242184,25.89977514648434,25.65111791992184,25.388705810546835
25.038284_121.450806,121.450806,25.038284,24.950604003906165,24.70837499999991,24.436088623046796,24.14221289062491,23.8811728515624,23.65035009765616,24.180890869140622,29.42442895507818,35.63135156249992,41.196744628906096,43.8717263183593,43.40244287109375,41.18911767578118,41.117264648437455,40.959513183593685,39.6623244628905,37.36207910156234,32.91547241210953,28.291930908202996,26.203233398437437,25.892868408203054,25.744745849609306,25.521285156249924,25.191813720703035,24.41082739257807,24.199328369140563,24.066801513671816,23.903919433593693,23.719623779296818,23.258450683593647,23.75463964843749,29.288602539062584,34.75770043945296,40.51353051757805,42.22900292968749,42.55104638671863,42.54363671874995,42.86134667968744,42.47349145507805,40.70107446289059,34.84130273437496,30.922207031249933,26.974446777343697,25.391747802734297,25.13429296874993,24.98274389648431,24.81144018554681,24.53812231445305,24.72379248046865,24.48328466796865,24.33154272460928,24.248440917968686,24.16486914062496,23.978967041015583,24.453641113281147,30.076336914062523,37.9484731445311,42.45760034179686,45.70029687499999,45.14776147460923,43.20934960937489,42.76717431640622,42.55984765624992,40.818850341796846,39.13238256835957,33.37299951171862,27.83873388671873,25.991554931640565,25.644677490234297,25.49203710937492,25.19373510742178,24.971884521484288,25.425450195312465,25.137596191406207,24.81569311523432,24.511399902343683,24.2127829589843,24.04926123046868,24.440478271484235,29.77653710937512,36.72717065429677,42.3145620117186,44.027591796874965,43.91912255859371,42.784013916015525,42.17290673828112,42.57460961914054,41.92153100585925,38.62744165039061,33.23677880859372,28.568644775390496,26.522666992187457,26.16919287109371,25.984469970703085,25.80879248046872,25.65210546874997
25.038383_121.471375,121.471375,25.038383,24.93244482421866,24.67817114257803,24.427420410156163,24.17592504882804,23.960551513671785,23.773848632812424,24.184725097656244,29.37396020507817,35.69327416992178,40.73711083984369,44.07214379882801,43.26859643554671,41.566043945312366,41.43434350585928,41.33169946289049,39.83806176757797,37.41581079101547,32.91690356445323,28.12158666992191,26.16625585937493,25.8454831542968,25.653039306640547,25.45597631835929,25.161285156249907,24.317409423828057,24.013274902343657,23.949505371093665,23.861974853515555,23.62342626953117,23.263149169921768,23.71698950195311,28.907677246093776,34.440324951171775,39.98782373046858,41.91399804687485,42.16596948242184,42.53264184570307,42.595255371093735,41.79382348632796,40.771316162109336,35.42977319335924,30.92330297851557,26.91126196289056,25.375206054687418,25.11508520507805,24.941004394531177,24.74806372070306,24.459273437499924,24.733821777343643,24.52675268554678,24.335051025390527,24.203466552734305,24.041175292968685,23.748437255859297,24.29510595703112,29.74857446289075,37.81218530273426,43.03451806640612,45.83906640624996,45.16830102539048,43.66246118164067,42.97138940429679,42.5694802246093,40.48898583984357,38.45184960937495,33.5160903320311,27.81548071289061,26.01464697265619,25.645989746093672,25.529268554687416,25.23236059570303,24.94081518554678,25.37822729492183,25.153372558593706,24.828468994140565,24.576524414062437,24.238254150390546,24.07778540039056,24.48200292968736,29.861521240234502,36.99939843749984,42.50070312500014,44.1026674804687,44.14442895507806,42.833562255859285,42.535427490234376,43.04686865234386,41.86350854492174,38.47885400390607,33.316677490234326,28.381250976562548,26.513206542968707,26.11066992187496,25.91431982421871,25.757603515624965,25.60730444335934
25.038452_121.49191,121.49191,25.038452,24.913991455078037,24.67742895507803,24.43857031249992,24.204998535156165,24.008893798828044,23.83118383789056,24.15417578124999,29.3838686523438,35.71349755859365,40.751333251953056,44.30992578124984,43.33301660156268,41.77092553710921,41.83118676757796,41.680599609375,40.17538476562498,37.44833276367172,33.02576440429687,28.230213378906114,26.175258544921807,25.804435791015543,25.607903808593672,25.35025122070304,25.09858129882803,24.2579489746093,23.98323461914053,23.906706298828027,23.81970434570304,23.679170898437416,23.258885253906136,23.73585913085936,28.86028222656252,34.33857568359367,39.78907617187487,41.61339990234365,41.92291235351568,42.155742431640455,42.41287133789078,41.80330175781267,40.34757226562485,35.76755151367204,30.93717675781264,26.96573706054681,25.35590795898429,25.077497314453044,24.929102539062427,24.699335693359306,24.378145507812416,24.738368896484268,24.530689453124904,24.2938925781249,24.134068359374925,23.971705078124927,23.688193115234288,24.21290869140611,29.576144042968853,38.11795312499982,43.26498559570295,45.95483422851556,45.06459741210925,43.790090576171856,43.29846337890608,42.5162770996093,40.38256616210922,38.00049584960922,33.175235839843666,27.86825415039063,26.02273413085932,25.63190039062492,25.460795654296785,25.153257812499906,24.8997470703124,25.360984863281207,25.140301269531204,24.83886572265619,24.646158203124944,24.36255590820306,24.131254638671816,24.625837158203005,29.955249267578026,37.3409035644531,42.38472436523421,44.20618676757806,44.36560693359365,43.311809326171705,42.9464431152343,43.7047854003905,40.94491845703107,37.38315087890607,32.777810302734224,28.168008789062483,26.49847753906246,26.08844335937496,25.882297119140585,25.73223242187496,25.544711669921835
25.03852_121.51248,121.51248,25.03852,24.84181738281241,24.65088964843741,24.48969091796868,24.18213232421867,23.974288085937424,23.896893066406204,24.099935058593736,29.37402246093755,35.554179931640554,40.77438623046867,43.98215478515615,43.19262475585922,41.70181909179673,42.155338378906215,41.44394921874984,40.50609521484368,37.26977685546863,32.922406249999824,28.210600341796734,26.12086523437493,25.70495703124991,25.542413085937422,25.22552465820303,25.01856420898428,24.232018798828047,23.978921874999905,23.89227026367177,23.76015112304678,23.665619873046783,23.250156005859257,23.694363769531225,29.11083154296881,34.575360351562374,39.39117333984369,41.152263427734354,41.74881249999982,41.67845849609368,41.9498671874999,41.85407983398449,39.7025783691406,35.94411035156249,30.604754882812585,26.88434301757805,25.31994726562491,25.062890380859297,24.8701315917968,24.689194091796804,24.340597900390534,24.695033935546768,24.476600097656146,24.2879111328124,24.11128149414055,23.99537695312493,23.76255712890617,24.28467871093737,29.562258544921978,38.08056787109358,43.2719753417967,45.86816186523432,45.05577661132801,43.97978417968745,43.146867919921725,42.64477441406239,40.38255639648422,37.221941162109374,32.9648403320312,27.74986791992186,25.95221655273431,25.530691894531163,25.312488769531157,25.022569335937398,24.817500976562396,25.32789404296871,25.129112304687457,24.85942602539057,24.639312499999946,24.38891455078119,24.17212988281245,24.695857910156143,30.05848901367188,37.54980493164056,42.183198486328,44.43591210937489,44.68665429687484,43.92184960937491,43.77492700195309,42.70441674804671,40.59507714843736,36.80125512695303,32.49663476562492,28.167026123046877,26.42168554687496,26.05144628906246,25.848351806640583,25.69432958984371,25.46655493164058
25.038582_121.53302,121.53302,25.038582,24.75671362304678,24.54241918945303,24.475329345703063,24.17842138671868,23.88810522460929,23.869773925781207,24.03140112304685,29.367634521484423,35.59144433593742,40.765750976562416,43.67023339843745,42.96267602539052,41.66360864257799,41.874791992187625,41.54920190429687,40.48542260742181,37.25316308593739,32.74359887695298,28.06600000000004,26.00268896484367,25.612945312499907,25.441612304687418,25.11830541992178,24.927782958984277,24.23784887695305,23.87403051757802,23.83192602539052,23.602959960937383,23.5381748046874,23.2060764160155,23.68249121093747,29.271808105468835,34.57458764648425,39.25042138671871,40.76787133789047,41.517960449218606,41.13479638671858,41.10472192382798,41.44562402343741,39.01728295898426,35.48812158203112,30.745071044921986,26.82233007812492,25.259135498046785,25.036421874999924,24.786420654296798,24.60505590820305,24.400425781249925,24.625697998046768,24.398920654296763,24.28869360351552,24.071993164062416,23.987878173828047,23.98773535156246,24.38232885742176,29.505636230468845,37.49209497070306,43.22584130859358,45.949272705078045,45.05871728515613,43.70266845703139,43.38271850585944,42.799967285156086,40.27262841796861,37.31869531249998,32.69627587890625,27.746623291015613,25.83514868164055,25.392383789062404,25.18769018554677,24.893721679687385,24.72510107421863,25.245708984374957,25.100925048828085,24.83403540039057,24.564186767578065,24.33602636718744,24.211722167968706,24.73356909179677,30.10873193359376,37.63064843749992,41.93306542968743,44.49673608398425,44.62894311523423,44.09571679687487,43.57287622070311,41.32666284179675,39.96459985351561,36.72350610351553,32.626097656249904,28.024679931640616,26.32513769531246,25.97964819335933,25.79614599609371,25.59437231445308,25.403107666015572
25.038643_121.55359,121.55359,25.038643,24.522020019531144,24.274408935546763,24.23456152343742,24.014305175781168,23.74054052734366,23.661832031249936,23.89031713867185,29.36494042968756,35.748709960937376,40.99052392578111,43.47860742187498,42.58818261718745,41.48307153320302,41.08972070312494,41.28453515624984,40.19313623046873,37.44610498046859,32.47235253906243,27.87469702148437,25.80462744140616,25.41089697265615,25.247782958984285,24.927487548828022,24.696711181640516,24.077916015624925,23.631890624999883,23.64395727539052,23.341155761718618,23.16134374999986,22.844465087890622,23.44789770507808,29.198208251953204,34.78460961914045,39.44871362304679,40.62806665039049,41.08567285156244,40.50078149414057,40.77647851562489,40.85756176757813,38.3902102050781,35.52625512695296,30.701137939453243,26.709649414062422,25.09385107421865,24.832754882812413,24.585683349609283,24.45917089843742,24.231368164062424,24.351299804687372,24.25848730468738,24.111484130859257,23.90638037109365,23.749743408203024,23.70294775390618,24.18877172851549,29.374275146484457,37.08178735351571,43.2556276855467,46.032072998046765,44.82216943359366,43.53796411132796,43.68493432617182,42.73138330078109,40.694193359374985,37.46318261718745,32.73715234374998,27.673990234374983,25.65418676757804,25.200801757812396,24.984175781249885,24.686626953124875,24.489369873046744,25.00836035156244,24.94105200195308,24.7432260742187,24.425878662109305,24.24012915039056,24.1276254882812,24.679178222656155,30.039063232421817,37.59839013671868,41.8114077148437,44.17005395507806,44.46108056640613,43.96056176757801,43.15780786132795,41.06879541015614,39.32143701171866,36.73349633789053,32.668122802734274,27.772608398437463,26.121735595703075,25.76219702148432,25.59301733398432,25.389931396484315,25.20240087890619
25.038704_121.57416,121.57416,25.038704,23.667703857421973,23.350864013671877,23.339468749999877,23.16121557617175,23.06092871093739,22.735710205078004,23.04730810546868,28.94261621093755,35.46398461914048,41.31223779296867,43.779558349609225,42.8486384277345,40.6951772460937,40.76481713867178,40.6835549316405,39.5331130371092,36.91335595703111,31.78772241210944,27.401825927734365,25.16135229492177,24.76790747070301,24.61897436523427,24.232483886718622,23.93153662109361,23.41285009765615,23.05979467773425,22.983825439452996,22.6877099609375,22.28430517578121,22.06108618164057,22.715077880859283,28.73116113281256,34.83575341796869,39.27875878906238,40.40096215820295,40.48670556640623,39.698932373046944,40.38712915039049,40.17674340820298,37.90964868164061,35.00103295898423,30.428113037109515,26.20295385742179,24.538448242187396,24.143549560546763,23.97712744140614,23.860777343749906,23.573758300781147,23.523022216796868,23.43482177734377,23.24105078125,23.14057226562486,22.89326293945318,22.80173803710925,23.39166113281248,28.807645507812545,36.34860131835927,42.73239526367174,45.07091162109385,44.88271752929688,42.66611962890617,43.546771484374894,42.79594262695309,40.47239526367184,37.19516137695305,32.49041284179683,27.146081298828086,25.02609838867177,24.592743896484247,24.281766601562605,23.97807836914068,23.74585180664062,24.15201513671865,24.15974218749992,24.01567968749992,23.612646240234263,23.440346435546772,23.27313208007803,23.693523925781243,29.61997460937513,36.465422607421765,41.1019411621092,43.49211450195312,44.11593896484362,43.46238061523427,42.55386010742173,40.869524169921725,38.92672265624991,36.564128662109255,31.954548583984465,27.25854833984371,25.433577636718677,24.98794653320304,24.837809814453035,24.625599121093654,24.442962402343657
25.038757_121.594696,121.594696,25.038757,22.950278076171863,22.69721533203124,22.54766943359374,22.40099340820312,22.401122802734243,21.996777099609368,22.328091796874897,28.83690332031259,35.42955346679687,40.99328027343741,43.0397976074218,42.41363037109395,40.26531152343743,40.5051137695311,39.798283935546834,38.90135522460922,36.38911279296862,31.379430175781323,26.91156958007811,24.62286840820301,24.1760373535155,24.044714111328016,23.55635986328133,23.24527319335937,22.65804052734362,22.446972900390712,22.28242456054688,22.085591796874983,21.60225073242181,21.4262839355468,22.176326660156143,28.38085961914068,34.68225854492177,38.79924462890614,40.1103994140625,39.813031249999824,39.33467065429684,39.94927880859359,39.8082302246092,37.78762353515616,34.65831567382796,30.290020996093773,25.784396728515546,24.105436767578027,23.52411108398425,23.35443334960925,23.339811767578027,23.002792724609264,22.82043310546873,22.72692846679686,22.47144018554684,22.47474340820312,22.314983886718743,22.048797363281235,22.67041845703119,28.7202297363282,36.48867456054688,42.59834008789045,44.2506777343749,44.59143457031247,42.03859155273432,43.08920312499989,42.56238549804682,40.21898217773432,36.02399804687488,31.95193627929689,26.526110595703063,24.476911376953005,23.98822851562486,23.61749487304687,23.283661865234365,23.11528540039061,23.33539648437486,23.273317626953,23.161165527343627,22.824643310546733,22.61484472656261,22.472839111327996,22.86377905273432,29.24491113281262,36.51419018554706,41.18101953124994,43.52645410156241,43.950814941406456,42.89765161132802,41.62527856445304,40.706289306640606,39.04965234374998,35.608878417968725,31.37084619140633,26.760663818359333,24.82344580078116,24.25612768554676,24.08070166015613,23.870241455078,23.626374267578
