south_north,west_east,Time,xlat,xlon,Times,Ta2,RH2,VP2,WS_1,SW_down,time_hour,dayofyear,T_mrt,PET_v,mPET_v,WBGT
0,0,0,24.963715,121.4306,2013-08-15 00:00:00,27.147858,77.35514,27.761997,0.7403032,0.0,0,227,18.55191126352014,22.936857666015605,23.166857666015485,30.243300205230714
0,0,1,24.963715,121.4306,2013-08-15 01:00:00,26.933838,77.76716,27.562475,0.7131496,0.0,1,227,18.33240884632977,22.58283789062496,22.96283789062486,30.04353883934021
0,0,2,24.963715,121.4306,2013-08-15 02:00:00,26.737488,77.7015,27.224072,0.8146125,0.0,2,227,18.186395358552943,22.366487792968705,22.636487792968747,29.7992156791687
0,0,3,24.963715,121.4306,2013-08-15 03:00:00,26.542114,77.958176,27.002533,0.76101255,0.0,3,227,17.97350134950642,22.151114257812452,22.462114257812512,29.601374237060547
0,0,4,24.963715,121.4306,2013-08-15 04:00:00,26.383759,77.70675,26.666065,0.74039894,0.0,4,227,17.80937493334909,21.95275854492182,22.292758544921874,29.379354724884035
0,0,5,24.963715,121.4306,2013-08-15 05:00:00,26.194397,77.809166,26.405256,0.788709,0.0,5,227,17.6464871246892,21.703396972656186,22.033396972656238,29.16948879814148
0,0,6,24.963715,121.4306,2013-08-15 06:00:00,26.141327,77.7116,26.289818,0.8021453,12.808256,6,227,19.004108564134242,22.03032690429687,22.490326904296786,29.094030754089356
0,0,7,24.963715,121.4306,2013-08-15 07:00:00,27.001373,76.83159,27.338789,0.45829037,127.48037,7,227,29.894261022138153,27.81237329101574,28.342373291015665,29.993922727584838
0,0,8,24.963715,121.4306,2013-08-15 08:00:00,28.404114,71.56182,27.630833,0.21077621,307.56165,8,227,42.29713981891183,36.035113769531144,36.60511376953123,30.90404974746704
0,0,9,24.963715,121.4306,2013-08-15 09:00:00,29.50061,67.39784,27.722046,0.17345142,474.2962,9,227,50.580635996046965,41.40161035156234,42.03161035156241,31.561610107421874
0,0,10,24.963715,121.4306,2013-08-15 10:00:00,30.60553,62.465115,27.369385,0.08163129,637.0431,10,227,55.077668408696695,45.31652978515613,45.29652978515613,32.049503601074214
0,0,11,24.963715,121.4306,2013-08-15 11:00:00,31.548645,58.644493,27.108374,0.04444361,741.47845,11,227,55.7584648671496,46.62664501953128,45.98964501953118,32.481672567367546
0,0,12,24.963715,121.4306,2013-08-15 12:00:00,32.07068,57.485153,27.367178,0.18338917,704.04553,12,227,56.2343605228271,45.841678710937366,45.82167871093737,32.8793757686615
0,0,13,24.963715,121.4306,2013-08-15 13:00:00,32.050323,59.183468,28.143408,0.18335131,637.1949,13,227,57.22949628004204,46.441323486328066,46.341323486328086,33.172892690658564
0,0,14,24.963715,121.4306,2013-08-15 14:00:00,31.350769,63.455906,29.005747,0.41121784,439.01532,14,227,53.726230975760245,42.981769042968644,43.231769042968594,33.11514455604553
0,0,15,24.963715,121.4306,2013-08-15 15:00:00,30.794312,66.3685,29.393848,0.30909652,345.85175,15,227,48.90582901432202,40.375311523437404,41.18531152343744,32.95215706253052
0,0,16,24.963715,121.4306,2013-08-15 16:00:00,30.15216,69.29657,29.587233,0.287392,241.34311,16,227,41.59050902036864,36.123160644531076,36.873160644531126,32.66405749320984
0,0,17,24.963715,121.4306,2013-08-15 17:00:00,29.71283,71.01266,29.566826,0.4176871,120.235504,17,227,31.886290674832253,30.734829589843667,31.273829589843825,32.4069369430542
