south_north,west_east,Time,xlat,xlon,Times,Ta2,RH2,VP2,WS_1,SW_down,time_hour,dayofyear,T_mrt,PET_v,mPET_v,WBGT
0,0,0,24.963715,121.4306,2013-06-15 00:00:00,26.940216,76.67468,27.185429,0.51587415,0.0,0,166,18.237251618893424,22.739216064453107,23.10921606445301,29.898975955963135
0,0,1,24.963715,121.4306,2013-06-15 01:00:00,26.699982,76.80483,26.850765,0.71365243,0.0,1,166,18.10266242575034,22.408981689453093,22.649981689453174,29.631240352630616
0,0,2,24.963715,121.4306,2013-06-15 02:00:00,26.539581,76.30546,26.426142,0.6844906,0.0,2,166,17.931390736956814,22.198581298828085,22.476581298828158,29.373416299819947
0,0,3,24.963715,121.4306,2013-06-15 03:00:00,26.419128,75.867355,26.089067,0.5891625,0.0,3,166,17.76600650134168,22.028128417968702,22.42812841796861,29.17264932441711
0,0,4,24.963715,121.4306,2013-06-15 04:00:00,26.278107,75.42992,25.724323,0.6996804,0.0,4,166,17.680651916684383,21.867106689453074,22.137106689453116,28.94934553909302
0,0,5,24.963715,121.4306,2013-06-15 05:00:00,26.166016,74.64879,25.290434,0.76968884,0.0,5,166,17.600042972001404,21.64501562499993,21.915015624999974,28.715271375656126
0,0,6,24.963715,121.4306,2013-06-15 06:00:00,26.382324,74.35169,25.512583,0.523895,49.62874,6,166,22.262836654146668,23.931324218749943,24.29232421875,28.925222864151
0,0,7,24.963715,121.4306,2013-06-15 07:00:00,27.305084,72.43924,26.237709,0.292828,180.14146,7,166,33.48514317672476,30.34308422851556,30.67608422851567,29.733402412414552
0,0,8,24.963715,121.4306,2013-06-15 08:00:00,28.34201,68.506325,26.356075,0.3025539,346.2848,8,166,43.923277912006256,36.41501049804692,36.76301049804681,30.36785754013062
0,0,9,24.963715,121.4306,2013-06-15 09:00:00,29.372437,64.48245,26.328241,0.45903033,484.6327,9,166,50.718910868100295,39.743436523437445,40.427436523437585,30.94117035865784
0,0,10,24.963715,121.4306,2013-06-15 10:00:00,30.332275,60.573875,26.1304,0.6275408,619.0785,10,166,54.01326208415071,41.19327539062485,41.89327539062491,31.407647230148317
0,0,11,24.963715,121.4306,2013-06-15 11:00:00,31.135712,57.759327,26.081913,0.66407454,697.57434,11,166,54.27847893069742,41.90671166992174,42.376711669921846,31.844140323638914
0,0,12,24.963715,121.4306,2013-06-15 12:00:00,31.713104,56.740376,26.473154,0.5269211,690.9704,12,166,53.67571720135675,42.43410424804675,42.88410424804686,32.32527965736389
0,0,13,24.963715,121.4306,2013-06-15 13:00:00,31.873047,57.60179,27.11884,0.4490558,657.7618,13,166,55.98019885213705,44.36404687499992,44.30404687499993,32.66972140884399
0,0,14,24.963715,121.4306,2013-06-15 14:00:00,31.72171,59.711723,27.87304,0.3973928,570.399,14,166,55.73199393541637,44.222710205078045,44.34271020507802,32.88031410980224
0,0,15,24.963715,121.4306,2013-06-15 15:00:00,31.137024,62.286476,28.128294,0.10989319,409.9498,15,166,51.62821920708234,43.14302392578145,43.67802392578116,32.64911210441589
0,0,16,24.963715,121.4306,2013-06-15 16:00:00,30.75409,63.520115,28.068031,0.20431927,299.88348,16,166,44.90201779234445,38.69508935546858,39.5950893554686,32.408304969787594
0,0,17,24.963715,121.4306,2013-06-15 17:00:00,30.34372,65.12969,28.114046,0.1807689,171.89279,17,166,35.79213289209861,33.62471948242184,34.044719482421755,32.19370906257629
0,0,18,24.963715,121.4306,2013-06-15 18:00:00,29.571777,69.522095,28.712893,0.14066516,68.43373,18,166,25.652562693521133,28.23077734374996,28.620777343749864,31.991364519119262
0,0,19,24.963715,121.4306,2013-06-15 19:00:00,28.734955,72.751205,28.63283,0.29808584,0.0,19,166,19.838556974641733,24.953954833984266,25.24395483398431,31.485421449661256
0,0,20,24.963715,121.4306,2013-06-15 20:00:00,28.018616,75.263176,28.41739,0.53603697,0.0,20,166,19.291755087173954,24.02761572265611,24.327615722656155,30.99458970832825
0,0,21,24.963715,121.4306,2013-06-15 21:00:00,27.669281,75.871956,28.07103,0.55114293,0.0,21,166,18.9622546935189,23.5992810058594,23.898281005859268,30.66039698791504
0,0,22,24.963715,121.4306,2013-06-15 22:00:00,27.384644,76.29815,27.764086,0.6441413,0.0,22,166,18.734184661748827,23.223643554687488,23.483643554687372,30.378378602981567
0,0,23,24.963715,121.4306,2013-06-15 23:00:00,27.140808,76.50413,27.445261,0.5537216,0.0,23,166,18.4519339692921,22.98980810546874,23.29980810546863,30.11482576942444
0,1,0,24.963806,121.45114,2013-06-15 00:00:00,24.993073,84.91042,26.837826,0.912392,0.0,0,166,16.54536945306404,20.222072509765518,20.712072509765594,28.658337642669675
0,1,1,24.963806,121.45114,2013-06-15 01:00:00,24.838898,84.87678,26.582285,1.1156594,0.0,1,166,16.469225766970112,19.927897705077996,20.307897705078055,28.470492975234986
0,1,2,24.963806,121.45114,2013-06-15 02:00:00,24.696411,84.315994,26.183538,1.0930903,0.0,2,166,16.320892818241077,19.765411132812368,20.15541113281243,28.232995718002318
0,1,3,24.963806,121.45114,2013-06-15 03:00:00,24.646606,83.42615,25.83042,1.0107719,0.0,3,166,16.24045365796991,19.745606445312372,20.155606445312436,28.06598073387146
0,1,4,24.963806,121.45114,2013-06-15 04:00:00,24.49884,83.01158,25.476543,1.1219251,0.0,4,166,16.133751887091876,19.50784033203111,19.84784033203116,27.843124034881594
0,1,5,24.963806,121.45114,2013-06-15 05:00:00,24.385193,82.22744,25.065248,1.1308568,0.0,5,166,16.02289715933091,19.365192871093836,19.684192871093654,27.61704701423645
0,1,6,24.963806,121.45114,2013-06-15 06:00:00,25.324127,83.974556,27.068886,0.7746431,51.326736,6,166,21.438908924811756,22.423127197265497,23.01312719726559,28.936852241516114
0,1,7,24.963806,121.45114,2013-06-15 07:00:00,26.685303,78.763695,27.51187,0.12724876,182.90265,7,166,33.13909556668085,30.59630273437513,31.186302734375065,29.882731336593626
0,1,8,24.963806,121.45114,2013-06-15 08:00:00,27.646057,75.76767,27.994549,0.13515812,339.33337,8,166,43.49056083028216,36.75705712890625,37.59705712890608,30.61717206954956
0,1,9,24.963806,121.45114,2013-06-15 09:00:00,28.636139,71.78327,28.090984,0.26312235,490.4653,9,166,50.55895803680687,40.3571389160155,41.087138916015554,31.21644761276245
0,1,10,24.963806,121.45114,2013-06-15 10:00:00,29.617096,67.36226,27.893337,0.41010278,643.59625,10,166,53.69275258477302,41.868095947265594,42.268095947265515,31.694974941253662
