south_north,west_east,Time,xlat,xlon,Times,Ta2,RH2,VP2,WS_1,SW_down,time_hour,dayofyear,T_mrt,PET_v,mPET_v,WBGT
0,0,0,24.963715,121.4306,2011-06-15 00:00:00,26.6138,78.28313,27.229483,0.61530566,0.0,0,166,17.975574487885694,22.292800048828088,22.702800048827996,29.731211309432982
0,0,1,24.963715,121.4306,2011-06-15 01:00:00,26.426025,77.98692,26.828815,0.6637339,0.0,1,166,17.815711013095438,22.005025390624947,22.423025390625106,29.467280872344972
0,0,2,24.963715,121.4306,2011-06-15 02:00:00,26.22284,78.08287,26.542564,0.5264123,0.0,2,166,17.548856908881305,21.89183935546871,22.351839355468627,29.239577720642092
0,0,3,24.963715,121.4306,2011-06-15 03:00:00,26.087952,77.58027,26.162952,0.60208726,0.0,3,166,17.45501542011499,21.6769516601562,22.09695166015611,29.013908893585207
0,0,4,24.963715,121.4306,2011-06-15 04:00:00,25.979492,77.35391,25.920288,0.5233943,0.0,4,166,17.30789647302015,21.64849218749996,22.05849218749987,28.85704528808594
0,0,5,24.963715,121.4306,2011-06-15 05:00:00,25.824158,77.394844,25.697273,0.6025807,0.0,5,166,17.197326858500787,21.47315771484371,21.79015771484382,28.68132581329346
0,0,6,24.963715,121.4306,2011-06-15 06:00:00,25.98462,76.95194,25.7934,0.4049081,43.436172,6,166,21.54257487971779,23.563619140624947,24.033619140624864,28.810085178375243
0,0,7,24.963715,121.4306,2011-06-15 07:00:00,26.843964,74.97409,26.43299,0.13707344,161.8546,7,166,32.43593715797033,30.28496362304693,30.704963623046996,29.548692098617554
0,0,8,24.963715,121.4306,2011-06-15 08:00:00,27.819794,71.28047,26.604347,0.22738475,323.54984,8,166,43.17763668584382,36.110793701171836,36.59079370117174,30.16933148956299
0,0,9,24.963715,121.4306,2011-06-15 09:00:00,28.912292,66.77547,26.551403,0.2700927,471.16992,9,166,50.612447703466046,40.47329248046866,41.15329248046872,30.76797123336792
0,0,10,24.963715,121.4306,2011-06-15 10:00:00,29.969025,62.216908,26.287663,0.38662878,576.8341,10,166,54.45254940286196,42.570024658203025,42.85002465820297,31.26348834609985
0,0,11,24.963715,121.4306,2011-06-15 11:00:00,30.94748,58.522274,26.145514,0.24661563,647.4402,11,166,55.92171795322588,44.77847924804673,44.73847924804674,31.762407552719115
0,0,12,24.963715,121.4306,2011-06-15 12:00:00,31.65512,56.193344,26.132175,0.26840454,702.79706,12,166,54.06130641566449,43.856120849609354,44.046120849609316,32.15839847183227
0,0,13,24.963715,121.4306,2011-06-15 13:00:00,31.763947,57.22426,26.7757,0.39738664,587.24646,13,166,56.45244985129261,44.80994653320323,44.65494653320297,32.47300763320923
0,0,14,24.963715,121.4306,2011-06-15 14:00:00,31.801636,58.256878,27.316936,0.65300804,539.7481,14,166,55.25282400200723,42.98263574218748,43.272635742187425,32.70708350753784
0,0,15,24.963715,121.4306,2011-06-15 15:00:00,31.185974,62.27871,28.202993,0.38465124,380.35907,15,166,50.54113150208519,41.116974121093584,41.77697412109365,32.706223730087274
0,0,16,24.963715,121.4306,2011-06-15 16:00:00,30.328064,66.95096,28.874407,0.3830154,227.32465,16,166,41.607613677936115,35.98906396484364,36.53906396484373,32.48365414619445
0,0,17,24.963715,121.4306,2011-06-15 17:00:00,29.743683,69.496056,28.986612,0.47219163,152.38974,17,166,34.38911739326903,31.79568286132808,32.30468286132809,32.19640682411193
0,0,18,24.963715,121.4306,2011-06-15 18:00:00,28.907715,73.11048,29.062668,0.6413767,49.0302,18,166,24.621897422530424,26.69671484374998,27.12671484374989,31.752302780151364
0,0,19,24.963715,121.4306,2011-06-15 19:00:00,28.127045,75.91651,28.845106,0.6912303,0.0,19,166,19.476612805443267,24.095044677734446,24.386044677734272,31.224161039352417
0,0,20,24.963715,121.4306,2011-06-15 20:00:00,27.618378,77.22963,28.488735,0.5324187,0.0,20,166,18.905830783811155,23.601377685546964,23.897377685546775,30.7956930809021
0,0,21,24.963715,121.4306,2011-06-15 21:00:00,27.265442,77.93934,28.164568,0.6099767,0.0,21,166,18.60518507682974,23.04444189453123,23.434441894531133,30.468180757522585
0,0,22,24.963715,121.4306,2011-06-15 22:00:00,27.064026,77.8343,27.79732,0.6251052,0.0,22,166,18.416932646992166,22.86302587890623,23.193025878906127,30.209649202346803
0,0,23,24.963715,121.4306,2011-06-15 23:00:00,26.80133,78.30361,27.537941,0.4993944,0.0,23,166,18.097420386027864,22.700330566406247,23.030330566406143,29.95876523590088
0,1,0,24.963806,121.45114,2011-06-15 00:00:00,24.740356,86.405464,26.902742,1.0355341,0.0,0,166,16.34881308002082,19.88935644531238,20.319356445312447,28.540559862136842
0,1,1,24.963806,121.45114,2011-06-15 01:00:00,24.60736,86.0504,26.58068,1.1796963,0.0,1,166,16.26753633555296,19.63636083984361,19.996360839843668,28.33858116912842
0,1,2,24.963806,121.45114,2011-06-15 02:00:00,24.490784,85.527306,26.236013,1.0148079,0.0,2,166,16.095617330128732,19.609783691406125,20.02978369140619,28.13702762413025
0,1,3,24.963806,121.45114,2011-06-15 03:00:00,24.367218,84.81193,25.825329,1.0220582,0.0,3,166,15.975529119489693,19.446218017577994,19.85621801757806,27.905566844940186
