月份,縣市代碼,縣市名稱,鄉鎮代碼,鄉鎮名稱,村里名稱,用電量_2013
6,63000,臺北市,6300300,大安區,錦安里,580001
6,63000,臺北市,6300300,大安區,光信里,1572970
6,63000,臺北市,6300300,大安區,民輝里,82051
6,63000,臺北市,6300300,大安區,建安里,26393
6,63000,臺北市,6300300,大安區,誠安里,686063
6,63000,臺北市,6300300,大安區,群賢里,1547736
6,63000,臺北市,6300300,大安區,芳和里,1468812
6,63000,臺北市,6300300,大安區,德安里,1986082
6,63000,臺北市,6300300,大安區,龍雲里,1264352
6,63000,臺北市,6300300,大安區,車層里,76753
6,63000,臺北市,6300300,大安區,黎元里,920443
6,63000,臺北市,6300300,大安區,仁愛里,3005364
6,63000,臺北市,6300300,大安區,黎和里,1287391
6,63000,臺北市,6300300,大安區,仁慈里,1738752
6,63000,臺北市,6300300,大安區,住安里,1234762
6,63000,臺北市,6300300,大安區,黎孝里,2010979
6,63000,臺北市,6300300,大安區,群英里,1561529
6,63000,臺北市,6300300,大安區,大學里,2250354
6,63000,臺北市,6300300,大安區,虎嘯里,1492580
6,63000,臺北市,6300400,中山區,松江里,988657
6,63000,臺北市,6300400,中山區,聚葉里,1454687
6,63000,臺北市,6300400,中山區,新生里,1874361
6,63000,臺北市,6300400,中山區,聚盛里,1794421
6,63000,臺北市,6300400,中山區,圓山里,1390907
6,63000,臺北市,6300400,中山區,中山里,723284
6,63000,臺北市,6300400,中山區,新福里,743318
6,63000,臺北市,6300400,中山區,新喜里,1381834
6,63000,臺北市,6300400,中山區,民安里,838083
6,63000,臺北市,6300400,中山區,大佳里,116392
6,63000,臺北市,6300400,中山區,正義里,5384
6,63000,臺北市,6300400,中山區,康樂里,--
6,63000,臺北市,6300400,中山區,大直里,6994
6,63000,臺北市,6300400,中山區,集英里,2478694
6,63000,臺北市,6300400,中山區,恆安里,7750
6,63000,臺北市,6300400,中山區,劍潭里,5037
6,63000,臺北市,6300400,中山區,晴光里,9014
6,63000,臺北市,6300400,中山區,永安里,--
6,63000,臺北市,6300400,中山區,江寧里,977602
6,63000,臺北市,6300400,中山區,中央里,1175783
6,63000,臺北市,6300400,中山區,朱馥里,569952
6,63000,臺北市,6300400,中山區,龍洲里,1070099
6,63000,臺北市,6300400,中山區,中原里,--
6,63000,臺北市,6300400,中山區,金泰里,--
6,63000,臺北市,6300400,中山區,北安里,--
6,63000,臺北市,6300400,中山區,正守里,6507
6,63000,臺北市,6300400,中山區,新庄里,5597
6,63000,臺北市,6300400,中山區,成功里,4768
6,63000,臺北市,6300400,中山區,中庄里,20805
6,63000,臺北市,6300400,中山區,朱崙里,9206
6,63000,臺北市,6300400,中山區,中吉里,29637
6,63000,臺北市,6300400,中山區,行政里,1722094
6,63000,臺北市,6300400,中山區,埤頭里,501054
6,63000,臺北市,6300400,中山區,正得里,2032786
6,63000,臺北市,6300400,中山區,朱園里,2384515
6,63000,臺北市,6300400,中山區,興亞里,2551741
6,63000,臺北市,6300400,中山區,江山里,835842
6,63000,臺北市,6300400,中山區,行孝里,988307
6,63000,臺北市,6300400,中山區,力行里,1432394
6,63000,臺北市,6300400,中山區,復華里,1897729
6,63000,臺北市,6300400,中山區,行仁里,1976757
6,63000,臺北市,6300400,中山區,下埤里,2074799
6,63000,臺北市,6300500,中正區,建國里,248865
6,63000,臺北市,6300500,中正區,水源里,1113101
6,63000,臺北市,6300500,中正區,幸福里,2041511
6,63000,臺北市,6300500,中正區,林興里,1143370
6,63000,臺北市,6300500,中正區,富水里,606649
6,63000,臺北市,6300500,中正區,板溪里,985929
6,63000,臺北市,6300500,中正區,頂東里,--
6,63000,臺北市,6300500,中正區,河堤里,7857
6,63000,臺北市,6300500,中正區,螢雪里,1031
6,63000,臺北市,6300500,中正區,愛國里,--
6,63000,臺北市,6300500,中正區,南門里,302
6,63000,臺北市,6300500,中正區,忠勤里,8517
6,63000,臺北市,6300500,中正區,網溪里,640006
6,63000,臺北市,6300500,中正區,龍福里,1225356
6,63000,臺北市,6300500,中正區,廈安里,1897
6,63000,臺北市,6300500,中正區,文祥里,15178
6,63000,臺北市,6300500,中正區,螢圃里,284105
6,63000,臺北市,6300500,中正區,龍光里,646925
6,63000,臺北市,6300500,中正區,新營里,36003
6,63000,臺北市,6300500,中正區,光復里,2139497
6,63000,臺北市,6300500,中正區,龍興里,572193
6,63000,臺北市,6300500,中正區,東門里,995823
6,63000,臺北市,6300500,中正區,三愛里,17670
6,63000,臺北市,6300500,中正區,文北里,1709882
6,63000,臺北市,6300500,中正區,梅花里,312649
6,63000,臺北市,6300500,中正區,永功里,1353920
6,63000,臺北市,6300500,中正區,文盛里,934230
6,63000,臺北市,6300500,中正區,永昌里,1136165
6,63000,臺北市,6300500,中正區,幸市里,2113528
6,63000,臺北市,6300500,中正區,南福里,2522913
6,63000,臺北市,6300500,中正區,黎明里,603532
6,63000,臺北市,6300600,大同區,建功里,833451
6,63000,臺北市,6300600,大同區,延平里,1233552
6,63000,臺北市,6300600,大同區,斯文里,1293704
6,63000,臺北市,6300600,大同區,揚雅里,830367
6,63000,臺北市,6300600,大同區,至聖里,938366
6,63000,臺北市,6300600,大同區,建泰里,1423169
6,63000,臺北市,6300600,大同區,雙連里,358873
6,63000,臺北市,6300600,大同區,國慶里,385592
6,63000,臺北市,6300600,大同區,鄰江里,84029
6,63000,臺北市,6300600,大同區,隆和里,827274
6,63000,臺北市,6300600,大同區,民權里,9340
6,63000,臺北市,6300600,大同區,老師里,7573
6,63000,臺北市,6300600,大同區,重慶里,7922
6,63000,臺北市,6300600,大同區,保安里,2200
6,63000,臺北市,6300600,大同區,朝陽里,13893
6,63000,臺北市,6300600,大同區,永樂里,17761
6,63000,臺北市,6300600,大同區,星明里,464591
6,63000,臺北市,6300600,大同區,光能里,11207
6,63000,臺北市,6300600,大同區,國順里,574187
6,63000,臺北市,6300600,大同區,南芳里,1015416
6,63000,臺北市,6300600,大同區,景星里,590941
6,63000,臺北市,6300600,大同區,蓬萊里,1283595
6,63000,臺北市,6300600,大同區,玉泉里,390649
6,63000,臺北市,6300600,大同區,大有里,1349072
6,63000,臺北市,6300600,大同區,建明里,1658760
6,63000,臺北市,6300700,萬華區,富福里,59480
6,63000,臺北市,6300700,萬華區,凌霄里,5003
6,63000,臺北市,6300700,萬華區,雙園里,2442
6,63000,臺北市,6300700,萬華區,錦德里,3734
6,63000,臺北市,6300700,萬華區,騰雲里,--
6,63000,臺北市,6300700,萬華區,新忠里,--
6,63000,臺北市,6300700,萬華區,新和里,--
6,63000,臺北市,6300700,萬華區,綠堤里,1952
6,63000,臺北市,6300700,萬華區,華江里,832
6,63000,臺北市,6300700,萬華區,忠德里,1464
6,63000,臺北市,6300700,萬華區,頂碩里,13536
6,63000,臺北市,6300700,萬華區,忠貞里,1630
6,63000,臺北市,6300700,萬華區,糖?里,5191
6,63000,臺北市,6300700,萬華區,萬壽里,46007
6,63000,臺北市,6300700,萬華區,孝德里,568853
6,63000,臺北市,6300700,萬華區,西門里,578810
6,63000,臺北市,6300700,萬華區,新安里,343555
6,63000,臺北市,6300700,萬華區,福音里,674820
6,63000,臺北市,6300700,萬華區,和平里,1559823
6,63000,臺北市,6300700,萬華區,壽德里,1162152
6,63000,臺北市,6300700,萬華區,柳鄉里,501950
6,63000,臺北市,6300700,萬華區,菜園里,847686
6,63000,臺北市,6300700,萬華區,日善里,889933
6,63000,臺北市,6300700,萬華區,青山里,1549077
6,63000,臺北市,6300700,萬華區,日祥里,1196170
6,63000,臺北市,6300700,萬華區,福星里,1841181
6,63000,臺北市,6300700,萬華區,全德里,981857
6,63000,臺北市,6300700,萬華區,榮德里,906281
6,63000,臺北市,6300700,萬華區,仁德里,1036746
6,63000,臺北市,6300700,萬華區,銘德里,1101251
6,63000,臺北市,6300700,萬華區,保德里,804658
6,63000,臺北市,6300700,萬華區,富民里,1306481
6,63000,臺北市,6300700,萬華區,和德里,1672693
6,63000,臺北市,6300700,萬華區,華中里,1565390
6,63000,臺北市,6300700,萬華區,新起里,2207867
6,63000,臺北市,6300700,萬華區,興德里,1309242
6,63000,臺北市,6300800,文山區,景慶里,911539
6,63000,臺北市,6300800,文山區,景美里,822645
6,63000,臺北市,6300800,文山區,景仁里,807479
6,63000,臺北市,6300800,文山區,興福里,1103352
6,63000,臺北市,6300800,文山區,忠順里,--
6,63000,臺北市,6300800,文山區,樟腳里,14000
6,63000,臺北市,6300800,文山區,順興里,143
6,63000,臺北市,6300800,文山區,博嘉里,--
6,63000,臺北市,6300800,文山區,樟文里,--
6,63000,臺北市,6300800,文山區,興家里,502
6,63000,臺北市,6300800,文山區,木新里,4080
6,63000,臺北市,6300800,文山區,明興里,3697
6,63000,臺北市,6300800,文山區,木柵里,--
6,63000,臺北市,6300800,文山區,試院里,5895
6,63000,臺北市,6300800,文山區,指南里,--
6,63000,臺北市,6300800,文山區,樟林里,--
6,63000,臺北市,6300800,文山區,樟新里,--
6,63000,臺北市,6300800,文山區,萬美里,--
6,63000,臺北市,6300800,文山區,政大里,4547
6,63000,臺北市,6300800,文山區,樟樹里,2352
6,63000,臺北市,6300800,文山區,華興里,94
6,63000,臺北市,6300800,文山區,明義里,101
6,63000,臺北市,6300800,文山區,老泉里,503
6,63000,臺北市,6300800,文山區,萬芳里,9040
6,63000,臺北市,6300800,文山區,景行里,1788155
6,63000,臺北市,6300800,文山區,興光里,732236
6,63000,臺北市,6300800,文山區,興邦里,1162232
6,63000,臺北市,6300800,文山區,萬興里,36440
6,63000,臺北市,6300800,文山區,萬盛里,1404650
6,63000,臺北市,6300800,文山區,興昌里,1630267
6,63000,臺北市,6300800,文山區,興得里,1335658
6,63000,臺北市,6300800,文山區,萬祥里,1118327
6,63000,臺北市,6300800,文山區,興安里,1594344
6,63000,臺北市,6300800,文山區,興業里,1373319
6,63000,臺北市,6300800,文山區,興泰里,1155741
6,63000,臺北市,6300800,文山區,興豐里,1264243
6,63000,臺北市,6300800,文山區,景東里,1371993
6,63000,臺北市,6300800,文山區,萬有里,1218929
6,63000,臺北市,6300800,文山區,景華里,1300589
6,63000,臺北市,6300800,文山區,興旺里,1958753
6,63000,臺北市,6300800,文山區,萬和里,804233
6,63000,臺北市,6300800,文山區,萬隆里,1153525
6,63000,臺北市,6300800,文山區,萬年里,1072129
6,63000,臺北市,6300900,南港區,新富里,727990
6,63000,臺北市,6300900,南港區,中南里,665802
6,63000,臺北市,6300900,南港區,萬福里,--
6,63000,臺北市,6300900,南港區,合成里,11880
6,63000,臺北市,6300900,南港區,鴻福里,--
6,63000,臺北市,6300900,南港區,百福里,--
6,63000,臺北市,6300900,南港區,聯成里,20240
6,63000,臺北市,6300900,南港區,東明里,--
6,63000,臺北市,6300900,南港區,西新里,--
6,63000,臺北市,6300900,南港區,玉成里,5916
6,63000,臺北市,6300900,南港區,三重里,--
6,63000,臺北市,6300900,南港區,東新里,7560
6,63000,臺北市,6300900,南港區,仁福里,--
6,63000,臺北市,6300900,南港區,重陽里,--
6,63000,臺北市,6300900,南港區,九如里,1370282
6,63000,臺北市,6300900,南港區,中研里,1517658
6,63000,臺北市,6300900,南港區,舊莊里,1623645
6,63000,臺北市,6300900,南港區,南港里,70660
6,63000,臺北市,6300900,南港區,成福里,120452
6,63000,臺北市,6300900,南港區,新光里,881201
6,63000,臺北市,6301000,內湖區,安泰里,920388
6,63000,臺北市,6301000,內湖區,南湖里,1299997
6,63000,臺北市,6301000,內湖區,東湖里,1593700
6,63000,臺北市,6301000,內湖區,金湖里,3276600
6,63000,臺北市,6301000,內湖區,樂康里,1554640
6,63000,臺北市,6301000,內湖區,麗山里,5825
6,63000,臺北市,6301000,內湖區,蘆洲里,272137
6,63000,臺北市,6301000,內湖區,西湖里,10515
6,63000,臺北市,6301000,內湖區,西安里,--
6,63000,臺北市,6301000,內湖區,港墘里,--
6,63000,臺北市,6301000,內湖區,港都里,--
6,63000,臺北市,6301000,內湖區,港富里,--
6,63000,臺北市,6301000,內湖區,港華里,17520
6,63000,臺北市,6301000,內湖區,西康里,7422
6,63000,臺北市,6301000,內湖區,紫陽里,--
6,63000,臺北市,6301000,內湖區,瑞光里,--
6,63000,臺北市,6301000,內湖區,湖元里,29857
6,63000,臺北市,6301000,內湖區,週美里,--
6,63000,臺北市,6301000,內湖區,行善里,--
6,63000,臺北市,6301000,內湖區,湖濱里,5920
6,63000,臺北市,6301000,內湖區,瑞陽里,5937
6,63000,臺北市,6301000,內湖區,內湖里,11189
6,63000,臺北市,6301000,內湖區,碧山里,1505280
6,63000,臺北市,6301000,內湖區,明湖里,1070409
6,63000,臺北市,6301000,內湖區,大湖里,1599828
6,63000,臺北市,6301000,內湖區,金龍里,1189092
6,63000,臺北市,6301000,內湖區,秀湖里,1978926
6,63000,臺北市,6301000,內湖區,康寧里,1726455
6,63000,臺北市,6301000,內湖區,紫雲里,1382838
6,63000,臺北市,6301000,內湖區,金瑞里,794606
6,63000,臺北市,6301000,內湖區,紫星里,2061702
6,63000,臺北市,6301000,內湖區,安湖里,1593138
6,63000,臺北市,6301000,內湖區,石潭里,467043
6,63000,臺北市,6301000,內湖區,五分里,2155570
6,63000,臺北市,6301000,內湖區,葫洲里,1997741
6,63000,臺北市,6301000,內湖區,清白里,2483483
6,63000,臺北市,6301000,內湖區,寶湖里,3249979
6,63000,臺北市,6301000,內湖區,湖興里,368505
6,63000,臺北市,6301000,內湖區,內溝里,1038427
6,63000,臺北市,6301100,士林區,陽明里,915855
6,63000,臺北市,6301100,士林區,東山里,1474258
6,63000,臺北市,6301100,士林區,公館里,490853
6,63000,臺北市,6301100,士林區,平等里,396322
6,63000,臺北市,6301100,士林區,天福里,1792580
6,63000,臺北市,6301100,士林區,天山里,2348807
6,63000,臺北市,6301100,士林區,天玉里,2951574
6,63000,臺北市,6301100,士林區,永福里,614986
6,63000,臺北市,6301100,士林區,新安里,856983
6,63000,臺北市,6301100,士林區,天祿里,1550724
6,63000,臺北市,6301100,士林區,芝山里,2128844
6,63000,臺北市,6301100,士林區,菁山里,207962
6,63000,臺北市,6301100,士林區,明勝里,--
6,63000,臺北市,6301100,士林區,福佳里,4851
6,63000,臺北市,6301100,士林區,仁勇里,938
6,63000,臺北市,6301100,士林區,後港里,--
6,63000,臺北市,6301100,士林區,福林里,--
6,63000,臺北市,6301100,士林區,溪山里,259
6,63000,臺北市,6301100,士林區,翠山里,--
6,63000,臺北市,6301100,士林區,義信里,31040
6,63000,臺北市,6301100,士林區,福中里,--
6,63000,臺北市,6301100,士林區,前港里,--
6,63000,臺北市,6301100,士林區,百齡里,--
6,63000,臺北市,6301100,士林區,承德里,6781
6,63000,臺北市,6301100,士林區,福華里,--
6,63000,臺北市,6301100,士林區,福順里,--
6,63000,臺北市,6301100,士林區,富光里,--
6,63000,臺北市,6301100,士林區,葫蘆里,--
6,63000,臺北市,6301100,士林區,葫東里,--
6,63000,臺北市,6301100,士林區,社子里,729
6,63000,臺北市,6301100,士林區,社新里,--
6,63000,臺北市,6301100,士林區,社園里,3062
6,63000,臺北市,6301100,士林區,永倫里,6960
6,63000,臺北市,6301100,士林區,福安里,--
6,63000,臺北市,6301100,士林區,富洲里,--
6,63000,臺北市,6301100,士林區,岩山里,800708
6,63000,臺北市,6301100,士林區,忠誠里,1414174
6,63000,臺北市,6301100,士林區,福志里,--
6,63000,臺北市,6301100,士林區,舊佳里,--
6,63000,臺北市,6301100,士林區,臨溪里,9080
6,63000,臺北市,6301100,士林區,德華里,1521465
6,63000,臺北市,6301100,士林區,天壽里,2122660
6,63000,臺北市,6301100,士林區,福德里,49338
6,63000,臺北市,6301100,士林區,天和里,2198290
6,63000,臺北市,6301100,士林區,蘭興里,1923916
6,63000,臺北市,6301100,士林區,德行里,1338034
6,63000,臺北市,6301100,士林區,天母里,2768455
6,63000,臺北市,6301100,士林區,蘭雅里,2348545
6,63000,臺北市,6301100,士林區,聖山里,1251437
6,63000,臺北市,6301100,士林區,三玉里,1755807
6,63000,臺北市,6301100,士林區,名山里,1637952
6,63000,臺北市,6301200,北投區,榮光里,1459909
6,63000,臺北市,6301200,北投區,振華里,1908253
6,63000,臺北市,6301200,北投區,石牌里,1105626
6,63000,臺北市,6301200,北投區,大同里,1317916
6,63000,臺北市,6301200,北投區,中和里,867608
6,63000,臺北市,6301200,北投區,裕民里,2018266
6,63000,臺北市,6301200,北投區,中央里,1962502
6,63000,臺北市,6301200,北投區,吉慶里,1126207
6,63000,臺北市,6301200,北投區,開明里,67056
6,63000,臺北市,6301200,北投區,林泉里,--
6,63000,臺北市,6301200,北投區,中心里,4480
6,63000,臺北市,6301200,北投區,建民里,904897
6,63000,臺北市,6301200,北投區,福興里,1572655
6,63000,臺北市,6301200,北投區,立賢里,1331506
6,63000,臺北市,6301200,北投區,泉源里,7699
6,63000,臺北市,6301200,北投區,稻香里,1143550
6,63000,臺北市,6301200,北投區,洲美里,340
6,63000,臺北市,6301200,北投區,長安里,--
6,63000,臺北市,6301200,北投區,中庸里,6322
6,63000,臺北市,6301200,北投區,溫泉里,--
6,63000,臺北市,6301200,北投區,文化里,--
6,63000,臺北市,6301200,北投區,智仁里,--
6,63000,臺北市,6301200,北投區,湖田里,40
6,63000,臺北市,6301200,北投區,奇岩里,3414
6,63000,臺北市,6301200,北投區,湖山里,4543
6,63000,臺北市,6301200,北投區,大屯里,381587
6,63000,臺北市,6301200,北投區,秀山里,710766
6,63000,臺北市,6301200,北投區,東華里,1086663
6,63000,臺北市,6301200,北投區,文林里,1157195
6,63000,臺北市,6301200,北投區,尊賢里,927996
6,63000,臺北市,6301200,北投區,永明里,1239643
6,63000,臺北市,6301200,北投區,吉利里,1302897
6,63000,臺北市,6301200,北投區,立農里,2130634
6,63000,臺北市,6301200,北投區,豐年里,825904
6,63000,臺北市,6301200,北投區,榮華里,2329462
6,63000,臺北市,6301200,北投區,清江里,1931293
6,63000,臺北市,6301200,北投區,永欣里,2168909
6,63000,臺北市,6301200,北投區,桃源里,1317668
6,63000,臺北市,6301200,北投區,永和里,3022505
6,63000,臺北市,6301200,北投區,八仙里,1518707
6,63000,臺北市,6301200,北投區,關渡里,2520922
6,63000,臺北市,6301200,北投區,一德里,1766808
