VILLCODE,COUNTYNAME,TOWNNAME,VILLNAME,VILLENG,COUNTYID,COUNTYCODE,TOWNID,TOWNCODE,NOTE,field_1,lon,lat,T_11_0,T_11_1,T_11_2,T_11_3,T_11_4,T_11_5,T_11_6,T_11_7,T_11_8,T_11_9,T_11_10,T_11_11,T_11_12,T_11_13,T_11_14,T_11_15,T_11_16,T_11_17,T_11_18,T_11_19,T_11_20,T_11_21,T_11_22,T_11_23,T_12_0,T_12_1,T_12_2,T_12_3,T_12_4,T_12_5,T_12_6,T_12_7,T_12_8,T_12_9,T_12_10,T_12_11,T_12_12,T_12_13,T_12_14,T_12_15,T_12_16,T_12_17,T_12_18,T_12_19,T_12_20,T_12_21,T_12_22,T_12_23,T_13_0,T_13_1,T_13_2,T_13_3,T_13_4,T_13_5,T_13_6,T_13_7,T_13_8,T_13_9,T_13_10,T_13_11,T_13_12,T_13_13,T_13_14,T_13_15,T_13_16,T_13_17,T_13_18,T_13_19,T_13_20,T_13_21,T_13_22,T_13_23,T_14_0,T_14_1,T_14_2,T_14_3,T_14_4,T_14_5,T_14_6,T_14_7,T_14_8,T_14_9,T_14_10,T_14_11,T_14_12,T_14_13,T_14_14,T_14_15,T_14_16,T_14_17,T_14_18,T_14_19,T_14_20,T_14_21,T_14_22,T_14_23,n,distance,feature_x,feature_y,nearest_x,nearest_y
"63000020030",臺北市,信義區,三張里,Sanzhang Vil.,A,"63000",A17,"63000020",,25.02008_121.57422,121.574219999999997,25.020080000000000,21.697190917968719,21.597653564453100,21.570722412109369,21.482990722656336,21.636053222656141,21.253387207031121,21.701154541015544,29.022499023437504,35.595250488281160,41.005642333984227,43.843624511718644,43.220893798828122,41.701836425781330,41.380074707031085,41.304023681640622,40.089917236328048,36.578727050781175,31.243664794922012,26.343971923827983,23.306141113281114,22.892096923828237,22.749776367187369,22.410915527343754,22.013875488281240,21.771286376953011,21.494816894531358,21.637496093749885,21.418013427734483,20.831208251953075,20.591650146484305,21.465330566406152,28.396770263671971,35.536683593749878,40.695857177734233,41.724244628906078,41.535501953124843,40.440376220703023,41.064204345703082,41.182573486327975,38.263548828124890,34.745704589843648,30.064371582031342,25.330948242187468,23.084125732421779,22.592839111328011,22.259358886718619,22.153304199218635,21.997718261718649,21.835058349609344,21.830091308593747,21.767315185546909,21.878666748046761,21.588572753906121,21.409057373046743,22.438210205077983,29.041891113281267,36.300312744140619,42.759448486328075,45.301606689452953,44.556306396484302,43.224896484374881,43.989741455077983,42.686838623046711,40.953600097656150,36.648487792968581,31.623657470703179,26.071706298828111,23.341022705077989,22.799654296874994,22.340437988281213,22.123822998046837,21.972731689453088,22.179922363281360,22.180118164062382,22.289196533203040,21.990260986328018,22.038293212890547,21.899449218749925,22.338614257812491,29.963425537109494,37.435484863281239,41.930124755859310,44.295813232421779,44.826993652343752,43.317391601562491,42.972027832031074,41.473111816406202,39.777247558593707,36.707453857421733,31.360690673828056,26.115617431640601,23.730741943359281,23.265601562499896,22.945295166015505,22.638793701171743,22.425403808593611,"1",0.007484995668730,121.569023304998510,25.025466977002218,121.574219999999997,25.020080000000000
"63000020026",臺北市,信義區,大道里,Dadao Vil.,A,"63000",A17,"63000020",,25.038704_121.57416,121.574160000000006,25.038703999999999,23.667703857421973,23.350864013671877,23.339468749999877,23.161215576171749,23.060928710937389,22.735710205078004,23.047308105468680,28.942616210937551,35.463984619140483,41.312237792968673,43.779558349609225,42.848638427734492,40.695177246093699,40.764817138671781,40.683554931640501,39.533113037109203,36.913355957031101,31.787722412109439,27.401825927734365,25.161352294921770,24.767907470703008,24.618974365234269,24.232483886718622,23.931536621093606,23.412850097656150,23.059794677734249,22.983825439452996,22.687709960937500,22.284305175781206,22.061086181640569,22.715077880859283,28.731161132812559,34.835753417968689,39.278758789062373,40.400962158202951,40.486705566406229,39.698932373046944,40.387129150390493,40.176743408202981,37.909648681640611,35.001032958984233,30.428113037109515,26.202953857421790,24.538448242187396,24.143549560546763,23.977127441406139,23.860777343749906,23.573758300781147,23.523022216796868,23.434821777343771,23.241050781249999,23.140572265624861,22.893262939453180,22.801738037109249,23.391661132812480,28.807645507812545,36.348601318359272,42.732395263671741,45.070911621093849,44.882717529296883,42.666119628906173,43.546771484374894,42.795942626953099,40.472395263671842,37.195161376953052,32.490412841796832,27.146081298828086,25.026098388671770,24.592743896484247,24.281766601562605,23.978078369140679,23.745851806640619,24.152015136718649,24.159742187499919,24.015679687499919,23.612646240234263,23.440346435546772,23.273132080078032,23.693523925781243,29.619974609375131,36.465422607421765,41.101941162109199,43.492114501953118,44.115938964843622,43.462380615234267,42.553860107421727,40.869524169921725,38.926722656249900,36.564128662109255,31.954548583984465,27.258548339843706,25.433577636718677,24.987946533203040,24.837809814453035,24.625599121093654,24.442962402343657,"1",0.006140131224093,121.580172754992603,25.039948181999584,121.574160000000006,25.038703999999999
"63000040002",臺北市,中山區,正義里,Zhengyi Vil.,A,"63000",A10,"63000040",,25.057198_121.53296,121.532960000000003,25.057198000000000,24.733826660156161,24.468677734374904,24.350915283203047,24.077149414062411,23.766630615234281,23.707739013671805,24.004148925781234,29.410300537109435,35.129208496093781,41.098164306640463,43.551333251953096,42.767440429687412,41.868905273437491,42.470705810546747,42.544923339843727,40.510561767578046,37.631690917968747,32.851595703124843,28.165911621093606,26.033064941406170,25.587758544921783,25.392916015624920,25.105844482421780,24.918354248046779,24.184408935546788,23.773572753906134,23.830257324218643,23.594026855468627,23.556821044921769,23.212314208984257,23.574026855468706,29.029651123046921,34.349245849609296,39.643016601562373,41.106397949218717,41.855835205078115,41.223390869140829,41.155841308593601,41.381908203124929,39.237370849609242,35.312920166015545,30.921549316406381,26.830394042968660,25.296427978515531,25.037823242187411,24.782643798828037,24.633559326171799,24.463925537109311,24.597609619140506,24.435206054687388,24.303187011718641,24.146253417968669,24.038925537109304,24.024072021484336,24.602347167968663,29.776305175781378,37.417770019531211,43.199604736327963,45.940654541015554,45.201933837890472,43.462644287109221,43.158587890624851,43.223364501953078,40.637846923828114,37.487811523437443,32.581230712890843,27.889671142578184,25.849024414062427,25.430765136718652,25.215685791015524,24.872105468749886,24.722007812499879,25.360467285156211,25.253128417968721,25.042668212890590,24.757997802734334,24.550264648437452,24.408157714843721,24.921032470703040,30.247082763671894,37.618734374999931,42.063747802734277,44.441467529296759,44.386758056640517,43.646125732421822,43.597834716796832,42.299184814453007,40.444808593749912,37.359160400390607,32.796903320312495,28.177714111328207,26.343997558593706,26.008477539062461,25.856896728515583,25.695153564453086,25.524072021484336,"1",0.007371029014621,121.527676159040482,25.052058632971963,121.532960000000003,25.057198000000000
"63000030015",臺北市,大安區,龍安里,Long'an Vil.,A,"63000",A02,"63000030",,25.019943_121.53311,121.533109999999994,25.019943000000001,24.697906249999907,24.472542480468650,24.402044433593680,24.087748779296785,23.828227294921785,23.642651123046790,24.125368408203119,29.581683593750085,36.080598388671703,41.263409667968574,43.586489501953096,43.082696777343614,42.208578124999981,41.662051025390497,41.389338623046733,40.515533691406183,37.418766113281123,32.677525878906117,28.071563964843776,26.021884521484296,25.634867919921785,25.427696289062418,25.093708251953029,24.918628906249904,24.275907958984320,23.927430175781161,23.814095214843650,23.580093749999889,23.298388427734235,23.117878173827989,23.621230224609334,29.079955078125050,34.608199707031112,39.815252929687361,41.336953369140566,41.518446289062368,40.858294921874894,41.376749511718735,41.450124755859257,38.550709472656187,35.582439208984205,31.053515136718747,26.813930419921807,25.230145019531165,24.968926757812422,24.721377929687421,24.503725341796791,24.337406982421800,24.655007080078025,24.414994873046769,24.229550537109272,24.044792236328043,23.945397705078047,23.801041015624929,24.285778564453000,29.321273437500071,37.836987548827999,43.316557861328278,45.852794433593679,45.056541992187370,44.146932617187431,43.400758300781078,42.470337158203058,40.674303466797006,37.613362060546820,32.641872802734376,27.736774658203107,25.842665771484299,25.357012695312399,25.121282714843641,24.882552246093635,24.705448974609261,25.154084228515572,24.932200683593699,24.631923583984307,24.405655273437429,24.209162353515552,24.111907714843696,24.593093017578006,30.034380371093679,37.298125244140607,41.733004394531221,43.888537841796875,44.431548095703015,43.800099121093687,44.279376464843601,41.235699707031117,39.857448974609376,36.444178710937457,32.348902832031200,27.966662353515598,26.316958984374960,25.993838867187460,25.784997314453086,25.569562744140583,25.349091552734325,"1",0.006214126452706,121.533533846326051,25.026142654979282,121.533109999999994,25.019943000000001
"63000010015",臺北市,松山區,中華里,Zhonghua Vil.,A,"63000",A01,"63000010",,25.057274_121.55353,121.553529999999995,25.057274000000000,24.617023681640529,24.337216552734272,24.250898193359291,24.048636230468663,23.772674316406160,23.645337890624919,24.032360595703121,29.397505126953192,35.231732421874973,41.215415039062613,43.572412353515595,42.963270507812368,41.765830078125120,42.062500244140558,41.802535644531162,39.902679687499841,37.334479003906097,32.442738281249930,28.003145263671922,25.881868652343663,25.444620117187405,25.253968261718661,24.997526611328027,24.800097412109277,24.132510742187421,23.663047851562379,23.696589111328013,23.504296630859258,23.396895507812385,23.050567382812368,23.535169433593708,29.004546142578171,34.451607910156142,39.437606445312412,40.882457519531286,41.275929199218638,40.766030517578017,40.631187988281170,40.708156982421727,38.840191894531173,35.007402587890574,30.856628662109507,26.750082763671788,25.157846435546780,24.890981201171783,24.662149414062405,24.549727539062424,24.444936279296822,24.428428710937379,24.320195068359261,24.167909912109248,24.034291748046783,23.935306152343671,23.983240722656216,24.480142578124905,29.667029052734492,37.076730468750206,42.851933837890535,46.125864501953011,45.123481689452973,43.640324951171969,44.092931152343610,43.890126464843910,40.960337158203068,37.863121582031120,32.723570800781239,27.711739257812479,25.740745605468668,25.292569335937401,25.060278076171770,24.733910888671758,24.543498291015496,25.236402343749958,25.099917968749960,24.985428222656218,24.670746826171825,24.458842529296824,24.339095214843717,24.873221191406163,30.134071289062504,37.694299560546789,42.128172851562390,44.669098144531091,44.684825683593573,44.253634521484479,43.652013183593652,41.923199707031173,39.677070556640473,36.596292968749935,32.561257568359295,27.939644531249979,26.211305908203080,25.865215820312454,25.714550537109329,25.575594238281205,25.426242431640585,"1",0.001200060997023,121.552884759235042,25.056262164661707,121.553529999999995,25.057274000000000
"63000010024",臺北市,松山區,新聚里,Xinju Vil.,A,"63000",A01,"63000010",,25.057335_121.5741,121.574100000000001,25.057334999999998,24.513182128906152,24.206265624999897,24.151481689453043,23.958243164062413,23.735333007812411,23.519369873046788,24.058041015625069,29.643333984375104,35.983918701171703,41.448183837890603,43.522849365234350,43.061003662109215,40.859243408203113,41.585867431640722,41.146562744140482,39.517187744140529,37.244498535156126,32.178741699218740,28.005687500000050,25.810081542968668,25.401480468749916,25.211631835937418,24.913389648437398,24.736377929687404,24.095566162109304,23.637049316406134,23.589411376953013,23.400658935546758,23.188416503906119,22.859444580078183,23.523565429687469,29.088290039062564,34.777560058593572,39.242662597656199,40.631212402343600,41.034131103515548,40.412148681640566,40.531517578124920,40.318464599609293,38.338045166015675,34.996661621093693,30.921633544922017,26.717643798828043,25.135214599609288,24.772776855468660,24.621644042968661,24.516922363281179,24.350921386718696,24.319999755859254,24.278011230468643,24.008147949218618,23.957588867187400,23.760729736328024,23.776009277343690,24.237936767577999,29.559398437500096,37.638919921874923,43.431348144531377,45.304623046874845,45.068031249999848,43.142971435546777,44.651272216796826,44.117115722656237,41.226710449218658,37.706180664062416,32.735990234374995,27.629368652343715,25.671795410156165,25.245766357421772,25.028978027343644,24.676641601562391,24.517154296874882,25.120516113281205,25.012557128906213,24.885950683593720,24.593821777343699,24.359588378906199,24.202465576171829,24.817547363281165,30.042960449218889,37.295346923828120,41.894062744140562,44.339994140624896,44.619048095702965,43.941504150390479,42.982137695312325,41.419858398437562,39.472993408203003,36.436759277343725,32.349883056640586,27.845739501953091,26.120179199218700,25.719501708984321,25.570291503906198,25.441396240234319,25.305208496093705,"1",0.007103888289533,121.570463782999227,25.051232283002346,121.574100000000001,25.057334999999998
"63000010030",臺北市,松山區,敦化里,Dunhua Vil.,A,"63000",A01,"63000010",,25.038643_121.55359,121.553590000000000,25.038643000000000,24.522020019531144,24.274408935546763,24.234561523437421,24.014305175781168,23.740540527343661,23.661832031249936,23.890317138671850,29.364940429687561,35.748709960937376,40.990523925781112,43.478607421874983,42.588182617187449,41.483071533203017,41.089720703124939,41.284535156249838,40.193136230468731,37.446104980468590,32.472352539062427,27.874697021484369,25.804627441406161,25.410896972656150,25.247782958984285,24.927487548828022,24.696711181640516,24.077916015624925,23.631890624999883,23.643957275390520,23.341155761718618,23.161343749999858,22.844465087890622,23.447897705078081,29.198208251953204,34.784609619140447,39.448713623046793,40.628066650390487,41.085672851562443,40.500781494140568,40.776478515624888,40.857561767578133,38.390210205078098,35.526255126952961,30.701137939453243,26.709649414062422,25.093851074218652,24.832754882812413,24.585683349609283,24.459170898437421,24.231368164062424,24.351299804687372,24.258487304687382,24.111484130859257,23.906380371093650,23.749743408203024,23.702947753906180,24.188771728515491,29.374275146484457,37.081787353515701,43.255627685546699,46.032072998046765,44.822169433593658,43.537964111327959,43.684934326171827,42.731383300781090,40.694193359374985,37.463182617187449,32.737152343749983,27.673990234374983,25.654186767578040,25.200801757812396,24.984175781249885,24.686626953124875,24.489369873046744,25.008360351562441,24.941052001953079,24.743226074218700,24.425878662109305,24.240129150390558,24.127625488281200,24.679178222656155,30.039063232421817,37.598390136718677,41.811407714843703,44.170053955078068,44.461080566406125,43.960561767578007,43.157807861327953,41.068795410156142,39.321437011718658,36.733496337890529,32.668122802734274,27.772608398437463,26.121735595703075,25.762197021484319,25.593017333984321,25.389931396484315,25.202400878906190,"1",0.006009969725680,121.552442690002778,25.044542441996825,121.553590000000000,25.038643000000000
"63000030022",臺北市,大安區,龍圖里,Longtu Vil.,A,"63000",A02,"63000030",,25.038582_121.53302,121.533019999999993,25.038582000000002,24.756713623046782,24.542419189453032,24.475329345703063,24.178421386718679,23.888105224609291,23.869773925781207,24.031401123046852,29.367634521484423,35.591444335937418,40.765750976562416,43.670233398437453,42.962676025390522,41.663608642577991,41.874791992187625,41.549201904296872,40.485422607421810,37.253163085937381,32.743598876952980,28.066000000000042,26.002688964843671,25.612945312499907,25.441612304687418,25.118305419921779,24.927782958984277,24.237848876953048,23.874030517578021,23.831926025390519,23.602959960937383,23.538174804687401,23.206076416015499,23.682491210937471,29.271808105468835,34.574587646484247,39.250421386718713,40.767871337890469,41.517960449218606,41.134796386718577,41.104721923827981,41.445624023437411,39.017282958984261,35.488121582031120,30.745071044921986,26.822330078124921,25.259135498046785,25.036421874999924,24.786420654296798,24.605055908203049,24.400425781249925,24.625697998046768,24.398920654296763,24.288693603515519,24.071993164062416,23.987878173828047,23.987735351562460,24.382328857421761,29.505636230468845,37.492094970703057,43.225841308593573,45.949272705078045,45.058717285156128,43.702668457031393,43.382718505859437,42.799967285156086,40.272628417968605,37.318695312499983,32.696275878906249,27.746623291015613,25.835148681640550,25.392383789062404,25.187690185546771,24.893721679687385,24.725101074218632,25.245708984374957,25.100925048828085,24.834035400390569,24.564186767578065,24.336026367187440,24.211722167968706,24.733569091796770,30.108731933593759,37.630648437499921,41.933065429687431,44.496736083984253,44.628943115234229,44.095716796874861,43.572876220703115,41.326662841796747,39.964599853515608,36.723506103515533,32.626097656249904,28.024679931640616,26.325137695312460,25.979648193359331,25.796145996093706,25.594372314453079,25.403107666015572,"1",0.006971388791876,121.537773785007857,25.033482804986424,121.533019999999993,25.038582000000002
"63000030013",臺北市,大安區,古風里,Gufeng Vil.,A,"63000",A02,"63000030",,25.019943_121.53311,121.533109999999994,25.019943000000001,24.697906249999907,24.472542480468650,24.402044433593680,24.087748779296785,23.828227294921785,23.642651123046790,24.125368408203119,29.581683593750085,36.080598388671703,41.263409667968574,43.586489501953096,43.082696777343614,42.208578124999981,41.662051025390497,41.389338623046733,40.515533691406183,37.418766113281123,32.677525878906117,28.071563964843776,26.021884521484296,25.634867919921785,25.427696289062418,25.093708251953029,24.918628906249904,24.275907958984320,23.927430175781161,23.814095214843650,23.580093749999889,23.298388427734235,23.117878173827989,23.621230224609334,29.079955078125050,34.608199707031112,39.815252929687361,41.336953369140566,41.518446289062368,40.858294921874894,41.376749511718735,41.450124755859257,38.550709472656187,35.582439208984205,31.053515136718747,26.813930419921807,25.230145019531165,24.968926757812422,24.721377929687421,24.503725341796791,24.337406982421800,24.655007080078025,24.414994873046769,24.229550537109272,24.044792236328043,23.945397705078047,23.801041015624929,24.285778564453000,29.321273437500071,37.836987548827999,43.316557861328278,45.852794433593679,45.056541992187370,44.146932617187431,43.400758300781078,42.470337158203058,40.674303466797006,37.613362060546820,32.641872802734376,27.736774658203107,25.842665771484299,25.357012695312399,25.121282714843641,24.882552246093635,24.705448974609261,25.154084228515572,24.932200683593699,24.631923583984307,24.405655273437429,24.209162353515552,24.111907714843696,24.593093017578006,30.034380371093679,37.298125244140607,41.733004394531221,43.888537841796875,44.431548095703015,43.800099121093687,44.279376464843601,41.235699707031117,39.857448974609376,36.444178710937457,32.348902832031200,27.966662353515598,26.316958984374960,25.993838867187460,25.784997314453086,25.569562744140583,25.349091552734325,"1",0.002295300268027,121.531617813158547,25.021687070454604,121.533109999999994,25.019943000000001
"63000030008",臺北市,大安區,昌隆里,Changlong Vil.,A,"63000",A02,"63000030",,25.038582_121.53302,121.533019999999993,25.038582000000002,24.756713623046782,24.542419189453032,24.475329345703063,24.178421386718679,23.888105224609291,23.869773925781207,24.031401123046852,29.367634521484423,35.591444335937418,40.765750976562416,43.670233398437453,42.962676025390522,41.663608642577991,41.874791992187625,41.549201904296872,40.485422607421810,37.253163085937381,32.743598876952980,28.066000000000042,26.002688964843671,25.612945312499907,25.441612304687418,25.118305419921779,24.927782958984277,24.237848876953048,23.874030517578021,23.831926025390519,23.602959960937383,23.538174804687401,23.206076416015499,23.682491210937471,29.271808105468835,34.574587646484247,39.250421386718713,40.767871337890469,41.517960449218606,41.134796386718577,41.104721923827981,41.445624023437411,39.017282958984261,35.488121582031120,30.745071044921986,26.822330078124921,25.259135498046785,25.036421874999924,24.786420654296798,24.605055908203049,24.400425781249925,24.625697998046768,24.398920654296763,24.288693603515519,24.071993164062416,23.987878173828047,23.987735351562460,24.382328857421761,29.505636230468845,37.492094970703057,43.225841308593573,45.949272705078045,45.058717285156128,43.702668457031393,43.382718505859437,42.799967285156086,40.272628417968605,37.318695312499983,32.696275878906249,27.746623291015613,25.835148681640550,25.392383789062404,25.187690185546771,24.893721679687385,24.725101074218632,25.245708984374957,25.100925048828085,24.834035400390569,24.564186767578065,24.336026367187440,24.211722167968706,24.733569091796770,30.108731933593759,37.630648437499921,41.933065429687431,44.496736083984253,44.628943115234229,44.095716796874861,43.572876220703115,41.326662841796747,39.964599853515608,36.723506103515533,32.626097656249904,28.024679931640616,26.325137695312460,25.979648193359331,25.796145996093706,25.594372314453079,25.403107666015572,"1",0.005107323945575,121.537078985014887,25.041681902987825,121.533019999999993,25.038582000000002
