VILLCODE,COUNTYNAME,TOWNNAME,VILLNAME,VILLENG,COUNTYID,COUNTYCODE,TOWNID,TOWNCODE,NOTE,lon,lat,T_11_0,T_11_1,T_11_2,T_11_3,T_11_4,T_11_5,T_11_6,T_11_7,T_11_8,T_11_9,T_11_10,T_11_11,T_11_12,T_11_13,T_11_14,T_11_15,T_11_16,T_11_17,T_11_18,T_11_19,T_11_20,T_11_21,T_11_22,T_11_23,T_12_0,T_12_1,T_12_2,T_12_3,T_12_4,T_12_5,T_12_6,T_12_7,T_12_8,T_12_9,T_12_10,T_12_11,T_12_12,T_12_13,T_12_14,T_12_15,T_12_16,T_12_17,T_12_18,T_12_19,T_12_20,T_12_21,T_12_22,T_12_23,T_13_0,T_13_1,T_13_2,T_13_3,T_13_4,T_13_5,T_13_6,T_13_7,T_13_8,T_13_9,T_13_10,T_13_11,T_13_12,T_13_13,T_13_14,T_13_15,T_13_16,T_13_17,T_13_18,T_13_19,T_13_20,T_13_21,T_13_22,T_13_23,T_14_0,T_14_1,T_14_2,T_14_3,T_14_4,T_14_5,T_14_6,T_14_7,T_14_8,T_14_9,T_14_10,T_14_11,T_14_12,T_14_13,T_14_14,T_14_15,T_14_16,T_14_17,T_14_18,T_14_19,T_14_20,T_14_21,T_14_22,T_14_23,n,distance,feature_x,feature_y,nearest_x,nearest_y
"63000010034",臺北市,松山區,福成里,Fucheng Vil.,A,"63000",A01,"63000010",,121.553590000000000,25.038643000000000,24.537974609374906,24.434185546874915,24.185029052734286,23.829402832031143,23.722961181640532,23.597527832031169,25.082175048828120,31.111500488281266,38.814653564452975,43.455632568359327,45.734199462890579,44.967820068359281,42.545888916015564,43.164338623046859,41.848042236328112,41.306521240234197,38.324556152343924,33.338484130859243,27.915660156249871,25.374152587890521,25.082953857421771,24.970854248046777,24.801431640624905,24.679952148437408,24.611888183593621,24.392579101562369,24.188689941406121,23.984170898437370,23.724200195312360,23.432658935546925,24.786811279296771,29.971950927734451,35.664585205078090,40.016100097656150,42.418446289062338,42.590611816406209,42.197710205078081,42.635863281249890,41.762171142578296,39.943700195312360,36.386183105468618,32.514371582031195,28.246714843749988,25.937281249999888,25.467011474609247,25.225983642578001,24.960765136718621,24.795706542968624,24.599275878906170,24.445174316406170,24.283719238281183,24.038213867187434,23.826952880859317,23.459982666015534,25.091764404296896,31.271828857421884,38.195473632812522,43.446227294921897,44.308203369140479,43.454979492187711,40.469176269531189,42.272249999999921,41.581579833984328,40.508427978515485,39.826070800781125,32.971350341796779,28.196088623046798,25.644438232421777,25.255925048828011,25.155260986328024,25.015239013671785,24.787099365234283,25.382532714843681,25.176070312499924,24.984705566406177,24.609128173828022,24.495898193359277,24.281418212890514,25.640674804687443,31.489179931640692,38.017500244140813,42.899801269531125,44.091102539062341,43.193926025390624,41.863044677734322,42.127022949218642,43.042142578124846,40.958956542968671,38.256827636718576,34.024505859374983,29.636194824218681,26.917867187499947,26.336889404296805,26.034804443359299,25.812077392578050,25.683091796874933,"1",0.007874709304264,121.548885757016478,25.044958151983813,121.553590000000000,25.038643000000000
"63000050007",臺北市,中正區,網溪里,Wangxi Vil.,A,"63000",A03,"63000050",,121.512540000000001,25.019874999999999,24.808343261718672,24.505341552734286,24.225179199218658,23.881028808593644,23.765674804687404,23.734716552734305,25.175770019531267,30.999815917968672,38.846856933593614,43.534734130859327,45.692915283203099,45.139626708984267,44.372976318359363,44.553736816406207,43.967296386718573,42.328622070312342,38.860399414062449,33.643806396484223,28.580132812499919,25.885479492187411,25.465639404296791,25.321363281249919,25.139224609374921,24.966821044921801,24.923506835937385,24.668270019531143,24.532743896484281,24.174716552734257,24.022355712890519,23.774421142578021,25.231164306640583,30.628226562500021,36.001130615234302,40.269714599609259,42.459568115234241,43.205924316406126,41.931800781249848,43.226844482421960,42.785180908202989,39.817256103515533,37.431592041015548,33.384520507812340,28.657286865234436,26.509229492187419,26.021320556640529,25.704933837890525,25.348862060546764,25.109430908203013,24.817234863281172,24.559697021484300,24.208965820312411,24.124690917968682,23.813459228515544,23.719947265624931,25.238070312500099,31.368958984375020,38.038399902343592,42.405356933593907,44.232249999999880,43.566719726562646,41.629433837890566,41.921279541015743,41.423230224609199,40.312097412109289,37.843821044921711,33.021804443359287,28.315287841796785,26.023866943359291,25.695090087890534,25.490676025390549,25.310329345703057,25.070104736328052,25.502322753906171,25.288495849609291,25.079634765624924,24.817709716796788,24.732232421874919,24.545931152343663,25.958862060546860,32.080164794922077,37.872746826171735,42.399432617187493,43.556195312499973,43.656828857421807,41.796578613281241,42.411119628906150,43.145417724609253,41.373702636718662,38.741516357421858,34.536168457031160,29.965168212890568,27.266392578124965,26.706756347656199,26.374244140624931,26.162696289062435,25.918147949218682,"1",0.003830563760572,121.516269283004135,25.020750023999032,121.512540000000001,25.019874999999999
"63000100001",臺北市,內湖區,西湖里,Xihu Vil.,A,"63000",A14,"63000100",,121.574005000000000,25.075958000000000,24.420420898437406,24.329959472656171,24.312092041015568,24.019161132812432,23.889709228515571,23.649677490234321,25.292096923828005,31.385428710937560,37.398723388671804,42.071045166015459,44.471270996093743,44.583197265624953,42.773996826171711,43.171200195312402,42.365999999999822,41.405152832031227,39.117265869140525,33.225157714843640,28.251662353515549,25.463707031249921,24.981617187499904,24.847707275390533,24.698241943359282,24.578613037109282,24.440370849609248,24.315127929687382,24.248654541015519,23.981847900390520,23.688671630859250,23.429068359374877,25.143061279296841,30.345654541015765,35.647352539062467,39.841371093749927,42.274524169921719,42.523912597656199,41.822325927734397,42.351413818359291,41.290993896484267,39.044514404296713,36.019297119140560,32.337671142578088,28.388943603515681,25.924345458984281,25.401229003906131,25.020031494140500,24.743053955078000,24.578962158203005,24.560904296874916,24.282948974609283,24.105816406249915,23.983310302734296,23.921752685546821,23.597835449218682,25.322654785156129,30.760843750000092,36.498971191406191,41.165992675781098,43.279225097656088,42.975788818359263,40.689170166015451,42.369745117187357,42.477014404296838,40.436734863281096,39.468578124999979,33.537166992187501,28.255741943359300,25.615022949218663,25.209441894531160,25.075867675781161,24.974073242187419,24.851374267578048,25.231613525390557,24.977839111328048,24.822099365234308,24.615118164062434,24.515794433593683,24.252391113281160,25.989347900390488,31.820019775390765,38.144653564453115,42.198448974609455,44.008971191406090,43.027402587890627,41.313157226562709,42.166748291015459,42.509493652343671,41.149116455078023,37.660000244140527,33.841347900390616,29.613627685546824,26.826468261718706,26.251299804687442,25.831669677734300,25.615911621093680,25.436386474609304,"1",0.005362059796457,121.569272318433164,25.078478597240281,121.574005000000000,25.075958000000000
"63000040030",臺北市,中山區,中吉里,Zhongji Vil.,A,"63000",A10,"63000040",,121.532960000000003,25.057198000000000,24.719911865234291,24.655054687499927,24.436020263671804,24.259854492187440,24.198448242187457,24.021274169921835,25.505271972656129,31.056343749999925,37.843459716796737,42.584479003906203,44.826748291015576,46.215587402343630,44.497983642578070,43.947983642577981,42.850553222656245,41.698432861328072,38.019009033203027,34.035492187499933,28.400547851562425,25.628215087890531,25.303884033203037,25.166097167968658,24.990224365234283,24.935164550781170,24.886274169921755,24.692284912109258,24.550746826171768,24.256351074218632,24.107489990234271,23.877845214843649,25.146561035156179,30.248091064453231,35.470226074218580,39.843499999999963,42.538766113281085,43.402808105468935,42.863696533202969,43.567621093749914,42.314974609374921,39.836931396484282,36.959908691406241,33.049996582031142,28.840295166015508,26.322051757812407,25.836410888671764,25.519921630859258,25.207308105468627,25.032016357421760,24.945676025390561,24.752621826171811,24.639802001953075,24.428641113281198,24.120046142578072,23.776860107421800,25.279404052734435,30.878542724609481,37.077851806640453,42.004779296874894,44.938783203124927,44.391079345702977,42.225688720703104,42.676626220702957,42.060422607421721,40.971850830078118,39.270093994140645,33.970832763671822,28.286520751953041,25.868866943359286,25.586089843749907,25.438226074218672,25.286220458984307,25.110134033203057,25.630643066406183,25.399716552734311,25.240224365234319,25.115745605468707,24.826514648437435,24.739693359374940,26.286154541015499,31.702190185546971,37.772624755859255,42.402851806640619,43.985057617187373,43.480912109374962,42.477691894531091,42.677124267578115,43.273361328125141,41.541013427734221,38.492601562499999,34.481130615234306,30.080154785156218,27.201388916015585,26.673318847656198,26.308916992187442,26.082476562499934,25.906777099609315,"1",0.000000000000000,121.532960000000003,25.057198000000000,121.532960000000003,25.057198000000000
"63000060003",臺北市,大同區,建功里,Jiangong Vil.,A,"63000",A09,"63000060",,121.512389999999996,25.057137000000001,24.824529785156180,24.802032226562449,24.450170654296805,24.284107421874943,24.143790039062448,24.004489501953085,25.555934814453018,31.064166748046841,37.554842773437421,42.104671874999845,44.278354736327991,45.641335693359366,44.213480468749992,44.190401367187697,43.164997802734312,40.828469482421767,37.521473632812487,33.360470214843602,28.565907958984319,25.807896484374925,25.410667480468668,25.267082275390543,25.075085205078040,25.017330078124932,24.992720703124885,24.792283691406144,24.639708007812398,24.354070800781141,24.277050537109290,24.039440673828040,25.266957763671822,30.349465576172001,35.500652099609205,39.826264892578102,42.464410644531121,43.659477783203087,42.334387451171835,43.480436035156202,42.805660644531102,40.066773925781128,37.406047607421804,33.164510742187382,28.960383056640516,26.466747802734290,26.011441406249897,25.707170166015519,25.354506591796760,25.156519531249888,24.996398681640571,24.832226318359329,24.618877929687454,24.380718749999957,24.125622314453079,23.758814453124927,25.113281005859360,30.960039306640745,36.712043701171773,41.655583740234334,44.653320556640608,43.787947021484342,41.402976318359300,41.545097900390843,41.224514404296883,40.474355712890507,38.231490722656211,33.664977050781239,28.312513183593669,25.930635742187416,25.629050048828041,25.459101318359306,25.320044921874931,25.113614257812440,25.662646240234317,25.450905517578065,25.233184570312449,25.102928222656207,24.850990966796811,24.767007812499944,26.406114257812398,31.860094238281366,37.880324951171737,42.101366210937350,44.154253173827975,43.493354736328072,42.017500244140543,42.936941162109306,43.201732421874830,41.666445556640447,38.680036865234342,34.674010253906140,29.996257080078077,27.299952148437463,26.759501708984324,26.384214843749941,26.160907958984321,25.927843994140563,"1",0.003266915912194,121.513099264997933,25.053948005998745,121.512389999999996,25.057137000000001
"63000080009",臺北市,文山區,萬隆里,Wanlong Vil.,A,"63000",A11,"63000080",,121.533169999999998,25.001342999999999,24.510324462890534,24.300616210937399,24.048671630859268,23.675600341796752,23.579594482421761,23.657780517578050,25.061381591796863,31.251449218750032,38.564153076171785,43.450881591796843,45.750284667968685,45.168307128906122,44.196561279296937,44.848911376952991,43.244063964843711,41.689558349609342,38.093767333984282,33.477896972656126,28.202762207031132,25.679880126953034,25.369162353515534,25.174469970703040,24.962790283203041,24.754345458984290,24.740807861328008,24.436373046874881,24.265922607421757,23.966978515624863,23.698506347656320,23.525530761718606,24.836922363281150,30.475646240234365,35.683269287109354,39.847622314453083,42.179908691406141,42.455440917968751,42.221839843749947,42.917679687499856,42.413274169921785,39.866378417968605,36.904426513671872,33.030033203124866,28.400810302734371,26.197875732421782,25.720363525390521,25.453904785156144,25.163416503906134,24.889834960937382,24.506796630859288,24.252023681640534,24.071728271484290,23.939986328124924,23.735151123046798,23.666977294921804,25.129529785156247,31.126718994140759,38.664115234374925,42.602214599609361,44.035903564453037,43.112373291015523,41.825487304687400,42.204115234374967,41.772719970703086,41.302070556640523,38.493222900390521,32.949936767578031,28.295342773437422,25.827342285156160,25.442472900390527,25.307312988281161,25.070120605468663,24.786755126953040,25.207620605468652,25.015838378906160,24.859040283203040,24.571712402343643,24.484422363281144,24.282923339843641,25.697621826171822,31.471047607421923,38.047790039062683,42.397928710937485,43.526452880859338,43.289356933593737,42.027630859374923,42.274693847656160,42.350729980468870,41.006056152343717,38.254729248046722,34.298349853515560,29.840281738281199,27.005647949218705,26.384151367187432,26.059401611328049,25.862247070312421,25.614046386718663,"1",0.003406665891822,121.536427851474073,25.000347120352966,121.533169999999998,25.001342999999999
"63000110049",臺北市,士林區,溪山里,Xishan Vil.,A,"63000",A15,"63000110",,121.594390000000004,25.131889999999999,19.350671142578008,19.188994140625077,18.994368652343773,18.636187499999977,18.296843017578063,18.294994873046829,20.278815917968771,27.811451660156266,32.665447021484354,36.498607421874979,39.025602050781096,41.737662597656083,41.040980224609577,39.119518066406286,39.242799316406177,37.348259521484245,34.807147460937394,29.493923583984376,24.356362060546854,20.793227294921842,20.186010498046805,19.757542480468640,19.680610107421771,19.640591796874897,19.679822753906134,19.448373779296741,19.393014892577991,19.269590820312363,19.050450683593770,19.045113281249861,21.344382080078081,29.133941894531265,35.537990966796727,38.571297851562491,39.557013183593646,39.050206542968652,37.468292480468683,37.973601318359215,37.116366210937471,34.619768310546874,31.186029296875031,27.319375244140751,23.191451171874924,19.951900390624932,19.604184326171811,19.545798095703081,19.373871826171825,19.451996826171865,18.896126464843729,18.793241943359355,18.365851806640560,18.335265869140571,18.502494873046832,18.443793701171849,21.077751220703082,29.701616455078245,33.772552734374983,37.247363525390469,39.808148437499874,40.120803466796787,37.835266357421709,37.392444091796769,36.956778808593725,36.491280761718741,34.682743164062366,29.474997802734435,25.026803955078069,21.067156738281106,20.406117919921822,19.893018554687419,19.655505126953024,19.260535644531359,20.046069091796731,19.974399169921760,19.903989013671769,19.917691406249897,19.667717041015504,19.648044189453007,21.787627929687449,29.818438964843800,34.668586669921822,38.822347656249882,40.613325439452993,39.676927734374949,38.124190917968662,37.922035156249947,37.845320068359293,36.368277832031175,32.716209960937469,28.562396484375085,24.247791503906267,20.957060302734355,20.733091064453230,20.385152343750050,20.227538818359417,20.250151123046734,"1",0.000000000000000,121.594390000000004,25.131889999999999,121.594390000000004,25.131889999999999
"63000110049",臺北市,士林區,溪山里,Xishan Vil.,A,"63000",A15,"63000110",,121.573880000000003,25.113205000000001,20.312521728515577,20.259167236328079,20.151869873046842,19.902641357421832,19.675422119140560,19.554898437499936,21.966136230468660,29.827076660156379,34.749654785156082,38.422323242187382,40.233584228515546,41.895464111328081,42.788609863281110,44.283230224609326,42.367295166015481,40.993922363281158,38.455821777343630,31.541715332031330,26.033877929687499,22.086312011718650,21.289247802734369,20.970384277343719,20.711470703124963,20.485140136718705,20.684725097656205,20.381640380859317,20.195092529296801,20.065251220703050,19.893108886718665,19.718099121093658,22.041736816406114,29.298113281249929,35.785715576171761,39.971873291015761,41.224441162109287,41.486559082031249,40.472624755859272,40.281673828124951,40.239881835937418,37.883242431640546,33.846700683593809,29.704173828125057,25.204391845703093,21.705324462890580,21.124350341796788,20.881541503906160,20.616119140624907,20.562055419921798,20.270997070312450,20.064903320312457,19.719893554687424,19.538240722656170,19.671395019531190,19.537808593749936,22.159092773437425,30.250394531250009,34.568388916015515,38.170240722656217,40.829607910156419,42.338037353515489,41.870586181640455,41.776408691406417,41.855272460937449,40.916167236327965,37.731535888671857,31.464623046875104,26.433720458984300,22.028271240234290,21.165190185546852,20.868250488281216,20.574474853515579,20.457339843749960,21.135265869140579,21.029842285156221,20.862402099609344,20.600016845703077,20.710231689453096,20.563703369140583,22.825551513671783,30.035742431640664,36.130951171874933,40.621085449218576,43.255824218749858,42.864450927734261,41.122842041015517,42.131236816406130,42.302164550781242,39.737484375000001,35.527280517578070,30.930056396484400,26.056153320312369,22.621073974609363,22.126443847656237,21.680748046874960,21.449800781249955,21.417364257812469,"2",0.000000000000000,121.573880000000003,25.113205000000001,121.573880000000003,25.113205000000001
"63000030052",臺北市,大安區,正聲里,Zhengsheng Vil.,A,"63000",A02,"63000030",,121.553590000000000,25.038643000000000,24.537974609374906,24.434185546874915,24.185029052734286,23.829402832031143,23.722961181640532,23.597527832031169,25.082175048828120,31.111500488281266,38.814653564452975,43.455632568359327,45.734199462890579,44.967820068359281,42.545888916015564,43.164338623046859,41.848042236328112,41.306521240234197,38.324556152343924,33.338484130859243,27.915660156249871,25.374152587890521,25.082953857421771,24.970854248046777,24.801431640624905,24.679952148437408,24.611888183593621,24.392579101562369,24.188689941406121,23.984170898437370,23.724200195312360,23.432658935546925,24.786811279296771,29.971950927734451,35.664585205078090,40.016100097656150,42.418446289062338,42.590611816406209,42.197710205078081,42.635863281249890,41.762171142578296,39.943700195312360,36.386183105468618,32.514371582031195,28.246714843749988,25.937281249999888,25.467011474609247,25.225983642578001,24.960765136718621,24.795706542968624,24.599275878906170,24.445174316406170,24.283719238281183,24.038213867187434,23.826952880859317,23.459982666015534,25.091764404296896,31.271828857421884,38.195473632812522,43.446227294921897,44.308203369140479,43.454979492187711,40.469176269531189,42.272249999999921,41.581579833984328,40.508427978515485,39.826070800781125,32.971350341796779,28.196088623046798,25.644438232421777,25.255925048828011,25.155260986328024,25.015239013671785,24.787099365234283,25.382532714843681,25.176070312499924,24.984705566406177,24.609128173828022,24.495898193359277,24.281418212890514,25.640674804687443,31.489179931640692,38.017500244140813,42.899801269531125,44.091102539062341,43.193926025390624,41.863044677734322,42.127022949218642,43.042142578124846,40.958956542968671,38.256827636718576,34.024505859374983,29.636194824218681,26.917867187499947,26.336889404296805,26.034804443359299,25.812077392578050,25.683091796874933,"1",0.001547621791508,121.555087405604482,25.039034036654574,121.553590000000000,25.038643000000000
"63000020016",臺北市,信義區,四育里,Siyu Vil.,A,"63000",A17,"63000020",,121.574160000000006,25.038703999999999,23.825289062499881,23.660656494140500,23.420247558593619,23.075383300781358,22.888945068359241,22.703410400390496,24.137984374999924,30.638613769531201,38.561322265624817,42.949696289062487,44.760187011718607,44.357430664062441,41.447759033202985,41.942557617187433,41.301256347656249,40.425299316406161,37.759884277343602,32.685725341796783,27.283603271484370,24.828534912109252,24.406412109374862,24.337232421874880,24.149549316406134,23.921233886718618,23.832043212890618,23.618237060546868,23.419473632812483,23.232625488281240,22.839400390624963,22.526559814453069,23.862627929687481,29.503777099609440,35.561202636718662,40.186665283203112,42.453397460937445,42.182094970703083,41.726803222656201,42.235737548828013,41.178575683593600,39.029729248046834,35.479203124999955,31.762552734375014,27.638383544921847,25.194838378906361,24.724826416015624,24.496341308593749,24.233657470703129,24.046037597656262,23.641659912109237,23.528801025390504,23.294231933593625,23.035105957031121,22.952876953124893,22.630759033202999,24.129328369140552,31.066784912109402,38.538860107421762,43.385758300781205,44.128551513672072,42.926084228515471,40.342075439452991,41.530777343750017,41.227778564453082,39.852708984374893,37.802333496093851,32.348398681640560,27.695109619140531,25.005914062499883,24.445360839843811,24.319465576171968,24.159817871093608,23.877482177734457,24.649583496093644,24.479539550781144,24.337929443359275,23.843227294921959,23.791991943359243,23.483504882812507,24.921160644531149,31.039693847656302,38.110504394531183,42.893448486328303,44.101445556640577,42.833414550781242,41.282544189453098,41.958261962890461,42.180307861328068,41.015317626952971,37.408493896484281,33.414638916015626,28.985850585937406,26.231509765624921,25.651752685546779,25.339657958984272,25.120389160156147,24.990193847656158,"1",0.006894198383352,121.575470989002284,25.045472403001071,121.574160000000006,25.038703999999999
"63000030043",臺北市,大安區,大學里,Daxue Vil.,A,"63000",A02,"63000030",,121.533109999999994,25.019943000000001,24.695976318359293,24.499737304687411,24.234345458984286,23.834061035156139,23.732542480468648,23.757636474609306,25.305693115234241,31.338895507812545,39.071422851562566,43.468795410156211,45.678635498046830,44.867137695312429,44.126790771484565,44.465299316406202,42.899781738281078,42.181694580078002,38.178692871093617,33.627623535156090,28.331703857421772,25.609434570312398,25.303578857421783,25.164124511718661,24.995678466796790,24.823854736328041,24.784579833984257,24.560124267578011,24.450345214843647,24.128440917968629,23.881014160156127,23.684227050781129,25.070268310546808,30.376944824218889,35.826179443359322,40.199668212890501,42.598974121093882,42.975176025390525,42.225997558593711,42.907202392577979,42.054259277343739,40.221875000000097,37.098972412109347,33.158696533202985,28.385306152343741,26.239013427734282,25.747269042968639,25.491491455078016,25.191878417968635,24.955569824218632,24.688926757812418,24.439190429687411,24.269078124999925,24.057632812499929,23.796827148437419,23.692897705078057,25.350149902343624,31.285978027343759,38.460108886718707,42.676202636718713,44.000847412109295,43.838489013671818,41.620106445312437,42.231104980468707,41.331067138671699,40.842781005859379,38.862678466796723,32.620029541015590,28.336491455078050,25.865418457031161,25.534585937499905,25.372122558593663,25.211155761718675,24.950646728515547,25.392936767578043,25.189994873046796,25.016087402343675,24.744009765624916,24.683240722656169,24.432127441406152,25.859065917968721,31.770722900390723,38.049937255859511,42.763738037109285,43.733950439453046,43.579264160156185,41.983591552734310,42.042396484374947,42.711283203124935,40.888316894531229,38.431712646484542,34.342049804687441,29.923432373046825,27.116346191406208,26.525429443359315,26.184118408203052,25.987524169921805,25.782679199218681,"1",0.000000000000000,121.533109999999994,25.019943000000001,121.533109999999994,25.019943000000001
"63000100035",臺北市,內湖區,康寧里,Kangning Vil.,A,"63000",A14,"63000100",,121.615139999999997,25.076073000000001,24.018443359374906,23.942701171874919,23.965820068359321,23.884770263671840,23.662725585937469,23.384809326171837,25.279913085937434,31.022191406250037,37.043602539062469,41.411203857421810,44.733498779296767,45.619059082031136,42.021123291015535,41.157673583984213,41.726050048828029,40.643672119140483,36.943147216796753,32.953287597656136,27.944909423828047,25.146122802734300,24.698022216796801,24.395791992187405,24.268768066406160,24.159769042968652,24.074833740234261,23.948492187499891,23.870278076171772,23.670519775390524,23.456304687499891,23.230890869140516,25.030071777343743,30.094725585937628,35.992811523437368,40.690611816406189,43.087339111327971,42.724797607421735,39.867042480468697,40.269253173827977,40.167776123046707,38.513849121093614,35.902873779296755,32.187624755859368,27.914984863281290,25.482156738281155,24.912815917968640,24.649296630859261,24.387312988281131,24.215824951171761,24.115590576171783,23.682344726562377,23.700146240234290,23.462930664062405,23.381308349609288,23.346473144531185,25.076258300781134,31.441959472656318,38.539118896484283,42.861235595703015,44.486697021484346,41.932555175781090,39.397326904296875,39.717691894531193,40.821770263671752,40.329365478515463,37.390338378906193,33.229938232421944,28.340385498046832,25.453631347656188,24.925878662109305,24.686678222656170,24.540713867187421,24.260679687499906,24.756219238281169,24.580632080078050,24.455877441406180,24.241846679687427,24.267018798828072,24.056941894531182,25.927499755859280,32.226463867187483,38.880372558593578,42.161241699218749,44.124538818359376,42.677370605468823,40.823044677734231,41.551848388671765,41.772104736327961,40.368958984374821,37.571383300781122,33.659477783203094,29.353161376953079,26.426463378906199,25.801756347656191,25.365971435546800,25.164820312499927,24.947706054687419,"1",0.000005756106195,121.615134923449645,25.076070286810907,121.615139999999997,25.076073000000001
"63000010010",臺北市,松山區,精忠里,Jingzhong Vil.,A,"63000",A01,"63000010",,121.553529999999995,25.057274000000000,24.590892089843660,24.508924316406169,24.327060302734296,24.105594238281171,24.070566162109319,23.928265136718704,25.376941894531114,31.220318847656277,37.953279052734203,43.087085205077969,45.129558349609255,45.019038330078033,42.781982666015509,43.048674560546864,42.128756347656171,41.541219726562481,39.763281494140578,33.527912841796713,28.059860595703011,25.463448242187400,25.163094238281150,25.032978271484279,24.854471191406155,24.776043457031165,24.714266113281127,24.551038574218634,24.356967529296760,24.112367919921752,23.928489746093629,23.628967041015493,24.913694824218648,29.984084716796943,35.477810546875162,39.791123291015587,42.385890136718608,42.936744628906141,42.479905029296781,43.095029541015627,41.916870361328115,39.749139648437414,36.341286865234267,32.394269042968723,28.591694091796739,26.071071533203018,25.613996337890505,25.305737060546750,25.059532226562379,24.879153808593632,24.820339111328057,24.553044189453050,24.461059326171821,24.282012695312449,24.075481933593704,23.722175048828060,25.397096923827998,30.815826660156343,37.256091552734368,42.364789062499824,44.377450195312342,43.559427246093833,41.323919921874953,42.419107910156136,42.167990966796701,40.683971191406080,40.201904541015459,33.311721435546737,28.222546142578040,25.707620605468652,25.409350341796770,25.334902099609291,25.180771240234304,25.037461914062437,25.530087646484311,25.328987792968690,25.190501464843699,24.985442871093696,24.750524658203052,24.559624999999919,26.043903564453142,31.592242675781332,37.954233642577961,42.510461669921838,43.738049560546798,43.068391357421703,41.639472900390622,42.396036621093593,42.953310791015497,41.316693359374881,38.230061279296713,34.143495117187477,29.764208740234317,27.031668457031198,26.493710693359311,26.176438964843683,25.950568603515560,25.785103515624940,"1",0.000530486837716,121.553002976625450,25.057213480187762,121.553529999999995,25.057274000000000
"63000080024",臺北市,文山區,華興里,Huaxing Vil.,A,"63000",A11,"63000080",,121.553799999999995,24.982765000000001,23.566816162109369,23.391004394531247,23.287927246093830,22.986331542968749,22.933824218750097,22.761322998046957,24.193351806640543,31.155763183593809,38.796405273437493,42.466341796874872,43.860370117187699,44.575979248046757,43.884007812499959,43.893476806640592,42.457885986328115,40.888094726562322,37.256988769531233,32.566583496093713,27.441395019531267,24.963880371093634,24.523173583984249,24.479842285156131,24.220899414062380,23.911590332031121,23.877350830078115,23.606209472656229,23.286166748046835,23.050040039062448,22.873648437499952,22.683239501953079,24.090527099609368,29.478410888671920,35.211673583984378,39.455543457031197,41.757517333984261,41.423764892578021,41.405273193359427,42.102331787109279,41.488221679687477,38.847213378906211,36.085803466796719,32.253434082031234,27.755461181640605,25.351969970702999,24.971547607421744,24.714557861327989,24.441637939452985,24.113223632812499,23.582693359375103,23.346400878906262,23.227232177734464,22.964062011718784,22.838355468750109,22.549836181640611,24.167957519531157,31.397643066406300,39.201014648437457,41.855798583984239,43.728218017578023,42.584813476562410,40.456050048827983,41.564603515625002,41.234737792968701,40.698003173828042,37.850969482421824,32.473402343749918,27.662342285156157,25.032911132812380,24.406729248046897,24.310508056640700,24.095027832031331,23.918597167968606,24.407480224609241,24.239095214843619,23.968008789062591,23.763756591796906,23.550209716796854,23.271834472656213,24.664440429687531,30.950766845703143,37.991633544921832,42.354609619140533,43.743790283203303,43.128679443359282,41.909618164062330,42.648503662109285,41.680336181640747,40.323016601562493,37.598587890624856,33.437296386718735,28.735936035156136,26.076864990234288,25.353091796874882,25.143333496093629,24.945517333984249,24.767977050781127,"1",0.003670194503870,121.553704968995532,24.986433963996067,121.553799999999995,24.982765000000001
"63000090004",臺北市,南港區,三重里,Sanzhong Vil.,A,"63000",A13,"63000090",,121.615204000000006,25.057434000000001,23.984465087890527,23.635519775390499,23.309906494140719,22.976484130859369,22.720380615234369,22.639443115234240,24.257555908203063,30.968701416015648,37.864854980468749,42.624104248046763,45.778534179687377,44.821631103515479,41.253510986328003,40.981412597656153,41.693939453124933,40.582123046874877,37.325862548828233,32.998991943359265,27.778348144531147,25.046080078124906,24.627937988281150,24.594240478515541,24.481266845703050,24.191619628906160,24.093022216796761,23.835379394531124,23.476981201171881,23.275291503906249,22.938575195312477,22.690098632812465,24.122072265625047,29.879231201171965,35.776585937499910,40.712290283203068,42.563908935546834,42.247859130859339,40.554802734375080,40.207965332031137,40.495969482421870,38.756184326171713,36.074579101562371,32.176209960937491,27.944072998046909,25.392236083984258,25.009770263671761,24.787959960937396,24.520341552734269,24.282343505859263,23.788100341796760,23.715403808593660,23.230661376952991,23.155146240234263,22.954053710937380,22.687946533202989,24.530818847656221,31.300754638671904,38.705128417968638,42.935801025390511,43.995992675781125,41.810150390624877,39.724759765624952,39.761999755859328,40.750567871093651,40.101043945312384,37.106958984375041,33.114288574218584,28.142450927734306,25.164162353515525,24.708034423828018,24.444166015624880,24.221692871093634,24.036167968749886,24.744073242187422,24.503949951171798,24.327415527343668,24.003118652343641,23.775157226562371,23.637746337890491,25.309267333984334,31.696166015625128,38.793106933593606,42.485237060546822,44.332352539062455,42.574177490234213,41.080137207031342,41.750613037109247,41.963304687499999,40.170216308593638,37.530168701171775,33.720237060546850,29.286529296874946,26.357358154296811,25.802240966796798,25.472081054687425,25.229233154296804,25.101315673828061,"1",0.000000000000000,121.615204000000006,25.057434000000001,121.615204000000006,25.057434000000001
