south_north,west_east,Time,xlat,xlon,Times,Ta2,RH2,VP2,WS_1,SW_down,time_hour,dayofyear,T_mrt,PET_v,mPET_v,WBGT
0,0,0,24.963715,121.4306,2012-07-15 00:00:00,27.435822,76.348564,27.865538,0.6602213,0.0,0,197,18.791841873582086,23.234821533203107,23.534821533202997,30.44726710319519
0,0,1,24.963715,121.4306,2012-07-15 01:00:00,27.181519,76.979744,27.681698,0.74690235,0.0,1,197,18.58674145433372,22.940518554687475,23.19051855468736,30.230828273773195
0,0,2,24.963715,121.4306,2012-07-15 02:00:00,26.993713,77.10223,27.422789,0.69678044,0.0,2,197,18.381392740971364,22.732713378906222,23.02271337890611,30.022591413497924
0,0,3,24.963715,121.4306,2012-07-15 03:00:00,26.775421,77.10057,27.073692,0.72834164,0.0,3,197,18.183633237939432,22.424421142578083,22.733421142578184,29.76162487030029
0,0,4,24.963715,121.4306,2012-07-15 04:00:00,26.641174,76.75209,26.739878,0.75086015,0.0,4,197,18.06217242144021,22.29017431640621,22.55017431640625,29.55431777381897
0,0,5,24.963715,121.4306,2012-07-15 05:00:00,26.483704,76.42581,26.381065,0.69892496,0.0,5,197,17.884054382286195,22.042703613281194,22.40270361328126,29.32401863861084
0,0,6,24.963715,121.4306,2012-07-15 06:00:00,26.547455,76.31637,26.44215,0.5824763,33.299362,6,197,21.268604741416766,23.646454833984247,23.966454833984297,29.384171886444094
0,0,7,24.963715,121.4306,2012-07-15 07:00:00,27.516052,74.08196,27.165106,0.15517968,161.97386,7,197,32.680283444449344,30.55005224609368,31.087052246093826,30.217488210678102
0,0,8,24.963715,121.4306,2012-07-15 08:00:00,28.703217,69.38416,27.257622,0.13964315,334.9281,8,197,43.847189097218575,37.43421655273425,38.304216552734275,30.92696913909912
0,0,9,24.963715,121.4306,2012-07-15 09:00:00,29.845154,64.30811,26.979177,0.10567187,482.26462,9,197,51.40297946456428,42.63615380859361,43.066153808593725,31.46501895713806
0,0,10,24.963715,121.4306,2012-07-15 10:00:00,30.92746,59.692722,26.638105,0.36653468,637.86017,10,197,54.504313108908605,43.24845971679683,43.45845971679679,31.94464507865906
0,0,11,24.963715,121.4306,2012-07-15 11:00:00,31.765259,56.482407,26.430534,0.5473237,701.15497,11,197,54.67546069152547,42.936258789062485,43.286258789062416,32.338101737976075
0,0,12,24.963715,121.4306,2012-07-15 12:00:00,32.340057,54.96699,26.568123,0.54048127,710.01276,12,197,53.745136906121616,42.87105737304679,43.22105737304672,32.718084815979005
0,0,13,24.963715,121.4306,2012-07-15 13:00:00,32.4946,55.352367,26.987743,0.79795736,609.9437,13,197,55.970670661388,43.27559838867174,43.595598388671874,32.97062043380737
0,0,14,24.963715,121.4306,2012-07-15 14:00:00,32.456573,56.48006,27.478815,0.6778435,586.31335,14,197,55.44318071390421,43.39757348632796,43.6775734863281,33.14205149269104
0,0,15,24.963715,121.4306,2012-07-15 15:00:00,31.942657,59.99002,28.354334,1.0705863,442.0304,15,197,51.28801047410684,39.96265747070329,40.53365747070303,33.194739999771116
0,0,16,24.963715,121.4306,2012-07-15 16:00:00,31.295563,63.298565,28.843468,0.86212,295.0865,16,197,44.394071086287056,36.81656274414054,37.3555627441407,33.02006688690185
0,0,17,24.963715,121.4306,2012-07-15 17:00:00,30.63681,65.751854,28.860863,0.7699877,176.4223,17,197,35.668440821578486,32.37781030273434,32.96781030273433,32.65339049530029
0,0,18,24.963715,121.4306,2012-07-15 18:00:00,29.80243,70.13066,29.349972,0.774471,71.43821,18,197,25.728146637156783,27.788429199218843,28.161429199218663,32.37251626205444
0,0,19,24.963715,121.4306,2012-07-15 19:00:00,29.011444,72.83939,29.12865,0.8715233,0.0,19,197,20.40885336384457,24.972444091796937,25.350444091796785,31.837048511505127
0,0,20,24.963715,121.4306,2012-07-15 20:00:00,28.456787,74.53236,28.865702,0.8554447,0.0,20,197,19.86730915470423,24.446787109375098,24.67578710937489,31.419219049453734
0,0,21,24.963715,121.4306,2012-07-15 21:00:00,28.164703,75.31065,28.677507,0.64576644,0.0,21,197,19.489934283999673,24.123703369140685,24.443703369140525,31.179647218704222
0,0,22,24.963715,121.4306,2012-07-15 22:00:00,27.908417,75.84316,28.453577,0.6101337,0.0,22,197,19.224690398249095,23.78741674804687,24.15741674804677,30.946328073501586
0,0,23,24.963715,121.4306,2012-07-15 23:00:00,27.665741,76.09572,28.14801,0.5964789,0.0,23,197,18.982848494879022,23.590740966796893,23.864740966796763,30.688643157958985
0,1,0,24.963806,121.45114,2012-07-15 00:00:00,25.736694,84.41611,27.884047,1.0900667,0.0,0,197,17.33418016498723,20.905694335937383,21.40569433593746,29.491135984420776
0,1,1,24.963806,121.45114,2012-07-15 01:00:00,25.559448,84.562614,27.641123,1.1625539,0.0,1,197,17.186664735466366,20.668448242187374,21.128448242187446,29.29516842079163
0,1,2,24.963806,121.45114,2012-07-15 02:00:00,25.334564,84.63128,27.297464,1.1248895,0.0,2,197,16.95510093133629,20.45356420898425,20.89356420898432,29.032601404190064
0,1,3,24.963806,121.45114,2012-07-15 03:00:00,25.091553,84.53136,26.87483,1.1749605,0.0,3,197,16.734711580713395,20.160552734374868,20.540552734374927,28.728718687057498
0,1,4,24.963806,121.45114,2012-07-15 04:00:00,25.019257,83.880875,26.55371,1.2189548,0.0,4,197,16.676796977120148,20.048256591796736,20.39825659179679,28.56152688598633
0,1,5,24.963806,121.45114,2012-07-15 05:00:00,24.913605,83.39648,26.235037,1.1994344,0.0,5,197,16.56606909816867,19.922604736327983,20.272604736328038,28.376383367538452
0,1,6,24.963806,121.45114,2012-07-15 06:00:00,25.461853,84.6223,27.50125,0.91621387,34.350807,6,197,20.43189555275245,21.960853027343685,22.530853027343618,29.184861646652223
0,1,7,24.963806,121.45114,2012-07-15 07:00:00,26.99176,79.60367,28.309233,0.17489995,163.10225,7,197,32.28379355150463,30.05676025390622,30.672760253906343,30.369856519699095
0,1,8,24.963806,121.45114,2012-07-15 08:00:00,28.054688,76.09839,28.793003,0.18931836,336.30008,8,197,43.3066105273208,36.425687499999945,37.26568749999998,31.16265802383423
0,1,9,24.963806,121.45114,2012-07-15 09:00:00,29.079315,71.59678,28.74395,0.27891043,485.94492,9,197,50.50186922199572,40.530315185546804,41.21031518554687,31.72434401702881
0,1,10,24.963806,121.45114,2012-07-15 10:00:00,30.07254,67.369446,28.63378,0.37896243,639.0359,10,197,53.83189889431122,42.33354028320309,42.73354028320301,32.244205694198605
0,1,11,24.963806,121.45114,2012-07-15 11:00:00,30.852661,64.23864,28.545116,0.53794837,712.06055,11,197,53.778904654893324,42.03366113281248,42.50366113281239,32.651689617156975
0,1,12,24.963806,121.45114,2012-07-15 12:00:00,31.405731,62.724625,28.760868,0.5185928,728.909,12,197,52.567100502867845,41.556731201171864,42.356731201171705,33.05007074356079
0,1,13,24.963806,121.45114,2012-07-15 13:00:00,31.372772,63.72964,29.167206,0.68334883,632.92175,13,197,55.16366297224084,42.411772216797,42.96377221679678,33.19107373046875
0,1,14,24.963806,121.45114,2012-07-15 14:00:00,31.241394,65.4278,29.722317,0.7687979,563.6979,14,197,54.46377727047013,41.912394042968636,42.37239404296874,33.334740901947015
0,1,15,24.963806,121.45114,2012-07-15 15:00:00,30.70752,68.8602,30.347149,0.9381976,449.4874,15,197,50.559325041840395,39.11851953124994,39.79151953125002,33.27759309005737
0,1,16,24.963806,121.45114,2012-07-15 16:00:00,30.082886,71.83412,30.549448,0.83663404,310.34625,16,197,43.80966007112568,35.49388574218744,36.38388574218746,33.00292928504944
0,1,17,24.963806,121.45114,2012-07-15 17:00:00,29.45288,74.70038,30.641582,0.79605794,192.28925,17,197,35.06040594095634,31.36388085937513,31.943880859375064,32.681925365447995
0,1,18,24.963806,121.45114,2012-07-15 18:00:00,28.467743,80.202965,31.081581,0.80101025,74.59011,18,197,24.706743095979846,26.496742919921736,26.856742919921793,32.296271614074705
0,1,19,24.963806,121.45114,2012-07-15 19:00:00,27.164825,82.027374,29.46804,1.0370431,0.0,19,197,18.698448696823675,22.823825439453085,23.11182543945317,30.9233959274292
0,1,20,24.963806,121.45114,2012-07-15 20:00:00,26.628967,83.42147,29.04262,1.1842278,0.0,20,197,18.231830154532304,21.997967285156165,22.387967285156225,30.452373994827273
0,1,21,24.963806,121.45114,2012-07-15 21:00:00,26.313202,84.25674,28.794004,1.1036935,0.0,21,197,17.899147299885954,21.722201904296796,22.092201904296854,30.17562922477722
0,1,22,24.963806,121.45114,2012-07-15 22:00:00,26.08722,84.36111,28.448477,1.0758966,0.0,22,197,17.669979616161527,21.43621923828116,21.836219238281224,29.91170468711853
0,1,23,24.963806,121.45114,2012-07-15 23:00:00,25.891785,84.38965,28.131876,1.0913912,0.0,23,197,17.48546517235411,21.080784667968636,21.590784667968716,29.67646917152405
