,鄉鎮名稱,村里名稱,用電量_2011,用電量_2012,用電量_2013,用電量_2014
0,松山區,自強里,1002772,2164497,2242606,2154771
1,松山區,自強里,1002772,2164497,2242606,--
2,松山區,自強里,1002772,2164497,--,2154771
3,松山區,自強里,1002772,2164497,--,--
4,松山區,自強里,1002772,--,2242606,2154771
5,松山區,自強里,1002772,--,2242606,--
6,松山區,自強里,1002772,--,--,2154771
7,松山區,自強里,1002772,--,--,--
8,松山區,自強里,--,2164497,2242606,2154771
9,松山區,自強里,--,2164497,2242606,--
10,松山區,自強里,--,2164497,--,2154771
11,松山區,自強里,--,2164497,--,--
12,松山區,自強里,--,--,2242606,2154771
13,松山區,自強里,--,--,2242606,--
14,松山區,自強里,--,--,--,2154771
15,松山區,自強里,--,--,--,--
16,松山區,龍田里,842499,1619568,1708845,1637790
17,松山區,龍田里,842499,1619568,1708845,698225
18,松山區,龍田里,842499,1619568,783129,1637790
19,松山區,龍田里,842499,1619568,783129,698225
20,松山區,龍田里,842499,--,1708845,1637790
21,松山區,龍田里,842499,--,1708845,698225
22,松山區,龍田里,842499,--,783129,1637790
23,松山區,龍田里,842499,--,783129,698225
24,松山區,龍田里,765572,1619568,1708845,1637790
25,松山區,龍田里,765572,1619568,1708845,698225
26,松山區,龍田里,765572,1619568,783129,1637790
27,松山區,龍田里,765572,1619568,783129,698225
28,松山區,龍田里,765572,--,1708845,1637790
29,松山區,龍田里,765572,--,1708845,698225
30,松山區,龍田里,765572,--,783129,1637790
31,松山區,龍田里,765572,--,783129,698225
32,松山區,松基里,1627865,--,1660305,1675869
33,松山區,松基里,1627865,--,1660305,7579
34,松山區,松基里,1627865,--,6492,1675869
35,松山區,松基里,1627865,--,6492,7579
36,松山區,松基里,1627865,--,1660305,1675869
37,松山區,松基里,1627865,--,1660305,7579
38,松山區,松基里,1627865,--,6492,1675869
39,松山區,松基里,1627865,--,6492,7579
40,松山區,松基里,1399,--,1660305,1675869
41,松山區,松基里,1399,--,1660305,7579
42,松山區,松基里,1399,--,6492,1675869
43,松山區,松基里,1399,--,6492,7579
44,松山區,松基里,1399,--,1660305,1675869
45,松山區,松基里,1399,--,1660305,7579
46,松山區,松基里,1399,--,6492,1675869
47,松山區,松基里,1399,--,6492,7579
48,松山區,吉祥里,2716615,2637449,2806203,2617048
49,松山區,吉祥里,2716615,2637449,2806203,33327
50,松山區,吉祥里,2716615,2637449,32148,2617048
51,松山區,吉祥里,2716615,2637449,32148,33327
52,松山區,吉祥里,2716615,2640,2806203,2617048
53,松山區,吉祥里,2716615,2640,2806203,33327
54,松山區,吉祥里,2716615,2640,32148,2617048
55,松山區,吉祥里,2716615,2640,32148,33327
56,松山區,吉祥里,576,2637449,2806203,2617048
57,松山區,吉祥里,576,2637449,2806203,33327
58,松山區,吉祥里,576,2637449,32148,2617048
59,松山區,吉祥里,576,2637449,32148,33327
60,松山區,吉祥里,576,2640,2806203,2617048
61,松山區,吉祥里,576,2640,2806203,33327
62,松山區,吉祥里,576,2640,32148,2617048
63,松山區,吉祥里,576,2640,32148,33327
64,松山區,新東里,1056623,255147,1018829,1023507
65,松山區,新東里,1056623,255147,1018829,289950
66,松山區,新東里,1056623,255147,313115,1023507
67,松山區,新東里,1056623,255147,313115,289950
68,松山區,新東里,1056623,--,1018829,1023507
69,松山區,新東里,1056623,--,1018829,289950
70,松山區,新東里,1056623,--,313115,1023507
71,松山區,新東里,1056623,--,313115,289950
72,松山區,新東里,313296,255147,1018829,1023507
73,松山區,新東里,313296,255147,1018829,289950
74,松山區,新東里,313296,255147,313115,1023507
75,松山區,新東里,313296,255147,313115,289950
76,松山區,新東里,313296,--,1018829,1023507
77,松山區,新東里,313296,--,1018829,289950
78,松山區,新東里,313296,--,313115,1023507
79,松山區,新東里,313296,--,313115,289950
80,松山區,精忠里,9,--,--,23
81,松山區,精忠里,9,--,--,1329160
82,松山區,精忠里,9,--,1436336,23
83,松山區,精忠里,9,--,1436336,1329160
84,松山區,精忠里,9,228,--,23
85,松山區,精忠里,9,228,--,1329160
86,松山區,精忠里,9,228,1436336,23
87,松山區,精忠里,9,228,1436336,1329160
88,松山區,精忠里,1476049,--,--,23
89,松山區,精忠里,1476049,--,--,1329160
90,松山區,精忠里,1476049,--,1436336,23
91,松山區,精忠里,1476049,--,1436336,1329160
92,松山區,精忠里,1476049,228,--,23
93,松山區,精忠里,1476049,228,--,1329160
94,松山區,精忠里,1476049,228,1436336,23
95,松山區,精忠里,1476049,228,1436336,1329160
96,松山區,東榮里,--,--,7000,26503
97,松山區,東榮里,--,--,7000,2408868
98,松山區,東榮里,--,--,2649658,26503
99,松山區,東榮里,--,--,2649658,2408868
100,松山區,東榮里,--,40,7000,26503
101,松山區,東榮里,--,40,7000,2408868
102,松山區,東榮里,--,40,2649658,26503
103,松山區,東榮里,--,40,2649658,2408868
104,松山區,東榮里,2730318,--,7000,26503
105,松山區,東榮里,2730318,--,7000,2408868
106,松山區,東榮里,2730318,--,2649658,26503
107,松山區,東榮里,2730318,--,2649658,2408868
108,松山區,東榮里,2730318,40,7000,26503
109,松山區,東榮里,2730318,40,7000,2408868
110,松山區,東榮里,2730318,40,2649658,26503
111,松山區,東榮里,2730318,40,2649658,2408868
112,松山區,富錦里,4,--,--,4047
113,松山區,富錦里,4,--,--,1493276
114,松山區,富錦里,4,--,1674752,4047
115,松山區,富錦里,4,--,1674752,1493276
116,松山區,富錦里,4,--,--,4047
117,松山區,富錦里,4,--,--,1493276
118,松山區,富錦里,4,--,1674752,4047
119,松山區,富錦里,4,--,1674752,1493276
120,松山區,富錦里,1781711,--,--,4047
121,松山區,富錦里,1781711,--,--,1493276
122,松山區,富錦里,1781711,--,1674752,4047
123,松山區,富錦里,1781711,--,1674752,1493276
124,松山區,富錦里,1781711,--,--,4047
125,松山區,富錦里,1781711,--,--,1493276
126,松山區,富錦里,1781711,--,1674752,4047
127,松山區,富錦里,1781711,--,1674752,1493276
128,松山區,東昌里,--,--,--,--
129,松山區,東昌里,--,--,--,723017
130,松山區,東昌里,--,--,806031,--
131,松山區,東昌里,--,--,806031,723017
132,松山區,東昌里,--,--,--,--
133,松山區,東昌里,--,--,--,723017
134,松山區,東昌里,--,--,806031,--
135,松山區,東昌里,--,--,806031,723017
136,松山區,東昌里,824707,--,--,--
137,松山區,東昌里,824707,--,--,723017
138,松山區,東昌里,824707,--,806031,--
139,松山區,東昌里,824707,--,806031,723017
140,松山區,東昌里,824707,--,--,--
141,松山區,東昌里,824707,--,--,723017
142,松山區,東昌里,824707,--,806031,--
143,松山區,東昌里,824707,--,806031,723017
144,松山區,民有里,709,--,7199,1235
145,松山區,民有里,709,--,7199,3579798
146,松山區,民有里,709,--,4100935,1235
147,松山區,民有里,709,--,4100935,3579798
148,松山區,民有里,709,--,7199,1235
149,松山區,民有里,709,--,7199,3579798
150,松山區,民有里,709,--,4100935,1235
151,松山區,民有里,709,--,4100935,3579798
152,松山區,民有里,4211793,--,7199,1235
153,松山區,民有里,4211793,--,7199,3579798
154,松山區,民有里,4211793,--,4100935,1235
155,松山區,民有里,4211793,--,4100935,3579798
156,松山區,民有里,4211793,--,7199,1235
157,松山區,民有里,4211793,--,7199,3579798
158,松山區,民有里,4211793,--,4100935,1235
159,松山區,民有里,4211793,--,4100935,3579798
160,松山區,敦化里,--,--,--,--
161,松山區,敦化里,--,--,--,2439910
162,松山區,敦化里,--,--,2623719,--
163,松山區,敦化里,--,--,2623719,2439910
164,松山區,敦化里,--,2510931,--,--
165,松山區,敦化里,--,2510931,--,2439910
166,松山區,敦化里,--,2510931,2623719,--
167,松山區,敦化里,--,2510931,2623719,2439910
168,松山區,敦化里,2688300,--,--,--
169,松山區,敦化里,2688300,--,--,2439910
170,松山區,敦化里,2688300,--,2623719,--
171,松山區,敦化里,2688300,--,2623719,2439910
172,松山區,敦化里,2688300,2510931,--,--
173,松山區,敦化里,2688300,2510931,--,2439910
174,松山區,敦化里,2688300,2510931,2623719,--
175,松山區,敦化里,2688300,2510931,2623719,2439910
176,松山區,復源里,--,--,1911,--
177,松山區,復源里,--,--,1911,1027108
178,松山區,復源里,--,--,1146179,--
179,松山區,復源里,--,--,1146179,1027108
180,松山區,復源里,--,1075068,1911,--
181,松山區,復源里,--,1075068,1911,1027108
182,松山區,復源里,--,1075068,1146179,--
183,松山區,復源里,--,1075068,1146179,1027108
184,松山區,復源里,1129101,--,1911,--
185,松山區,復源里,1129101,--,1911,1027108
186,松山區,復源里,1129101,--,1146179,--
187,松山區,復源里,1129101,--,1146179,1027108
188,松山區,復源里,1129101,1075068,1911,--
189,松山區,復源里,1129101,1075068,1911,1027108
190,松山區,復源里,1129101,1075068,1146179,--
191,松山區,復源里,1129101,1075068,1146179,1027108
192,松山區,復建里,2010,7329,1981,3519
193,松山區,復建里,2010,7329,1981,1486759
194,松山區,復建里,2010,7329,1568826,3519
195,松山區,復建里,2010,7329,1568826,1486759
196,松山區,復建里,2010,1553933,1981,3519
197,松山區,復建里,2010,1553933,1981,1486759
198,松山區,復建里,2010,1553933,1568826,3519
199,松山區,復建里,2010,1553933,1568826,1486759
200,松山區,復建里,1659070,7329,1981,3519
201,松山區,復建里,1659070,7329,1981,1486759
202,松山區,復建里,1659070,7329,1568826,3519
203,松山區,復建里,1659070,7329,1568826,1486759
204,松山區,復建里,1659070,1553933,1981,3519
205,松山區,復建里,1659070,1553933,1981,1486759
206,松山區,復建里,1659070,1553933,1568826,3519
207,松山區,復建里,1659070,1553933,1568826,1486759
208,松山區,吉仁里,3530,5137,2389,2537
209,松山區,吉仁里,3530,5137,2389,1372649
210,松山區,吉仁里,3530,5137,1471266,2537
211,松山區,吉仁里,3530,5137,1471266,1372649
212,松山區,吉仁里,3530,1434280,2389,2537
213,松山區,吉仁里,3530,1434280,2389,1372649
214,松山區,吉仁里,3530,1434280,1471266,2537
215,松山區,吉仁里,3530,1434280,1471266,1372649
216,松山區,吉仁里,1540289,5137,2389,2537
217,松山區,吉仁里,1540289,5137,2389,1372649
218,松山區,吉仁里,1540289,5137,1471266,2537
219,松山區,吉仁里,1540289,5137,1471266,1372649
220,松山區,吉仁里,1540289,1434280,2389,2537
221,松山區,吉仁里,1540289,1434280,2389,1372649
222,松山區,吉仁里,1540289,1434280,1471266,2537
223,松山區,吉仁里,1540289,1434280,1471266,1372649
224,松山區,民福里,77453,--,71120,56849
225,松山區,民福里,77453,--,71120,2008752
226,松山區,民福里,77453,--,2207538,56849
227,松山區,民福里,77453,--,2207538,2008752
228,松山區,民福里,77453,--,71120,56849
229,松山區,民福里,77453,--,71120,2008752
230,松山區,民福里,77453,--,2207538,56849
231,松山區,民福里,77453,--,2207538,2008752
232,松山區,民福里,2302802,--,71120,56849
233,松山區,民福里,2302802,--,71120,2008752
234,松山區,民福里,2302802,--,2207538,56849
235,松山區,民福里,2302802,--,2207538,2008752
236,松山區,民福里,2302802,--,71120,56849
237,松山區,民福里,2302802,--,71120,2008752
238,松山區,民福里,2302802,--,2207538,56849
239,松山區,民福里,2302802,--,2207538,2008752
240,松山區,介壽里,1033343,1203,990422,968183
241,松山區,介壽里,1033343,1203,990422,1126
242,松山區,介壽里,1033343,1203,--,968183
243,松山區,介壽里,1033343,1203,--,1126
244,松山區,介壽里,1033343,--,990422,968183
245,松山區,介壽里,1033343,--,990422,1126
246,松山區,介壽里,1033343,--,--,968183
247,松山區,介壽里,1033343,--,--,1126
248,松山區,介壽里,--,1203,990422,968183
249,松山區,介壽里,--,1203,990422,1126
250,松山區,介壽里,--,1203,--,968183
251,松山區,介壽里,--,1203,--,1126
252,松山區,介壽里,--,--,990422,968183
253,松山區,介壽里,--,--,990422,1126
254,松山區,介壽里,--,--,--,968183
255,松山區,介壽里,--,--,--,1126
256,松山區,中正里,1273129,335,1231156,1300125
257,松山區,中正里,1273129,335,1231156,2319365
258,松山區,中正里,1273129,335,2499576,1300125
259,松山區,中正里,1273129,335,2499576,2319365
260,松山區,中正里,1273129,2343448,1231156,1300125
261,松山區,中正里,1273129,2343448,1231156,2319365
262,松山區,中正里,1273129,2343448,2499576,1300125
263,松山區,中正里,1273129,2343448,2499576,2319365
264,松山區,中正里,2379661,335,1231156,1300125
265,松山區,中正里,2379661,335,1231156,2319365
266,松山區,中正里,2379661,335,2499576,1300125
267,松山區,中正里,2379661,335,2499576,2319365
268,松山區,中正里,2379661,2343448,1231156,1300125
269,松山區,中正里,2379661,2343448,1231156,2319365
270,松山區,中正里,2379661,2343448,2499576,1300125
271,松山區,中正里,2379661,2343448,2499576,2319365
272,松山區,復盛里,1790124,1799050,1809249,1723428
273,松山區,復盛里,1790124,1799050,1809249,11176
274,松山區,復盛里,1790124,1799050,8950,1723428
275,松山區,復盛里,1790124,1799050,8950,11176
276,松山區,復盛里,1790124,17699,1809249,1723428
277,松山區,復盛里,1790124,17699,1809249,11176
278,松山區,復盛里,1790124,17699,8950,1723428
279,松山區,復盛里,1790124,17699,8950,11176
280,松山區,復盛里,590,1799050,1809249,1723428
281,松山區,復盛里,590,1799050,1809249,11176
282,松山區,復盛里,590,1799050,8950,1723428
283,松山區,復盛里,590,1799050,8950,11176
284,松山區,復盛里,590,17699,1809249,1723428
285,松山區,復盛里,590,17699,1809249,11176
286,松山區,復盛里,590,17699,8950,1723428
287,松山區,復盛里,590,17699,8950,11176
288,松山區,三民里,824810,--,793770,774205
289,松山區,三民里,824810,--,793770,1128747
290,松山區,三民里,824810,--,1234227,774205
291,松山區,三民里,824810,--,1234227,1128747
292,松山區,三民里,824810,293,793770,774205
293,松山區,三民里,824810,293,793770,1128747
294,松山區,三民里,824810,293,1234227,774205
295,松山區,三民里,824810,293,1234227,1128747
296,松山區,三民里,1303511,--,793770,774205
297,松山區,三民里,1303511,--,793770,1128747
298,松山區,三民里,1303511,--,1234227,774205
299,松山區,三民里,1303511,--,1234227,1128747
300,松山區,三民里,1303511,293,793770,774205
301,松山區,三民里,1303511,293,793770,1128747
302,松山區,三民里,1303511,293,1234227,774205
303,松山區,三民里,1303511,293,1234227,1128747
304,松山區,富泰里,1166401,5240,1116196,1060233
305,松山區,富泰里,1166401,5240,1116196,--
306,松山區,富泰里,1166401,5240,2993,1060233
307,松山區,富泰里,1166401,5240,2993,--
308,松山區,富泰里,1166401,--,1116196,1060233
309,松山區,富泰里,1166401,--,1116196,--
310,松山區,富泰里,1166401,--,2993,1060233
311,松山區,富泰里,1166401,--,2993,--
312,松山區,富泰里,32,5240,1116196,1060233
313,松山區,富泰里,32,5240,1116196,--
314,松山區,富泰里,32,5240,2993,1060233
315,松山區,富泰里,32,5240,2993,--
316,松山區,富泰里,32,--,1116196,1060233
317,松山區,富泰里,32,--,1116196,--
318,松山區,富泰里,32,--,2993,1060233
319,松山區,富泰里,32,--,2993,--
320,松山區,中華里,1201754,1103733,1175255,1132454
321,松山區,中華里,1201754,1103733,1175255,958362
322,松山區,中華里,1201754,1103733,1075286,1132454
323,松山區,中華里,1201754,1103733,1075286,958362
324,松山區,中華里,1201754,--,1175255,1132454
325,松山區,中華里,1201754,--,1175255,958362
326,松山區,中華里,1201754,--,1075286,1132454
327,松山區,中華里,1201754,--,1075286,958362
328,松山區,中華里,1109442,1103733,1175255,1132454
329,松山區,中華里,1109442,1103733,1175255,958362
330,松山區,中華里,1109442,1103733,1075286,1132454
331,松山區,中華里,1109442,1103733,1075286,958362
332,松山區,中華里,1109442,--,1175255,1132454
333,松山區,中華里,1109442,--,1175255,958362
334,松山區,中華里,1109442,--,1075286,1132454
335,松山區,中華里,1109442,--,1075286,958362
336,松山區,莊敬里,774222,700036,731950,716202
337,松山區,莊敬里,774222,700036,731950,644594
338,松山區,莊敬里,774222,700036,708608,716202
339,松山區,莊敬里,774222,700036,708608,644594
340,松山區,莊敬里,774222,40,731950,716202
341,松山區,莊敬里,774222,40,731950,644594
342,松山區,莊敬里,774222,40,708608,716202
343,松山區,莊敬里,774222,40,708608,644594
344,松山區,莊敬里,720841,700036,731950,716202
345,松山區,莊敬里,720841,700036,731950,644594
346,松山區,莊敬里,720841,700036,708608,716202
347,松山區,莊敬里,720841,700036,708608,644594
348,松山區,莊敬里,720841,40,731950,716202
349,松山區,莊敬里,720841,40,731950,644594
350,松山區,莊敬里,720841,40,708608,716202
351,松山區,莊敬里,720841,40,708608,644594
352,松山區,福成里,862400,807414,787311,749766
353,松山區,福成里,862400,807414,787311,1349
354,松山區,福成里,862400,807414,--,749766
355,松山區,福成里,862400,807414,--,1349
356,松山區,福成里,862400,--,787311,749766
357,松山區,福成里,862400,--,787311,1349
358,松山區,福成里,862400,--,--,749766
359,松山區,福成里,862400,--,--,1349
360,松山區,福成里,--,807414,787311,749766
361,松山區,福成里,--,807414,787311,1349
362,松山區,福成里,--,807414,--,749766
363,松山區,福成里,--,807414,--,1349
364,松山區,福成里,--,--,787311,749766
365,松山區,福成里,--,--,787311,1349
366,松山區,福成里,--,--,--,749766
367,松山區,福成里,--,--,--,1349
368,松山區,新益里,995611,862582,907363,873494
369,松山區,新益里,995611,862582,907363,382761
370,松山區,新益里,995611,862582,436347,873494
371,松山區,新益里,995611,862582,436347,382761
372,松山區,新益里,995611,--,907363,873494
373,松山區,新益里,995611,--,907363,382761
374,松山區,新益里,995611,--,436347,873494
375,松山區,新益里,995611,--,436347,382761
376,松山區,新益里,464023,862582,907363,873494
377,松山區,新益里,464023,862582,907363,382761
378,松山區,新益里,464023,862582,436347,873494
379,松山區,新益里,464023,862582,436347,382761
380,松山區,新益里,464023,--,907363,873494
381,松山區,新益里,464023,--,907363,382761
382,松山區,新益里,464023,--,436347,873494
383,松山區,新益里,464023,--,436347,382761
384,松山區,鵬程里,1512027,1387185,1446485,1389884
385,松山區,鵬程里,1512027,1387185,1446485,243
386,松山區,鵬程里,1512027,1387185,--,1389884
387,松山區,鵬程里,1512027,1387185,--,243
388,松山區,鵬程里,1512027,--,1446485,1389884
389,松山區,鵬程里,1512027,--,1446485,243
390,松山區,鵬程里,1512027,--,--,1389884
391,松山區,鵬程里,1512027,--,--,243
392,松山區,鵬程里,19,1387185,1446485,1389884
393,松山區,鵬程里,19,1387185,1446485,243
394,松山區,鵬程里,19,1387185,--,1389884
395,松山區,鵬程里,19,1387185,--,243
396,松山區,鵬程里,19,--,1446485,1389884
397,松山區,鵬程里,19,--,1446485,243
398,松山區,鵬程里,19,--,--,1389884
399,松山區,鵬程里,19,--,--,243
400,松山區,美仁里,1006970,950120,979710,917529
401,松山區,美仁里,1006970,950120,979710,--
402,松山區,美仁里,1006970,950120,--,917529
403,松山區,美仁里,1006970,950120,--,--
404,松山區,美仁里,1006970,--,979710,917529
405,松山區,美仁里,1006970,--,979710,--
406,松山區,美仁里,1006970,--,--,917529
407,松山區,美仁里,1006970,--,--,--
408,松山區,美仁里,11,950120,979710,917529
409,松山區,美仁里,11,950120,979710,--
410,松山區,美仁里,11,950120,--,917529
411,松山區,美仁里,11,950120,--,--
412,松山區,美仁里,11,--,979710,917529
413,松山區,美仁里,11,--,979710,--
414,松山區,美仁里,11,--,--,917529
415,松山區,美仁里,11,--,--,--
416,松山區,新聚里,2556018,2510421,2429103,2567847
417,松山區,新聚里,2556018,2510421,2429103,--
418,松山區,新聚里,2556018,2510421,3978,2567847
419,松山區,新聚里,2556018,2510421,3978,--
420,松山區,新聚里,2556018,--,2429103,2567847
421,松山區,新聚里,2556018,--,2429103,--
422,松山區,新聚里,2556018,--,3978,2567847
423,松山區,新聚里,2556018,--,3978,--
424,松山區,新聚里,10,2510421,2429103,2567847
425,松山區,新聚里,10,2510421,2429103,--
426,松山區,新聚里,10,2510421,3978,2567847
427,松山區,新聚里,10,2510421,3978,--
428,松山區,新聚里,10,--,2429103,2567847
429,松山區,新聚里,10,--,2429103,--
430,松山區,新聚里,10,--,3978,2567847
431,松山區,新聚里,10,--,3978,--
432,松山區,東勢里,1479838,1321631,1397669,1356513
433,松山區,東勢里,1479838,1321631,1397669,--
434,松山區,東勢里,1479838,1321631,11560,1356513
435,松山區,東勢里,1479838,1321631,11560,--
436,松山區,東勢里,1479838,5676,1397669,1356513
437,松山區,東勢里,1479838,5676,1397669,--
438,松山區,東勢里,1479838,5676,11560,1356513
439,松山區,東勢里,1479838,5676,11560,--
440,松山區,東勢里,--,1321631,1397669,1356513
441,松山區,東勢里,--,1321631,1397669,--
442,松山區,東勢里,--,1321631,11560,1356513
443,松山區,東勢里,--,1321631,11560,--
444,松山區,東勢里,--,5676,1397669,1356513
445,松山區,東勢里,--,5676,1397669,--
446,松山區,東勢里,--,5676,11560,1356513
447,松山區,東勢里,--,5676,11560,--
448,松山區,中崙里,1166819,1098479,1171506,1204834
449,松山區,中崙里,1166819,1098479,1171506,11186
450,松山區,中崙里,1166819,1098479,14377,1204834
451,松山區,中崙里,1166819,1098479,14377,11186
452,松山區,中崙里,1166819,7175,1171506,1204834
453,松山區,中崙里,1166819,7175,1171506,11186
454,松山區,中崙里,1166819,7175,14377,1204834
455,松山區,中崙里,1166819,7175,14377,11186
456,松山區,中崙里,20143,1098479,1171506,1204834
457,松山區,中崙里,20143,1098479,1171506,11186
458,松山區,中崙里,20143,1098479,14377,1204834
459,松山區,中崙里,20143,1098479,14377,11186
460,松山區,中崙里,20143,7175,1171506,1204834
461,松山區,中崙里,20143,7175,1171506,11186
462,松山區,中崙里,20143,7175,14377,1204834
463,松山區,中崙里,20143,7175,14377,11186
464,松山區,慈祐里,2383124,32938,2251357,2161571
465,松山區,慈祐里,2383124,32938,2251357,77743
466,松山區,慈祐里,2383124,32938,91054,2161571
467,松山區,慈祐里,2383124,32938,91054,77743
468,松山區,慈祐里,2383124,76519,2251357,2161571
469,松山區,慈祐里,2383124,76519,2251357,77743
470,松山區,慈祐里,2383124,76519,91054,2161571
471,松山區,慈祐里,2383124,76519,91054,77743
472,松山區,慈祐里,39859,32938,2251357,2161571
473,松山區,慈祐里,39859,32938,2251357,77743
474,松山區,慈祐里,39859,32938,91054,2161571
475,松山區,慈祐里,39859,32938,91054,77743
476,松山區,慈祐里,39859,76519,2251357,2161571
477,松山區,慈祐里,39859,76519,2251357,77743
478,松山區,慈祐里,39859,76519,91054,2161571
479,松山區,慈祐里,39859,76519,91054,77743
480,松山區,復勢里,2122086,1990554,2047569,1981231
481,松山區,復勢里,2122086,1990554,2047569,1349
482,松山區,復勢里,2122086,1990554,1435,1981231
483,松山區,復勢里,2122086,1990554,1435,1349
484,松山區,復勢里,2122086,1338,2047569,1981231
485,松山區,復勢里,2122086,1338,2047569,1349
486,松山區,復勢里,2122086,1338,1435,1981231
487,松山區,復勢里,2122086,1338,1435,1349
488,松山區,復勢里,1323,1990554,2047569,1981231
489,松山區,復勢里,1323,1990554,2047569,1349
490,松山區,復勢里,1323,1990554,1435,1981231
491,松山區,復勢里,1323,1990554,1435,1349
492,松山區,復勢里,1323,1338,2047569,1981231
493,松山區,復勢里,1323,1338,2047569,1349
494,松山區,復勢里,1323,1338,1435,1981231
495,松山區,復勢里,1323,1338,1435,1349
496,松山區,東光里,2196807,2081557,2208532,2043100
497,松山區,東光里,2196807,2081557,2208532,--
498,松山區,東光里,2196807,2081557,--,2043100
499,松山區,東光里,2196807,2081557,--,--
500,松山區,東光里,2196807,3080,2208532,2043100
501,松山區,東光里,2196807,3080,2208532,--
502,松山區,東光里,2196807,3080,--,2043100
503,松山區,東光里,2196807,3080,--,--
504,松山區,東光里,--,2081557,2208532,2043100
505,松山區,東光里,--,2081557,2208532,--
506,松山區,東光里,--,2081557,--,2043100
507,松山區,東光里,--,2081557,--,--
508,松山區,東光里,--,3080,2208532,2043100
509,松山區,東光里,--,3080,2208532,--
510,松山區,東光里,--,3080,--,2043100
511,松山區,東光里,--,3080,--,--
512,松山區,安平里,2524126,2440915,2486078,2487755
513,松山區,安平里,2524126,2440915,2486078,11060
514,松山區,安平里,2524126,2440915,--,2487755
515,松山區,安平里,2524126,2440915,--,11060
516,松山區,安平里,2524126,21720,2486078,2487755
517,松山區,安平里,2524126,21720,2486078,11060
518,松山區,安平里,2524126,21720,--,2487755
519,松山區,安平里,2524126,21720,--,11060
520,松山區,安平里,--,2440915,2486078,2487755
521,松山區,安平里,--,2440915,2486078,11060
522,松山區,安平里,--,2440915,--,2487755
523,松山區,安平里,--,2440915,--,11060
524,松山區,安平里,--,21720,2486078,2487755
525,松山區,安平里,--,21720,2486078,11060
526,松山區,安平里,--,21720,--,2487755
527,松山區,安平里,--,21720,--,11060
528,信義區,四育里,1517252,1489422,1420328,1372020
529,信義區,四育里,1517252,1489422,1420328,7110
530,信義區,四育里,1517252,1489422,6780,1372020
531,信義區,四育里,1517252,1489422,6780,7110
532,信義區,四育里,1517252,5923,1420328,1372020
533,信義區,四育里,1517252,5923,1420328,7110
534,信義區,四育里,1517252,5923,6780,1372020
535,信義區,四育里,1517252,5923,6780,7110
536,信義區,四育里,6560,1489422,1420328,1372020
537,信義區,四育里,6560,1489422,1420328,7110
538,信義區,四育里,6560,1489422,6780,1372020
539,信義區,四育里,6560,1489422,6780,7110
540,信義區,四育里,6560,5923,1420328,1372020
541,信義區,四育里,6560,5923,1420328,7110
542,信義區,四育里,6560,5923,6780,1372020
543,信義區,四育里,6560,5923,6780,7110
544,信義區,五常里,990870,1025901,998574,975233
545,信義區,五常里,990870,1025901,998574,23300
546,信義區,五常里,990870,1025901,17206,975233
547,信義區,五常里,990870,1025901,17206,23300
548,信義區,五常里,990870,9680,998574,975233
549,信義區,五常里,990870,9680,998574,23300
550,信義區,五常里,990870,9680,17206,975233
551,信義區,五常里,990870,9680,17206,23300
552,信義區,五常里,12105,1025901,998574,975233
553,信義區,五常里,12105,1025901,998574,23300
554,信義區,五常里,12105,1025901,17206,975233
555,信義區,五常里,12105,1025901,17206,23300
556,信義區,五常里,12105,9680,998574,975233
557,信義區,五常里,12105,9680,998574,23300
558,信義區,五常里,12105,9680,17206,975233
559,信義區,五常里,12105,9680,17206,23300
560,信義區,雅祥里,1224744,1253668,1223339,1188177
561,信義區,雅祥里,1224744,1253668,1223339,21
562,信義區,雅祥里,1224744,1253668,2498,1188177
563,信義區,雅祥里,1224744,1253668,2498,21
564,信義區,雅祥里,1224744,--,1223339,1188177
565,信義區,雅祥里,1224744,--,1223339,21
566,信義區,雅祥里,1224744,--,2498,1188177
567,信義區,雅祥里,1224744,--,2498,21
568,信義區,雅祥里,3281,1253668,1223339,1188177
569,信義區,雅祥里,3281,1253668,1223339,21
570,信義區,雅祥里,3281,1253668,2498,1188177
571,信義區,雅祥里,3281,1253668,2498,21
572,信義區,雅祥里,3281,--,1223339,1188177
573,信義區,雅祥里,3281,--,1223339,21
574,信義區,雅祥里,3281,--,2498,1188177
575,信義區,雅祥里,3281,--,2498,21
576,信義區,安康里,135,8039,21640,7632
577,信義區,安康里,135,8039,21640,6090265
578,信義區,安康里,135,8039,6482103,7632
579,信義區,安康里,135,8039,6482103,6090265
580,信義區,安康里,135,5921601,21640,7632
581,信義區,安康里,135,5921601,21640,6090265
582,信義區,安康里,135,5921601,6482103,7632
583,信義區,安康里,135,5921601,6482103,6090265
584,信義區,安康里,4883925,8039,21640,7632
585,信義區,安康里,4883925,8039,21640,6090265
586,信義區,安康里,4883925,8039,6482103,7632
587,信義區,安康里,4883925,8039,6482103,6090265
588,信義區,安康里,4883925,5921601,21640,7632
589,信義區,安康里,4883925,5921601,21640,6090265
590,信義區,安康里,4883925,5921601,6482103,7632
591,信義區,安康里,4883925,5921601,6482103,6090265
592,信義區,敦厚里,762,883,322,5898
593,信義區,敦厚里,762,883,322,1638809
594,信義區,敦厚里,762,883,1781904,5898
595,信義區,敦厚里,762,883,1781904,1638809
596,信義區,敦厚里,762,912,322,5898
597,信義區,敦厚里,762,912,322,1638809
598,信義區,敦厚里,762,912,1781904,5898
